encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,organamnist,medical,0,beans,0.9423077702522278,0.9140625,500,600,256,128,0.01,1.153198055922985,0.01330326683819294,npu:5
dinov2_b14,organamnist,medical,0,dtd,0.7473404407501221,0.7537233829498291,500,600,256,128,0.01,1.153198055922985,0.014486752450466156,npu:5
dinov2_b14,organamnist,medical,0,eurosat,0.8996023535728455,0.9062962532043457,500,600,256,128,0.01,1.153198055922985,0.015064572915434837,npu:5
dinov2_b14,organamnist,medical,0,flowers102,0.9901961088180542,0.9953999519348145,500,600,256,128,0.01,1.153198055922985,0.015056494623422623,npu:5
dinov2_b14,organamnist,medical,0,food101,0.7782178521156311,0.7996000051498413,500,600,256,128,0.01,1.153198055922985,0.01743706315755844,npu:5
dinov2_b14,organamnist,medical,0,gtsrb,0.6017699241638184,0.528999924659729,500,600,256,128,0.01,1.153198055922985,0.016731299459934235,npu:5
dinov2_b14,organamnist,medical,0,oxford_pets,0.9404600262641907,0.9351321458816528,500,600,256,128,0.01,1.153198055922985,0.014219200238585472,npu:5
dinov2_b14,organamnist,medical,1,beans,0.9230769872665405,0.9375,500,600,256,128,0.01,1.1533920429646969,0.014306552708148956,npu:5
dinov2_b14,organamnist,medical,1,dtd,0.7446808815002441,0.7526595592498779,500,600,256,128,0.01,1.1533920429646969,0.014353225007653236,npu:5
dinov2_b14,organamnist,medical,1,eurosat,0.8846917748451233,0.9051852226257324,500,600,256,128,0.01,1.1533920429646969,0.01755485124886036,npu:5
dinov2_b14,organamnist,medical,1,flowers102,1.0,0.9950000047683716,500,600,256,128,0.01,1.1533920429646969,0.015968838706612587,npu:5
dinov2_b14,organamnist,medical,1,food101,0.7683168649673462,0.8071999549865723,500,600,256,128,0.01,1.1533920429646969,0.01809624396264553,npu:5
dinov2_b14,organamnist,medical,1,gtsrb,0.6243854761123657,0.5299999713897705,500,600,256,128,0.01,1.1533920429646969,0.017243098467588425,npu:5
dinov2_b14,organamnist,medical,1,oxford_pets,0.9418132305145264,0.9288634061813354,500,600,256,128,0.01,1.1533920429646969,0.015545656904578209,npu:5
dinov2_b14,organamnist,medical,2,beans,0.9182692766189575,0.9140625,500,600,256,128,0.01,1.1532029043883085,0.01469024270772934,npu:5
dinov2_b14,organamnist,medical,2,dtd,0.7553191781044006,0.7489361763000488,500,600,256,128,0.01,1.1532029043883085,0.014667890965938568,npu:5
dinov2_b14,organamnist,medical,2,eurosat,0.9105367064476013,0.9055555462837219,500,600,256,128,0.01,1.1532029043883085,0.01579846628010273,npu:5
dinov2_b14,organamnist,medical,2,flowers102,1.0,0.9955999851226807,500,600,256,128,0.01,1.1532029043883085,0.01540386863052845,npu:5
dinov2_b14,organamnist,medical,2,food101,0.7801980376243591,0.8064000010490417,500,600,256,128,0.01,1.1532029043883085,0.018365908414125443,npu:5
dinov2_b14,organamnist,medical,2,gtsrb,0.6096361875534058,0.5248000025749207,500,600,256,128,0.01,1.1532029043883085,0.01735089160501957,npu:5
dinov2_b14,organamnist,medical,2,oxford_pets,0.9539918303489685,0.9340419173240662,500,600,256,128,0.01,1.1532029043883085,0.024659646674990654,npu:5
dinov2_b14,organamnist,medical,3,beans,0.9423077702522278,0.9453125,500,600,256,128,0.01,1.1546202600002289,0.013870147988200188,npu:5
dinov2_b14,organamnist,medical,3,dtd,0.7513298392295837,0.756382942199707,500,600,256,128,0.01,1.1546202600002289,0.014286311343312263,npu:5
dinov2_b14,organamnist,medical,3,eurosat,0.8946321606636047,0.914814829826355,500,600,256,128,0.01,1.1546202600002289,0.016134340316057205,npu:5
dinov2_b14,organamnist,medical,3,flowers102,1.0,0.9950000047683716,500,600,256,128,0.01,1.1546202600002289,0.015329504385590553,npu:5
dinov2_b14,organamnist,medical,3,food101,0.7742574214935303,0.8079999685287476,500,600,256,128,0.01,1.1546202600002289,0.016593320295214653,npu:5
dinov2_b14,organamnist,medical,3,gtsrb,0.629301905632019,0.5249999761581421,500,600,256,128,0.01,1.1546202600002289,0.016681399196386337,npu:5
dinov2_b14,organamnist,medical,3,oxford_pets,0.9377536177635193,0.9334968328475952,500,600,256,128,0.01,1.1546202600002289,0.01625496707856655,npu:5
dinov2_b14,organamnist,medical,4,beans,0.9038462042808533,0.9296875,500,600,256,128,0.01,1.1832468919456005,0.014458512887358665,npu:5
dinov2_b14,organamnist,medical,4,dtd,0.7579787969589233,0.7510638236999512,500,600,256,128,0.01,1.1832468919456005,0.0151298176497221,npu:5
dinov2_b14,organamnist,medical,4,eurosat,0.8976142406463623,0.9074074029922485,500,600,256,128,0.01,1.1832468919456005,0.018209444358944893,npu:5
dinov2_b14,organamnist,medical,4,flowers102,1.0,0.9954000115394592,500,600,256,128,0.01,1.1832468919456005,0.016567779704928398,npu:5
