dataset,encoder,target_domain,budget,method,repeat,selected,selected_sample_count,selected_sample_ids_sha256,target_test_count,ridge_regularization,ridge_solver,evaluation_seconds,evaluation_cache_hit,squared_loss,brier_score,nll,accuracy,macro_f1,ece
office_home,resnet50,Art,5,collapse_4s,-1,Clipart__block_00|Product__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5565,3427dc60164bb692a9b3c2b8b1db875dd51d1f6f6542d029f0c069da57b02344,1686,1.0,primal,0.6292613390833139,0,0.5443261189067765,0.966014679945102,3.7370315568621324,0.7247924080664294,0.6843731018768567,0.6991037965412298
office_home,resnet50,Art,5,domain_balance,-1,Clipart__block_00|Clipart__block_03|Product__block_00|Product__block_02|Real World__block_03,5639,96cdff40283a2177bdb342ce99e83ab35918cc4ff1a3dd02f56a58c97b199d7d,1686,1.0,primal,0.6094397641718388,0,0.5669313473929416,0.9668988435273974,3.753511865607503,0.7129300118623962,0.6663543528065716,0.6877580022387978
office_home,resnet50,Art,5,dpp_subspace,-1,Clipart__block_00|Product__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5565,3427dc60164bb692a9b3c2b8b1db875dd51d1f6f6542d029f0c069da57b02344,1686,1.0,primal,0.6292613390833139,1,0.5443261189067765,0.966014679945102,3.7370315568621324,0.7247924080664294,0.6843731018768567,0.6991037965412298
office_home,resnet50,Art,5,effective_rank,-1,Clipart__block_00|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5473,0b47a0039597a0a0cd3463a6730a8c79463adba4a5bd99c0dbbc749136b6d078,1686,1.0,primal,0.5810184851288795,1,0.5399555082892767,0.9658758231431006,3.7336714365384425,0.7295373665480427,0.6931290430364401,0.703769811931486
office_home,resnet50,Art,5,facility_subspace,-1,Clipart__block_01|Product__block_00|Product__block_02|Real World__block_02|Real World__block_03,5573,d0376b0715a30f5bf210e122ceb655dd7c5c94a4321dd7512e40c0d17b50ec64,1686,1.0,primal,0.6515638940036297,0,0.552761586095866,0.9664529889281123,3.7445648312914095,0.7259786476868327,0.6821933946194418,0.7004989375990459
office_home,resnet50,Art,5,kcenter_subspace,-1,Clipart__block_00|Clipart__block_02|Product__block_02|Real World__block_00|Real World__block_03,5502,f627a753f1e68e0def2f73b7af55633d7d3bedfb6f36ef3e87267d69829bcc4a,1686,1.0,primal,0.6130428444594145,0,0.5527641008018954,0.9663269848722197,3.741930291583826,0.7313167259786477,0.69339603685584,0.7058360850620512
office_home,resnet50,Art,5,random,0,Clipart__block_01|Clipart__block_02|Clipart__block_03|Product__block_00|Product__block_01,5481,176cc609d8d38fe845e4e51d3323de959309b4fa3343cb45dfc34558160a0429,1686,1.0,primal,0.6525955703109503,0,0.6046273100239915,0.9675151684525256,3.7689384812730045,0.6909845788849348,0.6406647268806014,0.665989027034366
office_home,resnet50,Art,5,random,1,Clipart__block_01|Clipart__block_02|Product__block_00|Product__block_01|Real World__block_03,5524,d801482868007d93f1ec6e8d5eed274761667bbd1d0355cdf9c1ee92cd6e0413,1686,1.0,primal,0.5942202508449554,0,0.5642692707427029,0.9667254083013017,3.7505775084281066,0.7200474495848161,0.6728059146849675,0.6947493186207854
office_home,resnet50,Art,5,random,2,Clipart__block_02|Product__block_01|Product__block_03|Real World__block_00|Real World__block_02,5371,e233ed416cc281065a7b6f767dd16fd392488ab97000a25d632ad3263bd0e25d,1686,1.0,primal,0.6231266297399998,0,0.5523919676704834,0.966345243892595,3.7421801768838776,0.7277580071174378,0.6889081544438909,0.7022029579877213
office_home,resnet50,Art,5,random,3,Clipart__block_00|Clipart__block_03|Product__block_03|Real World__block_02|Real World__block_03,5539,26ad1f86e44e3a12f01b9e5e4c3e31ba034bbd3ffed2ebf922371d02a4f3a97f,1686,1.0,primal,0.6000769510865211,0,0.5536106471871017,0.9662848457396322,3.741873137701615,0.7253855278766311,0.6846008017213098,0.6999017054777604
office_home,resnet50,Art,5,random,4,Clipart__block_02|Clipart__block_03|Product__block_00|Product__block_02|Real World__block_01,5491,982aedc8f39f1b61652cd9757e7aa5248cabe97ba457cf8709b34fc03403421b,1686,1.0,primal,0.6012874748557806,0,0.5724482603657587,0.9668489214125046,3.7537655592872134,0.7117437722419929,0.6677340534824475,0.6864756196362113
office_home,resnet50,Art,5,random,5,Clipart__block_01|Clipart__block_02|Clipart__block_03|Product__block_01|Real World__block_03,5486,266c874dd4a9823ea89e1b6e57ea662fb8628b36f0260804b1b37e21a597d5b7,1686,1.0,primal,0.602973910048604,0,0.5670942564702371,0.9666140526653182,3.7485995377729058,0.727164887307236,0.6836148569486791,0.7018216004373408
office_home,resnet50,Art,5,random,6,Product__block_00|Product__block_01|Product__block_03|Real World__block_00|Real World__block_03,5515,2cc0a25f8f0a082723d94962a883813125b424044ec0b80203ddaa0f3c930dc1,1686,1.0,primal,0.6165537461638451,0,0.5545893564950332,0.9668006179101941,3.749811694117031,0.7230130486358244,0.6831005569945097,0.6977222278884236
office_home,resnet50,Art,5,random,7,Clipart__block_02|Product__block_01|Product__block_03|Real World__block_02|Real World__block_03,5468,4662050b4cfd34b0d16d04374f506e10fab296f9d6d501e0823b54d3c03ee796,1686,1.0,primal,0.6089697312563658,0,0.5513611548207733,0.9663814634878566,3.7431930613512163,0.7259786476868327,0.685461712182914,0.7004814423790873
office_home,resnet50,Art,5,random,8,Clipart__block_00|Clipart__block_03|Product__block_01|Product__block_03|Real World__block_01,5470,8f85b9459ea2f031ea4333bce3c06834db997e53208d258b9a1ad75a44788e88,1686,1.0,primal,0.6064535435289145,0,0.57484340767584,0.9668551136162855,3.7543022354745705,0.7117437722419929,0.6718394965406695,0.6865263085092994
office_home,resnet50,Art,5,random,9,Clipart__block_01|Product__block_00|Product__block_02|Real World__block_01|Real World__block_02,5491,52b48ad5036e22da84176aaea9dc938e7c6483a6f02eb7fe33f6d896bb0d2da8,1686,1.0,primal,0.5906172804534435,0,0.5582072550208909,0.9664851630013594,3.745832045095666,0.7099644128113879,0.6646559123468996,0.6844464400653608
office_home,resnet50,Art,5,random,10,Clipart__block_02|Clipart__block_03|Product__block_02|Product__block_03|Real World__block_00,5411,79606ee7e0f7c3a9a71136a151db1fed50f76ac4af536b88ca794314d3fa5d17,1686,1.0,primal,0.6105605475604534,0,0.5675834930732268,0.9669074114951833,3.7530771683645976,0.7200474495848161,0.6801266511272167,0.6948700537509767
office_home,resnet50,Art,5,random,11,Clipart__block_02|Clipart__block_03|Product__block_02|Real World__block_00|Real World__block_01,5399,2be426f9eb1ae59e0fa52717eecdc5e635e2db640fffa48b16c66af23b7d4297,1686,1.0,primal,0.5922936461865902,0,0.5529020688693028,0.9662537771830269,3.7408772295016206,0.7230130486358244,0.6829119468234348,0.697478339947668
