target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
real,merged_effective_rank,10,0.978021978021978,0.44999999999999996,0.0,0.0,0.8737945337759851
real,merged_effective_rank,25,0.945054945054945,0.65,0.0,0.0,0.8737945337759851
real,merged_effective_rank,50,0.8901098901098901,0.9,1.859483595633205e-06,0.0,0.8737945337759851
real,merged_effective_rank,100,0.7802197802197802,1.0,1.859483595633205e-06,0.0,0.8737945337759851
real,merged_effective_rank,227,0.5010989010989011,1.0,1.859483595633205e-06,0.0,0.8737945337759851
real,random,10,0.9780219780219779,0.0225,0.0003629656096895943,0.0003490059630393725,0.00204518412262442
real,random,25,0.945054945054945,0.05500000000000001,0.00023978422348081062,0.00021275359908063624,0.00204518412262442
real,random,50,0.8901098901098902,0.0975,0.00015316411888681992,0.00013215698116386622,0.00204518412262442
real,random,100,0.7802197802197803,0.185,9.760969507031191e-05,8.256138140388085e-05,0.00204518412262442
real,random,227,0.5010989010989011,0.48250000000000004,2.568633375124092e-05,2.1044591988563107e-05,0.00204518412262442
real,second_moment_mmd,10,0.978021978021978,0.55,1.859483595633205e-06,0.0,0.8472349757823906
real,second_moment_mmd,25,0.945054945054945,0.75,1.859483595633205e-06,0.0,0.8472349757823906
real,second_moment_mmd,50,0.8901098901098901,1.0,1.859483595633205e-06,0.0,0.8472349757823906
real,second_moment_mmd,100,0.7802197802197802,1.0,1.859483595633205e-06,0.0,0.8472349757823906
real,second_moment_mmd,227,0.5010989010989011,1.0,1.859483595633205e-06,0.0,0.8472349757823906
real,target_a,10,0.978021978021978,0.5,0.0,0.0,0.8943322385937735
real,target_a,25,0.945054945054945,0.8,1.859483595633205e-06,0.0,0.8943322385937735
real,target_a,50,0.8901098901098901,0.95,1.859483595633205e-06,0.0,0.8943322385937735
real,target_a,100,0.7802197802197802,1.0,1.859483595633205e-06,0.0,0.8943322385937735
real,target_a,227,0.5010989010989011,1.0,1.859483595633205e-06,0.0,0.8943322385937735
real,target_energy,10,0.978021978021978,0.0,0.0011333527413073061,0.0011333527413073061,-0.027680243475513594
real,target_energy,25,0.945054945054945,0.0,0.0006326446429180397,0.0006077929022149494,-0.027680243475513594
real,target_energy,50,0.8901098901098901,0.0,0.0005271686743157051,0.0004719258452456534,-0.027680243475513594
real,target_energy,100,0.7802197802197802,0.1,0.00014918778486815398,0.00014918778486815398,-0.027680243475513594
real,target_energy,227,0.5010989010989011,0.6499999999999999,7.053215734602137e-06,7.053215734602137e-06,-0.027680243475513594
sketch,bayesian_d,10,0.978021978021978,0.1,0.00023819474529140084,0.00023819474529140084,0.681005355645977
sketch,bayesian_d,25,0.945054945054945,0.3,0.00019684572416675699,0.00019684572416675699,0.681005355645977
sketch,bayesian_d,50,0.8901098901098901,0.35,7.658486347308445e-05,7.658486347308445e-05,0.681005355645977
sketch,bayesian_d,100,0.7802197802197802,0.65,5.129334748810491e-05,2.302098238610424e-05,0.681005355645977
sketch,bayesian_d,227,0.5010989010989011,1.0,5.2730392983013866e-05,0.0,0.681005355645977
