encoder,target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
dinov2_b14,sketch,second_moment_mmd,25,0.945054945054945,0.5,8.395721824606382e-05,0.0,0.7972366956021025
dinov2_b14,sketch,second_moment_mmd,50,0.8901098901098901,0.9,9.74363058473151e-05,0.0,0.7972366956021025
dinov2_b14,sketch,second_moment_mmd,100,0.7802197802197802,1.0,9.74363058473151e-05,0.0,0.7972366956021025
dinov2_b14,sketch,second_moment_mmd,227,0.5010989010989011,1.0,9.74363058473151e-05,0.0,0.7972366956021025
dinov2_b14,sketch,target_a,10,0.978021978021978,0.1,0.00014801933781727417,0.00014801933781727417,0.7483990389392662
dinov2_b14,sketch,target_a,25,0.945054945054945,0.2,0.00016133531237315162,0.00014801933781727417,0.7483990389392662
dinov2_b14,sketch,target_a,50,0.8901098901098901,0.6,9.74363058473151e-05,0.0,0.7483990389392662
dinov2_b14,sketch,target_a,100,0.7802197802197802,0.9,9.74363058473151e-05,0.0,0.7483990389392662
dinov2_b14,sketch,target_a,227,0.5010989010989011,1.0,9.74363058473151e-05,0.0,0.7483990389392662
dinov2_b14,sketch,target_energy,10,0.978021978021978,0.0,0.0014821912954984604,0.0014821912954984604,-0.4099562274034799
dinov2_b14,sketch,target_energy,25,0.945054945054945,0.0,0.0013340301786439733,0.0013340301786439733,-0.4099562274034799
dinov2_b14,sketch,target_energy,50,0.8901098901098901,0.0,0.00070458762954978,0.00070458762954978,-0.4099562274034799
dinov2_b14,sketch,target_energy,100,0.7802197802197802,0.0,0.0006069050467933574,0.0005540312308135344,-0.4099562274034799
dinov2_b14,sketch,target_energy,227,0.5010989010989011,0.0,0.0005241393147069816,0.0004829300476190943,-0.4099562274034799
resnet50,clipart,bayesian_d,10,0.978021978021978,0.1,0.0001628804714630779,0.0001628804714630779,0.5231950173638094
resnet50,clipart,bayesian_d,25,0.945054945054945,0.1,0.0001628804714630779,0.0001628804714630779,0.5231950173638094
resnet50,clipart,bayesian_d,50,0.8901098901098901,0.3,0.0,0.0,0.5231950173638094
resnet50,clipart,bayesian_d,100,0.7802197802197802,0.5,0.0,0.0,0.5231950173638094
resnet50,clipart,bayesian_d,227,0.5010989010989011,0.9,2.473023044642308e-05,0.0,0.5231950173638094
resnet50,clipart,domain_balance,10,0.978021978021978,0.0,0.0004563644954587011,0.0004563644954587011,-0.09332022023883838
resnet50,clipart,domain_balance,25,0.945054945054945,0.0,0.0003574423309338401,0.0003574423309338401,-0.09332022023883838
resnet50,clipart,domain_balance,50,0.8901098901098901,0.1,0.00011892635526844906,0.00011892635526844906,-0.09332022023883838
resnet50,clipart,domain_balance,100,0.7802197802197802,0.1,0.00011892635526844906,0.00011892635526844906,-0.09332022023883838
resnet50,clipart,domain_balance,227,0.5010989010989011,0.2,0.00010903872685100675,0.00010903872685100675,-0.09332022023883838
resnet50,clipart,dpp_subspace,10,0.978021978021978,0.0,0.0005076190715929298,0.0005076190715929298,0.06655014357309744
resnet50,clipart,dpp_subspace,25,0.945054945054945,0.0,0.0002886211001154365,0.0002886211001154365,0.06655014357309744
resnet50,clipart,dpp_subspace,50,0.8901098901098901,0.0,0.0002886211001154365,0.0002886211001154365,0.06655014357309744
resnet50,clipart,dpp_subspace,100,0.7802197802197802,0.1,0.0,0.0,0.06655014357309744
resnet50,clipart,dpp_subspace,227,0.5010989010989011,0.2,0.0,0.0,0.06655014357309744
resnet50,clipart,merged_effective_rank,10,0.978021978021978,0.1,0.0001628804714630779,0.0001628804714630779,0.5224949870440249
resnet50,clipart,merged_effective_rank,25,0.945054945054945,0.1,0.0001628804714630779,0.0001628804714630779,0.5224949870440249
resnet50,clipart,merged_effective_rank,50,0.8901098901098901,0.3,0.0,0.0,0.5224949870440249
resnet50,clipart,merged_effective_rank,100,0.7802197802197802,0.5,0.0,0.0,0.5224949870440249
resnet50,clipart,merged_effective_rank,227,0.5010989010989011,0.9,2.473023044642308e-05,0.0,0.5224949870440249
resnet50,clipart,random,10,0.9780219780219779,0.015000000000000003,0.0002667362813038894,0.00026246081097265893,-0.007730067289538655
resnet50,clipart,random,25,0.945054945054945,0.045,0.00018205777179486717,0.00018079781406698977,-0.007730067289538655
resnet50,clipart,random,50,0.8901098901098902,0.08000000000000002,0.00013576478072291578,0.00013405739878744218,-0.007730067289538655
resnet50,clipart,random,100,0.7802197802197803,0.18500000000000003,7.524466788045554e-05,7.408289188437213e-05,-0.007730067289538655
resnet50,clipart,random,227,0.5010989010989011,0.425,2.782117237313035e-05,1.8766368263569094e-05,-0.007730067289538655
resnet50,clipart,second_moment_mmd,10,0.978021978021978,0.1,0.00011892635526844906,0.00011892635526844906,0.5256148673955305
resnet50,clipart,second_moment_mmd,25,0.945054945054945,0.2,0.0001326011425605494,0.00011892635526844906,0.5256148673955305
resnet50,clipart,second_moment_mmd,50,0.8901098901098901,0.5,1.4669032306939599e-05,1.4669032306939599e-05,0.5256148673955305
resnet50,clipart,second_moment_mmd,100,0.7802197802197802,0.8,2.473023044642308e-05,0.0,0.5256148673955305
resnet50,clipart,second_moment_mmd,227,0.5010989010989011,0.9,2.473023044642308e-05,0.0,0.5256148673955305
resnet50,clipart,target_a,10,0.978021978021978,0.0,0.00019681415646854202,0.00019681415646854202,0.6066075473332603
resnet50,clipart,target_a,25,0.945054945054945,0.4,0.0,0.0,0.6066075473332603
resnet50,clipart,target_a,50,0.8901098901098901,0.5,0.0,0.0,0.6066075473332603
resnet50,clipart,target_a,100,0.7802197802197802,0.6,0.0,0.0,0.6066075473332603
resnet50,clipart,target_a,227,0.5010989010989011,0.9,2.473023044642308e-05,0.0,0.6066075473332603
resnet50,clipart,target_energy,10,0.978021978021978,0.0,0.000384253403451619,0.000384253403451619,-0.20301758292715863
resnet50,clipart,target_energy,25,0.945054945054945,0.0,0.0003647250932304582,0.0003647250932304582,-0.20301758292715863
resnet50,clipart,target_energy,50,0.8901098901098901,0.0,0.0003647250932304582,0.0003647250932304582,-0.20301758292715863
resnet50,clipart,target_energy,100,0.7802197802197802,0.0,0.0003647250932304582,0.0003647250932304582,-0.20301758292715863
resnet50,clipart,target_energy,227,0.5010989010989011,0.5,2.473023044642308e-05,2.473023044642308e-05,-0.20301758292715863
resnet50,infograph,bayesian_d,10,0.978021978021978,0.2,3.792944803533626e-05,3.792944803533626e-05,0.5885677851015203
resnet50,infograph,bayesian_d,25,0.945054945054945,0.3,1.6750701259171904e-06,1.6750701259171904e-06,0.5885677851015203
resnet50,infograph,bayesian_d,50,0.8901098901098901,0.6,1.6750701259171904e-06,1.6750701259171904e-06,0.5885677851015203
resnet50,infograph,bayesian_d,100,0.7802197802197802,0.7,1.6750701259171904e-06,1.6750701259171904e-06,0.5885677851015203
resnet50,infograph,bayesian_d,227,0.5010989010989011,1.0,1.6750701259171904e-06,0.0,0.5885677851015203
resnet50,infograph,domain_balance,10,0.978021978021978,0.0,0.0003032238244574582,0.00027895738187282533,0.05436885164452983
resnet50,infograph,domain_balance,25,0.945054945054945,0.0,0.0002102224614964307,0.0002102224614964307,0.05436885164452983
resnet50,infograph,domain_balance,50,0.8901098901098901,0.0,0.00011833285040171829,0.00011833285040171829,0.05436885164452983
resnet50,infograph,domain_balance,100,0.7802197802197802,0.0,6.690050318259744e-05,6.690050318259744e-05,0.05436885164452983
resnet50,infograph,domain_balance,227,0.5010989010989011,0.3,1.437872386567271e-05,0.0,0.05436885164452983
resnet50,infograph,dpp_subspace,10,0.978021978021978,0.0,0.0002181930749499074,0.0002181930749499074,-0.0005549284937181992
resnet50,infograph,dpp_subspace,25,0.945054945054945,0.0,0.00017549259636869541,0.00017549259636869541,-0.0005549284937181992
resnet50,infograph,dpp_subspace,50,0.8901098901098901,0.1,2.2230362137150757e-05,2.2230362137150757e-05,-0.0005549284937181992
resnet50,infograph,dpp_subspace,100,0.7802197802197802,0.1,2.2230362137150757e-05,2.2230362137150757e-05,-0.0005549284937181992
resnet50,infograph,dpp_subspace,227,0.5010989010989011,0.5,1.6750701259171904e-06,1.6750701259171904e-06,-0.0005549284937181992
resnet50,infograph,merged_effective_rank,10,0.978021978021978,0.2,3.792944803533626e-05,3.792944803533626e-05,0.5837771317483814
resnet50,infograph,merged_effective_rank,25,0.945054945054945,0.3,1.6750701259171904e-06,1.6750701259171904e-06,0.5837771317483814
resnet50,infograph,merged_effective_rank,50,0.8901098901098901,0.6,1.6750701259171904e-06,1.6750701259171904e-06,0.5837771317483814
resnet50,infograph,merged_effective_rank,100,0.7802197802197802,0.7,1.6750701259171904e-06,1.6750701259171904e-06,0.5837771317483814
resnet50,infograph,merged_effective_rank,227,0.5010989010989011,1.0,1.6750701259171904e-06,0.0,0.5837771317483814
resnet50,infograph,random,10,0.9780219780219779,0.01,0.0001483700483671256,0.00014313662411930445,-0.0028540089634455485
resnet50,infograph,random,25,0.945054945054945,0.06,7.300443407064411e-05,7.112270709119744e-05,-0.0028540089634455485
resnet50,infograph,random,50,0.8901098901098902,0.12500000000000006,3.995063629292312e-05,3.936800063522739e-05,-0.0028540089634455485
resnet50,infograph,random,100,0.7802197802197803,0.24,2.489211603194766e-05,2.4005672826072303e-05,-0.0028540089634455485
resnet50,infograph,random,227,0.5010989010989011,0.525,6.73900574938771e-06,3.995922625465785e-06,-0.0028540089634455485
resnet50,infograph,second_moment_mmd,10,0.978021978021978,0.0,7.473963920014117e-05,7.473963920014117e-05,0.6629585230443102
resnet50,infograph,second_moment_mmd,25,0.945054945054945,0.0,7.473963920014117e-05,7.123940502445522e-05,0.6629585230443102
resnet50,infograph,second_moment_mmd,50,0.8901098901098901,0.2,1.437872386567271e-05,0.0,0.6629585230443102
resnet50,infograph,second_moment_mmd,100,0.7802197802197802,0.6,1.437872386567271e-05,0.0,0.6629585230443102
resnet50,infograph,second_moment_mmd,227,0.5010989010989011,1.0,1.6750701259171904e-06,0.0,0.6629585230443102
resnet50,infograph,target_a,10,0.978021978021978,0.2,1.6750701259171904e-06,1.6750701259171904e-06,0.7138321914579739
resnet50,infograph,target_a,25,0.945054945054945,0.3,1.6750701259171904e-06,1.6750701259171904e-06,0.7138321914579739
resnet50,infograph,target_a,50,0.8901098901098901,0.6,1.6750701259171904e-06,1.6750701259171904e-06,0.7138321914579739
resnet50,infograph,target_a,100,0.7802197802197802,0.9,1.6750701259171904e-06,0.0,0.7138321914579739
resnet50,infograph,target_a,227,0.5010989010989011,1.0,1.6750701259171904e-06,0.0,0.7138321914579739
resnet50,infograph,target_energy,10,0.978021978021978,0.0,7.864078260828367e-05,7.864078260828367e-05,0.22206210205282775
resnet50,infograph,target_energy,25,0.945054945054945,0.0,7.864078260828367e-05,7.864078260828367e-05,0.22206210205282775
resnet50,infograph,target_energy,50,0.8901098901098901,0.0,7.864078260828367e-05,7.864078260828367e-05,0.22206210205282775
resnet50,infograph,target_energy,100,0.7802197802197802,0.1,1.437872386567271e-05,1.437872386567271e-05,0.22206210205282775
resnet50,infograph,target_energy,227,0.5010989010989011,0.3,1.437872386567271e-05,0.0,0.22206210205282775
resnet50,painting,bayesian_d,10,0.978021978021978,0.2,0.00012877640014859307,9.72150116621844e-05,0.77881640733484
resnet50,painting,bayesian_d,25,0.945054945054945,0.7,0.0,0.0,0.77881640733484
resnet50,painting,bayesian_d,50,0.8901098901098901,0.7,0.0,0.0,0.77881640733484
resnet50,painting,bayesian_d,100,0.7802197802197802,0.8,0.0,0.0,0.77881640733484
resnet50,painting,bayesian_d,227,0.5010989010989011,1.0,0.0,0.0,0.77881640733484
resnet50,painting,domain_balance,10,0.978021978021978,0.0,0.00036461317784951264,0.00036461317784951264,-0.09182703454671923
resnet50,painting,domain_balance,25,0.945054945054945,0.0,0.0002931869705386322,0.0002931869705386322,-0.09182703454671923
resnet50,painting,domain_balance,50,0.8901098901098901,0.0,0.000229778662706518,0.000229778662706518,-0.09182703454671923
resnet50,painting,domain_balance,100,0.7802197802197802,0.0,0.000229778662706518,0.000229778662706518,-0.09182703454671923
resnet50,painting,domain_balance,227,0.5010989010989011,0.0,0.000229778662706518,0.000229778662706518,-0.09182703454671923
resnet50,painting,dpp_subspace,10,0.978021978021978,0.2,0.00016325833700599874,0.00016325833700599874,0.34368494941182165
resnet50,painting,dpp_subspace,25,0.945054945054945,0.2,0.00016325833700599874,0.00016325833700599874,0.34368494941182165
resnet50,painting,dpp_subspace,50,0.8901098901098901,0.4,0.0,0.0,0.34368494941182165
resnet50,painting,dpp_subspace,100,0.7802197802197802,0.7,0.0,0.0,0.34368494941182165
resnet50,painting,dpp_subspace,227,0.5010989010989011,1.0,0.0,0.0,0.34368494941182165
resnet50,painting,merged_effective_rank,10,0.978021978021978,0.2,0.00012877640014859307,9.72150116621844e-05,0.7844988190571311
resnet50,painting,merged_effective_rank,25,0.945054945054945,0.7,0.0,0.0,0.7844988190571311
resnet50,painting,merged_effective_rank,50,0.8901098901098901,0.7,0.0,0.0,0.7844988190571311
resnet50,painting,merged_effective_rank,100,0.7802197802197802,0.8,0.0,0.0,0.7844988190571311
resnet50,painting,merged_effective_rank,227,0.5010989010989011,1.0,0.0,0.0,0.7844988190571311
resnet50,painting,random,10,0.9780219780219779,0.034999999999999996,0.00037266920171957036,0.00036882989724337973,0.02815925148350375
resnet50,painting,random,25,0.945054945054945,0.07500000000000001,0.00015514146078710983,0.00015407503255294067,0.02815925148350375
resnet50,painting,random,50,0.8901098901098902,0.12000000000000002,0.0001408623574410517,0.00012920884952491766,0.02815925148350375
resnet50,painting,random,100,0.7802197802197803,0.22000000000000003,0.00010231859171461767,7.48857575840364e-05,0.02815925148350375
resnet50,painting,random,227,0.5010989010989011,0.505,4.682003943041646e-05,3.619785540640057e-05,0.02815925148350375
resnet50,painting,second_moment_mmd,10,0.978021978021978,0.3,0.0,0.0,0.7337878328488113
resnet50,painting,second_moment_mmd,25,0.945054945054945,0.5,0.0,0.0,0.7337878328488113
resnet50,painting,second_moment_mmd,50,0.8901098901098901,0.7,0.0,0.0,0.7337878328488113
resnet50,painting,second_moment_mmd,100,0.7802197802197802,0.8,0.0,0.0,0.7337878328488113
resnet50,painting,second_moment_mmd,227,0.5010989010989011,1.0,0.0,0.0,0.7337878328488113
resnet50,painting,target_a,10,0.978021978021978,0.4,0.0,0.0,0.8277517752361249
resnet50,painting,target_a,25,0.945054945054945,0.7,0.0,0.0,0.8277517752361249
resnet50,painting,target_a,50,0.8901098901098901,0.7,0.0,0.0,0.8277517752361249
resnet50,painting,target_a,100,0.7802197802197802,0.8,0.0,0.0,0.8277517752361249
resnet50,painting,target_a,227,0.5010989010989011,1.0,0.0,0.0,0.8277517752361249
resnet50,painting,target_energy,10,0.978021978021978,0.0,0.0012206579068894852,0.0012206579068894852,-0.23180443484176386
resnet50,painting,target_energy,25,0.945054945054945,0.0,0.0012206579068894852,0.0012206579068894852,-0.23180443484176386
resnet50,painting,target_energy,50,0.8901098901098901,0.0,0.0011220263430773802,0.0011220263430773802,-0.23180443484176386
resnet50,painting,target_energy,100,0.7802197802197802,0.0,0.000229778662706518,0.000229778662706518,-0.23180443484176386
resnet50,painting,target_energy,227,0.5010989010989011,0.1,0.00014221319676259325,0.00014221319676259325,-0.23180443484176386
resnet50,quickdraw,bayesian_d,10,0.978021978021978,0.0,0.0001540875241379406,0.00013646440687402483,-0.27318852026711987
resnet50,quickdraw,bayesian_d,25,0.945054945054945,0.0,0.0001255035003709092,0.00011728376478014505,-0.27318852026711987
resnet50,quickdraw,bayesian_d,50,0.8901098901098901,0.0,7.60592918825907e-05,7.60592918825907e-05,-0.27318852026711987
resnet50,quickdraw,bayesian_d,100,0.7802197802197802,0.0,6.242364272064404e-05,5.781372301824755e-05,-0.27318852026711987
resnet50,quickdraw,bayesian_d,227,0.5010989010989011,0.0,3.3940979115731347e-05,3.3940979115731347e-05,-0.27318852026711987
resnet50,quickdraw,domain_balance,10,0.978021978021978,0.0,5.062725503083229e-05,5.062725503083229e-05,0.1157929133236344
resnet50,quickdraw,domain_balance,25,0.945054945054945,0.0,5.062725503083229e-05,5.062725503083229e-05,0.1157929133236344
resnet50,quickdraw,domain_balance,50,0.8901098901098901,0.0,3.149706679802144e-05,3.149706679802144e-05,0.1157929133236344
resnet50,quickdraw,domain_balance,100,0.7802197802197802,0.0,3.149706679802144e-05,3.149706679802144e-05,0.1157929133236344
resnet50,quickdraw,domain_balance,227,0.5010989010989011,0.2,2.27930510109327e-05,2.27930510109327e-05,0.1157929133236344
resnet50,quickdraw,dpp_subspace,10,0.978021978021978,0.0,6.408687671882075e-05,6.408687671882075e-05,-0.3303336705029262
resnet50,quickdraw,dpp_subspace,25,0.945054945054945,0.0,6.408687671882075e-05,6.408687671882075e-05,-0.3303336705029262
resnet50,quickdraw,dpp_subspace,50,0.8901098901098901,0.0,6.408687671882075e-05,6.408687671882075e-05,-0.3303336705029262
resnet50,quickdraw,dpp_subspace,100,0.7802197802197802,0.0,6.408687671882075e-05,6.242364272064404e-05,-0.3303336705029262
resnet50,quickdraw,dpp_subspace,227,0.5010989010989011,0.0,6.408687671882075e-05,4.5466166610052945e-05,-0.3303336705029262
resnet50,quickdraw,merged_effective_rank,10,0.978021978021978,0.0,0.0001540875241379406,0.00013646440687402483,-0.2815042944535177
resnet50,quickdraw,merged_effective_rank,25,0.945054945054945,0.0,0.0001255035003709092,0.00011728376478014505,-0.2815042944535177
resnet50,quickdraw,merged_effective_rank,50,0.8901098901098901,0.0,7.60592918825907e-05,7.60592918825907e-05,-0.2815042944535177
resnet50,quickdraw,merged_effective_rank,100,0.7802197802197802,0.0,6.242364272064404e-05,6.242364272064404e-05,-0.2815042944535177
resnet50,quickdraw,merged_effective_rank,227,0.5010989010989011,0.0,6.408687671882075e-05,4.1448384047097116e-05,-0.2815042944535177
resnet50,quickdraw,random,10,0.9780219780219779,0.025,6.497926335790397e-05,5.342934818356837e-05,0.0034827686804269247
resnet50,quickdraw,random,25,0.945054945054945,0.06000000000000001,4.074027836079869e-05,3.2459948904339275e-05,0.0034827686804269247
resnet50,quickdraw,random,50,0.8901098901098902,0.12500000000000003,2.4404845834669692e-05,2.0255790123801078e-05,0.0034827686804269247
resnet50,quickdraw,random,100,0.7802197802197803,0.21999999999999997,2.6056207595893742e-05,1.3062923179246476e-05,0.0034827686804269247
resnet50,quickdraw,random,227,0.5010989010989011,0.47000000000000003,2.2460034719418545e-05,4.936828506103123e-06,0.0034827686804269247
resnet50,quickdraw,second_moment_mmd,10,0.978021978021978,0.3,1.3782781976469872e-05,0.0,0.7397459253012232
resnet50,quickdraw,second_moment_mmd,25,0.945054945054945,0.4,1.3782781976469872e-05,0.0,0.7397459253012232
resnet50,quickdraw,second_moment_mmd,50,0.8901098901098901,0.7,2.27930510109327e-05,0.0,0.7397459253012232
resnet50,quickdraw,second_moment_mmd,100,0.7802197802197802,0.8,2.27930510109327e-05,0.0,0.7397459253012232
resnet50,quickdraw,second_moment_mmd,227,0.5010989010989011,1.0,2.27930510109327e-05,0.0,0.7397459253012232
resnet50,quickdraw,target_a,10,0.978021978021978,0.2,1.3782781976469872e-05,1.3782781976469872e-05,0.8070915173396045
resnet50,quickdraw,target_a,25,0.945054945054945,0.4,1.3782781976469872e-05,0.0,0.8070915173396045
resnet50,quickdraw,target_a,50,0.8901098901098901,0.6,2.27930510109327e-05,0.0,0.8070915173396045
resnet50,quickdraw,target_a,100,0.7802197802197802,0.8,2.27930510109327e-05,0.0,0.8070915173396045
resnet50,quickdraw,target_a,227,0.5010989010989011,1.0,2.27930510109327e-05,0.0,0.8070915173396045
resnet50,quickdraw,target_energy,10,0.978021978021978,0.3,0.0,0.0,0.8042348331010515
resnet50,quickdraw,target_energy,25,0.945054945054945,0.4,1.3782781976469872e-05,0.0,0.8042348331010515
resnet50,quickdraw,target_energy,50,0.8901098901098901,0.9,1.3782781976469872e-05,0.0,0.8042348331010515
resnet50,quickdraw,target_energy,100,0.7802197802197802,1.0,2.27930510109327e-05,0.0,0.8042348331010515
resnet50,quickdraw,target_energy,227,0.5010989010989011,1.0,2.27930510109327e-05,0.0,0.8042348331010515
resnet50,real,bayesian_d,10,0.978021978021978,0.6,0.0,0.0,0.934542770005325
resnet50,real,bayesian_d,25,0.945054945054945,1.0,0.0,0.0,0.934542770005325
resnet50,real,bayesian_d,50,0.8901098901098901,1.0,0.0,0.0,0.934542770005325
resnet50,real,bayesian_d,100,0.7802197802197802,1.0,0.0,0.0,0.934542770005325
resnet50,real,bayesian_d,227,0.5010989010989011,1.0,0.0,0.0,0.934542770005325
resnet50,real,domain_balance,10,0.978021978021978,0.0,0.0005894676749439436,0.0005631113913901265,0.09235635683583747
resnet50,real,domain_balance,25,0.945054945054945,0.0,0.0004693790807460778,0.0004313172198045746,0.09235635683583747
resnet50,real,domain_balance,50,0.8901098901098901,0.0,0.0004814844381104238,0.0004313172198045746,0.09235635683583747
resnet50,real,domain_balance,100,0.7802197802197802,0.0,0.0003565743139439411,0.00027994735342109985,0.09235635683583747
resnet50,real,domain_balance,227,0.5010989010989011,0.0,0.0003565743139439411,0.00027994735342109985,0.09235635683583747
resnet50,real,dpp_subspace,10,0.978021978021978,0.0,0.0010897305691093184,0.0010897305691093184,0.07058968159130459
resnet50,real,dpp_subspace,25,0.945054945054945,0.0,0.0005719855948296253,0.0005719855948296253,0.07058968159130459
resnet50,real,dpp_subspace,50,0.8901098901098901,0.0,0.0005719855948296253,0.0005719855948296253,0.07058968159130459
resnet50,real,dpp_subspace,100,0.7802197802197802,0.0,0.00044945284813514976,0.00044945284813514976,0.07058968159130459
resnet50,real,dpp_subspace,227,0.5010989010989011,0.3,0.00012032599957818654,0.00012032599957818654,0.07058968159130459
resnet50,real,merged_effective_rank,10,0.978021978021978,0.6,0.0,0.0,0.9381771949358316
resnet50,real,merged_effective_rank,25,0.945054945054945,1.0,0.0,0.0,0.9381771949358316
resnet50,real,merged_effective_rank,50,0.8901098901098901,1.0,0.0,0.0,0.9381771949358316
resnet50,real,merged_effective_rank,100,0.7802197802197802,1.0,0.0,0.0,0.9381771949358316
resnet50,real,merged_effective_rank,227,0.5010989010989011,1.0,0.0,0.0,0.9381771949358316
resnet50,real,random,10,0.9780219780219779,0.04,0.00031315089402349493,0.0002983691571483164,0.003616901878552703
resnet50,real,random,25,0.945054945054945,0.07500000000000001,0.00023312707630812084,0.00020716472598081813,0.003616901878552703
resnet50,real,random,50,0.8901098901098902,0.09500000000000001,0.00019783310036345752,0.0001714943615464762,0.003616901878552703
resnet50,real,random,100,0.7802197802197803,0.195,0.00013138312481760498,0.00011644412112632333,0.003616901878552703
resnet50,real,random,227,0.5010989010989011,0.51,3.5575416652301796e-05,3.292170477780915e-05,0.003616901878552703
resnet50,real,second_moment_mmd,10,0.978021978021978,0.6,0.0,0.0,0.9051807339426167
resnet50,real,second_moment_mmd,25,0.945054945054945,0.8,0.0,0.0,0.9051807339426167
resnet50,real,second_moment_mmd,50,0.8901098901098901,1.0,0.0,0.0,0.9051807339426167
resnet50,real,second_moment_mmd,100,0.7802197802197802,1.0,0.0,0.0,0.9051807339426167
resnet50,real,second_moment_mmd,227,0.5010989010989011,1.0,0.0,0.0,0.9051807339426167
resnet50,real,target_a,10,0.978021978021978,0.7,0.0,0.0,0.9482483317748794
resnet50,real,target_a,25,0.945054945054945,1.0,0.0,0.0,0.9482483317748794
resnet50,real,target_a,50,0.8901098901098901,1.0,0.0,0.0,0.9482483317748794
resnet50,real,target_a,100,0.7802197802197802,1.0,0.0,0.0,0.9482483317748794
resnet50,real,target_a,227,0.5010989010989011,1.0,0.0,0.0,0.9482483317748794
resnet50,real,target_energy,10,0.978021978021978,0.0,0.00032448721151632804,0.00032448721151632804,0.26597381287851957
resnet50,real,target_energy,25,0.945054945054945,0.0,0.0003565743139439411,0.00030687083253776046,0.26597381287851957
resnet50,real,target_energy,50,0.8901098901098901,0.0,0.0003565743139439411,0.0002460886558038377,0.26597381287851957
resnet50,real,target_energy,100,0.7802197802197802,0.2,0.00012519277585374756,0.00012519277585374756,0.26597381287851957
resnet50,real,target_energy,227,0.5010989010989011,0.7,1.0387464277937865e-05,1.0387464277937865e-05,0.26597381287851957
resnet50,sketch,bayesian_d,10,0.978021978021978,0.2,8.784843137818243e-05,8.784843137818243e-05,0.762814822552824
resnet50,sketch,bayesian_d,25,0.945054945054945,0.6,5.1503891288947245e-06,5.1503891288947245e-06,0.762814822552824
resnet50,sketch,bayesian_d,50,0.8901098901098901,0.6,5.1503891288947245e-06,5.1503891288947245e-06,0.762814822552824
resnet50,sketch,bayesian_d,100,0.7802197802197802,0.9,5.1503891288947245e-06,0.0,0.762814822552824
resnet50,sketch,bayesian_d,227,0.5010989010989011,1.0,8.024480118712631e-06,0.0,0.762814822552824
resnet50,sketch,domain_balance,10,0.978021978021978,0.0,0.0001493746637256239,0.0001493746637256239,0.10140579337194222
resnet50,sketch,domain_balance,25,0.945054945054945,0.0,0.0001493746637256239,0.0001493746637256239,0.10140579337194222
resnet50,sketch,domain_balance,50,0.8901098901098901,0.0,0.00015151224481524248,0.0001493746637256239,0.10140579337194222
resnet50,sketch,domain_balance,100,0.7802197802197802,0.3,1.904410580631342e-05,1.904410580631342e-05,0.10140579337194222
resnet50,sketch,domain_balance,227,0.5010989010989011,0.3,1.904410580631342e-05,1.904410580631342e-05,0.10140579337194222
resnet50,sketch,dpp_subspace,10,0.978021978021978,0.0,0.0005388376968419793,0.0005388376968419793,0.017008507374841712
resnet50,sketch,dpp_subspace,25,0.945054945054945,0.0,0.0002377765719114634,0.0002377765719114634,0.017008507374841712
resnet50,sketch,dpp_subspace,50,0.8901098901098901,0.0,0.0002377765719114634,0.0002377765719114634,0.017008507374841712
resnet50,sketch,dpp_subspace,100,0.7802197802197802,0.0,0.00013475649762756305,0.00013475649762756305,0.017008507374841712
resnet50,sketch,dpp_subspace,227,0.5010989010989011,0.4,5.1503891288947245e-06,5.1503891288947245e-06,0.017008507374841712
resnet50,sketch,merged_effective_rank,10,0.978021978021978,0.2,8.784843137818243e-05,8.784843137818243e-05,0.7609361424571255
resnet50,sketch,merged_effective_rank,25,0.945054945054945,0.6,5.1503891288947245e-06,5.1503891288947245e-06,0.7609361424571255
resnet50,sketch,merged_effective_rank,50,0.8901098901098901,0.6,5.1503891288947245e-06,5.1503891288947245e-06,0.7609361424571255
resnet50,sketch,merged_effective_rank,100,0.7802197802197802,0.9,5.1503891288947245e-06,0.0,0.7609361424571255
resnet50,sketch,merged_effective_rank,227,0.5010989010989011,1.0,8.024480118712631e-06,0.0,0.7609361424571255
resnet50,sketch,random,10,0.9780219780219779,0.039999999999999994,0.00016775043245085056,0.00016398583277298017,-0.0008725218671891529
resnet50,sketch,random,25,0.945054945054945,0.07,0.00012319203026606713,0.0001209265431892056,-0.0008725218671891529
resnet50,sketch,random,50,0.8901098901098902,0.10500000000000002,8.43777405081488e-05,8.428675063432144e-05,-0.0008725218671891529
resnet50,sketch,random,100,0.7802197802197803,0.265,4.458395956952496e-05,3.902642975882418e-05,-0.0008725218671891529
resnet50,sketch,random,227,0.5010989010989011,0.47000000000000003,1.358818389211918e-05,1.100274616231065e-05,-0.0008725218671891529
resnet50,sketch,second_moment_mmd,10,0.978021978021978,0.1,0.0,0.0,0.5295346550041657
resnet50,sketch,second_moment_mmd,25,0.945054945054945,0.3,8.024480118712631e-06,0.0,0.5295346550041657
resnet50,sketch,second_moment_mmd,50,0.8901098901098901,0.4,8.024480118712631e-06,0.0,0.5295346550041657
resnet50,sketch,second_moment_mmd,100,0.7802197802197802,0.6,8.024480118712631e-06,0.0,0.5295346550041657
resnet50,sketch,second_moment_mmd,227,0.5010989010989011,0.9,8.024480118712631e-06,0.0,0.5295346550041657
