scope,readout,metric,shortlist_size,method,target_domain,repeated_task_count,evaluated_candidates_mean,validation_loss_mean,test_loss_mean,delta_vs_mmd_mean,delta_vs_matched_mmd_mean,gap_to_full_validation_mean,recall_at_top_q_mean,fractional_recall_at_top_q_mean,absolute_omission_mean,better_than_mmd_tasks,better_than_mmd_rate,worse_than_mmd_tasks,worse_than_mmd_rate,better_than_matched_mmd_tasks,better_than_matched_mmd_rate,worse_than_matched_mmd_tasks,worse_than_matched_mmd_rate,selected_changed_from_mmd_tasks,selected_changed_from_mmd_rate,selected_outside_mmd_tasks,selected_outside_mmd_rate,selected_from_a_only_tasks,selected_from_a_only_rate,any_test_oracle_retained_tasks,any_test_oracle_retained_rate
new_seeds,logistic,nll,100,mmd_matched_union_size,quickdraw,8,131.625,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.8875,0.8875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,mmd_matched_union_size,real,8,113.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,mmd_matched_union_size,sketch,8,124.625,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,0.95,0.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,union,clipart,8,128.125,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,union,infograph,8,128.0,3.712784915539188,3.7570332220677916,-0.00033926247792265274,0.0,0.0,0.9625,0.9625,0.0,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,1,0.125,8,1.0
new_seeds,logistic,nll,100,union,painting,8,112.875,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,union,quickdraw,8,131.625,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.8,0.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,union,real,8,113.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,100,union,sketch,8,124.625,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,clipart,8,227.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,infograph,8,227.0,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,painting,8,227.0,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,quickdraw,8,227.0,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.9125,0.9125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,real,8,227.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,a_opt,sketch,8,227.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,clipart,8,227.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,infograph,8,227.0,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,painting,8,227.0,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,quickdraw,8,227.0,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,real,8,227.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_a_first,sketch,8,227.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,clipart,8,227.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,infograph,8,227.0,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,painting,8,227.0,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,quickdraw,8,227.0,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,real,8,227.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,interleave_mmd_first,sketch,8,227.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,clipart,8,227.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,infograph,8,227.0,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,painting,8,227.0,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,quickdraw,8,227.0,4.417232019941023,4.33794900483707,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,real,8,227.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd,sketch,8,227.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,0.9875,0.9875,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,clipart,8,227.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,infograph,8,227.0,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,painting,8,227.0,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,quickdraw,8,227.0,4.417232019941023,4.33794900483707,0.0,0.0,0.0,0.9125,0.9125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,real,8,227.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_2s_then_a,sketch,8,227.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,clipart,8,246.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,infograph,8,234.75,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,painting,8,244.75,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,quickdraw,8,256.625,4.417232019941023,4.33794900483707,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,real,8,243.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,mmd_matched_union_size,sketch,8,266.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,clipart,8,246.0,3.1464407875568146,3.1587834685357374,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,infograph,8,234.75,3.712784915539188,3.7570332220677916,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,painting,8,244.75,2.9900291421489364,3.0514491755830044,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,quickdraw,8,256.625,4.417232019941023,4.33794900483707,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,real,8,243.0,2.903414014844367,2.9062165428600686,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,logistic,nll,227,union,sketch,8,266.0,3.2425121152877296,3.2664705843974158,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,10,a_opt,clipart,8,10.0,0.9862529702827548,0.9862659837364484,2.639207926874443e-05,0.00011690131340214016,0.00014564697553795525,0.1375,0.1375,0.00015695490574502147,3,0.375,5,0.625,1,0.125,7,0.875,8,1.0,8,1.0,8,1.0,0,0.0
new_seeds,ridge,brier_score,10,a_opt,infograph,8,10.0,0.9876798372436655,0.9878319493293635,0.00011040171315780667,0.00013237494549227236,0.00018813832525110818,0.05,0.05,0.00018740645113927978,3,0.375,4,0.5,3,0.375,4,0.5,7,0.875,4,0.5,4,0.5,1,0.125
new_seeds,ridge,brier_score,10,a_opt,painting,8,10.0,0.9854591517939116,0.9856222360758443,5.785961165044595e-05,6.887871603629414e-05,6.887871603629414e-05,0.35,0.35,6.887871603629414e-05,0,0.0,3,0.375,0,0.0,4,0.5,3,0.375,0,0.0,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,a_opt,quickdraw,8,10.0,0.9893599672218559,0.9892500612915799,5.118701355608102e-05,7.255972569361613e-05,7.448852640494497e-05,0.1125,0.1125,7.981204989007673e-05,0,0.0,4,0.5,0,0.0,5,0.625,4,0.5,2,0.25,2,0.25,0,0.0
new_seeds,ridge,brier_score,10,a_opt,real,8,10.0,0.9852646722151753,0.9852241006997129,-3.232579386391876e-06,-3.232579386391876e-06,-5.4461148822071426e-06,0.5,0.5,1.955390062910456e-06,1,0.125,2,0.25,1,0.125,2,0.25,3,0.375,0,0.0,0,0.0,6,0.75
new_seeds,ridge,brier_score,10,a_opt,sketch,8,10.0,0.9864140010977769,0.9864345951579888,8.591925230588826e-05,8.506916165246237e-05,0.00010410052655002167,0.1875,0.1875,0.00013125729616418613,2,0.25,6,0.75,2,0.25,6,0.75,8,1.0,8,1.0,8,1.0,1,0.125
new_seeds,ridge,brier_score,10,interleave_a_first,clipart,8,10.0,0.9862648899784765,0.9862900496041477,5.045794696806327e-05,0.000140967181101459,0.0001697128432372741,0.15,0.15,0.0001810207734443403,1,0.125,3,0.375,1,0.125,7,0.875,4,0.5,1,0.125,1,0.125,0,0.0
new_seeds,ridge,brier_score,10,interleave_a_first,infograph,8,10.0,0.9875925384986329,0.987741119249173,1.9571632967257946e-05,4.154486530172363e-05,9.730824506055946e-05,0.0625,0.0625,9.921320467036476e-05,1,0.125,3,0.375,1,0.125,4,0.5,4,0.5,3,0.375,3,0.375,1,0.125
new_seeds,ridge,brier_score,10,interleave_a_first,painting,8,10.0,0.9854463785968588,0.9856073625959723,4.298613177841637e-05,5.400523616426456e-05,5.400523616426456e-05,0.35,0.35,5.093483260877607e-05,0,0.0,3,0.375,0,0.0,4,0.5,3,0.375,0,0.0,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,interleave_a_first,quickdraw,8,10.0,0.989333850481066,0.9892097993277759,1.0925049752058547e-05,3.229776188959366e-05,3.4226562600922494e-05,0.25,0.25,3.777184151505797e-05,0,0.0,2,0.25,0,0.0,5,0.625,2,0.25,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,interleave_a_first,real,8,10.0,0.985261014617348,0.985223049691688,-4.283587411404999e-06,-4.283587411404999e-06,-6.497122907220265e-06,0.4875,0.4875,9.043820378973333e-07,1,0.125,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,0,0.0,7,0.875
new_seeds,ridge,brier_score,10,interleave_a_first,sketch,8,10.0,0.9863273038668203,0.9863401992390224,-8.476666660497956e-06,-9.32675731392385e-06,9.70460758363545e-06,0.2875,0.2875,1.6191708972768115e-05,5,0.625,3,0.375,5,0.625,3,0.375,8,1.0,2,0.25,2,0.25,3,0.375
new_seeds,ridge,brier_score,10,interleave_mmd_first,clipart,8,10.0,0.9862648899784765,0.9862900496041477,5.045794696806327e-05,0.000140967181101459,0.0001697128432372741,0.15,0.15,0.0001810207734443403,1,0.125,3,0.375,1,0.125,7,0.875,4,0.5,1,0.125,1,0.125,0,0.0
new_seeds,ridge,brier_score,10,interleave_mmd_first,infograph,8,10.0,0.9875925384986329,0.987741119249173,1.9571632967257946e-05,4.154486530172363e-05,9.730824506055946e-05,0.0625,0.0625,9.506256213435982e-05,1,0.125,3,0.375,1,0.125,4,0.5,4,0.5,3,0.375,3,0.375,1,0.125
new_seeds,ridge,brier_score,10,interleave_mmd_first,painting,8,10.0,0.9854463785968588,0.9856073625959723,4.298613177841637e-05,5.400523616426456e-05,5.400523616426456e-05,0.35,0.35,5.093483260877607e-05,0,0.0,3,0.375,0,0.0,4,0.5,3,0.375,0,0.0,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,interleave_mmd_first,quickdraw,8,10.0,0.989333850481066,0.9892097993277759,1.0925049752058547e-05,3.229776188959366e-05,3.4226562600922494e-05,0.25,0.25,3.777184151505797e-05,0,0.0,2,0.25,0,0.0,5,0.625,2,0.25,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,interleave_mmd_first,real,8,10.0,0.985261014617348,0.985223049691688,-4.283587411404999e-06,-4.283587411404999e-06,-6.497122907220265e-06,0.4875,0.4875,9.043820378973333e-07,1,0.125,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,0,0.0,7,0.875
new_seeds,ridge,brier_score,10,interleave_mmd_first,sketch,8,10.0,0.9863246473732091,0.9863461456838288,-2.530221854118997e-06,-3.3803125075448914e-06,1.5651052390014408e-05,0.2875,0.2875,1.6191708972768115e-05,4,0.5,3,0.375,4,0.5,3,0.375,7,0.875,2,0.25,2,0.25,3,0.375
new_seeds,ridge,brier_score,10,mmd,clipart,8,10.0,0.986220251222593,0.9862395916571796,0.0,9.050923413339573e-05,0.00011925489626921082,0.2,0.2,0.00012253258785346888,0,0.0,0,0.0,1,0.125,5,0.625,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,mmd,infograph,8,10.0,0.987601237637113,0.9877215476162057,0.0,2.1973232334465687e-05,7.773661209330152e-05,0.15,0.15,6.867492248445461e-05,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,mmd,painting,8,10.0,0.9854044849715079,0.9855643764641938,0.0,1.1019104385848189e-05,1.1019104385848189e-05,0.4,0.4,1.1019104385848189e-05,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,6,0.75
new_seeds,ridge,brier_score,10,mmd,quickdraw,8,10.0,0.9893192824381765,0.9891988742780238,0.0,2.137271213753511e-05,2.3301512848863948e-05,0.3375,0.3375,2.5235593968747638e-05,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,mmd,real,8,10.0,0.9852538585034804,0.9852273332790993,0.0,0.0,-2.2135354958152664e-06,0.5,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,10,mmd,sketch,8,10.0,0.9863176434844609,0.986348675905683,0.0,-8.500906534258945e-07,1.8181274244133405e-05,0.25,0.25,1.941410737399396e-05,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625
new_seeds,ridge,brier_score,10,mmd_2s_then_a,clipart,8,10.0,0.9862165267334793,0.9862480579662468,8.466309067228783e-06,9.897554320062452e-05,0.0001277212053364396,0.1,0.1,0.0001290787362610707,2,0.25,4,0.5,0,0.0,4,0.5,6,0.75,5,0.625,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,mmd_2s_then_a,infograph,8,10.0,0.9876394364989837,0.987765297735138,4.375011893234526e-05,6.572335126681095e-05,0.00012148673102564678,0.07500000000000001,0.07500000000000001,0.00011209373811195411,1,0.125,3,0.375,1,0.125,4,0.5,4,0.5,3,0.375,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,mmd_2s_then_a,painting,8,10.0,0.9854431567898859,0.9856072380958468,4.2861631652985066e-05,5.3880736038833255e-05,5.3880736038833255e-05,0.3875,0.3875,4.9857773526104654e-05,0,0.0,3,0.375,0,0.0,4,0.5,3,0.375,1,0.125,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,mmd_2s_then_a,quickdraw,8,10.0,0.989329493741707,0.989210964128334,1.208985031021792e-05,3.346256244775303e-05,3.539136315908187e-05,0.2875,0.2875,3.7819568077912535e-05,0,0.0,3,0.375,0,0.0,5,0.625,3,0.375,2,0.25,0,0.0,0,0.0
new_seeds,ridge,brier_score,10,mmd_2s_then_a,real,8,10.0,0.9852646722151753,0.9852241006997129,-3.232579386391876e-06,-3.232579386391876e-06,-5.4461148822071426e-06,0.5,0.5,1.955390062910456e-06,1,0.125,2,0.25,1,0.125,2,0.25,3,0.375,0,0.0,0,0.0,6,0.75
new_seeds,ridge,brier_score,10,mmd_2s_then_a,sketch,8,10.0,0.9864249153653996,0.9864167813917546,6.810548607168176e-05,6.725539541825587e-05,8.628676031581517e-05,0.07500000000000001,0.07500000000000001,0.00011344352992997964,2,0.25,4,0.5,3,0.375,4,0.5,6,0.75,2,0.25,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,mmd_matched_union_size,clipart,8,19.25,0.9861371067500262,0.9861490824230462,-9.050923413339573e-05,0.0,2.8745662135815087e-05,0.3125,0.3125,3.633427437309267e-05,5,0.625,1,0.125,0,0.0,0,0.0,6,0.75,6,0.75,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,mmd_matched_union_size,infograph,8,17.75,0.9875895102685082,0.9876995743838712,-2.1973232334465687e-05,0.0,5.576337975883583e-05,0.21250000000000002,0.21250000000000002,4.471011638236544e-05,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,3,0.375
new_seeds,ridge,brier_score,10,mmd_matched_union_size,painting,8,13.75,0.9853889425669523,0.985553357359808,-1.1019104385848189e-05,0.0,0.0,0.5,0.5,0.0,2,0.25,0,0.0,0,0.0,0,0.0,2,0.25,2,0.25,0,0.0,8,1.0
new_seeds,ridge,brier_score,10,mmd_matched_union_size,quickdraw,8,16.875,0.9892989675759454,0.9891775015658862,-2.137271213753511e-05,0.0,1.9288007113288375e-06,0.5,0.5,6.358126213981685e-06,4,0.5,0,0.0,0,0.0,0,0.0,4,0.5,4,0.5,0,0.0,4,0.5
new_seeds,ridge,brier_score,10,mmd_matched_union_size,real,8,11.5,0.9852538585034804,0.9852273332790993,0.0,0.0,-2.2135354958152664e-06,0.525,0.525,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,10,mmd_matched_union_size,sketch,8,18.25,0.9863126280820076,0.9863495259963364,8.500906534258945e-07,0.0,1.90313648975593e-05,0.3375,0.3375,1.941410737399396e-05,0,0.0,1,0.125,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,5,0.625
new_seeds,ridge,brier_score,10,union,clipart,8,19.25,0.9861937467586903,0.9862112051136085,-2.8386543571151668e-05,6.212269056224407e-05,9.086835269805915e-05,0.325,0.325,9.62836909561976e-05,2,0.25,0,0.0,1,0.125,5,0.625,2,0.25,2,0.25,2,0.25,2,0.25
new_seeds,ridge,brier_score,10,union,infograph,8,17.75,0.9875632679533108,0.9876981937267253,-2.3353889480437484e-05,-1.3806571459717976e-06,5.438272261286403e-05,0.2,0.2,4.920623961264525e-05,3,0.375,0,0.0,3,0.375,1,0.125,3,0.375,3,0.375,3,0.375,3,0.375
new_seeds,ridge,brier_score,10,union,painting,8,13.75,0.9854044849715079,0.9855643764641938,0.0,1.1019104385848189e-05,1.1019104385848189e-05,0.475,0.475,1.1019104385848189e-05,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,6,0.75
new_seeds,ridge,brier_score,10,union,quickdraw,8,16.875,0.9893192824381765,0.9891988742780238,0.0,2.137271213753511e-05,2.3301512848863948e-05,0.3375,0.3375,2.5235593968747638e-05,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,2,0.25
new_seeds,ridge,brier_score,10,union,real,8,11.5,0.9852538585034804,0.9852273332790993,0.0,0.0,-2.2135354958152664e-06,0.5375,0.5375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,10,union,sketch,8,18.25,0.9862932827795872,0.9863329458099221,-1.5730095760807528e-05,-1.6580186414233422e-05,2.4511784833258776e-06,0.4375,0.4375,3.684011613186433e-06,2,0.25,0,0.0,2,0.25,0,0.0,2,0.25,2,0.25,2,0.25,6,0.75
new_seeds,ridge,brier_score,25,a_opt,clipart,8,25.0,0.9861703724544624,0.9861877539118789,5.348451869176263e-05,7.529669554966201e-05,6.741715096850176e-05,0.325,0.325,6.741715096850176e-05,2,0.25,4,0.5,1,0.125,5,0.625,6,0.75,5,0.625,5,0.625,4,0.5
new_seeds,ridge,brier_score,25,a_opt,infograph,8,25.0,0.9876648550390326,0.9878028852844893,0.00014669105727678489,0.00014473911201212664,0.00015907428037693905,0.2,0.2,0.00015231203569097962,3,0.375,5,0.625,3,0.375,4,0.5,8,1.0,7,0.875,7,0.875,2,0.25
new_seeds,ridge,brier_score,25,a_opt,painting,8,25.0,0.9853889425669523,0.985553357359808,0.0,0.0,0.0,0.7375,0.7375,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,25,a_opt,quickdraw,8,25.0,0.9893394765213438,0.9892248866004235,4.723058070189856e-05,5.041394881176442e-05,4.931383524857391e-05,0.2125,0.2125,5.138037207536028e-05,2,0.25,6,0.75,2,0.25,6,0.75,8,1.0,0,0.0,0,0.0,0,0.0
new_seeds,ridge,brier_score,25,a_opt,real,8,25.0,0.9852503566189597,0.9852295468145951,0.0,0.0,0.0,0.8125,0.8125,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0
new_seeds,ridge,brier_score,25,a_opt,sketch,8,25.0,0.9864072876396472,0.9864273376721425,9.521001752250957e-05,9.521001752250957e-05,9.684304070370353e-05,0.35,0.35,0.00012145548532757622,3,0.375,5,0.625,3,0.375,5,0.625,8,1.0,7,0.875,7,0.875,4,0.5
new_seeds,ridge,brier_score,25,interleave_a_first,clipart,8,25.0,0.9861585103254654,0.9861779287527367,4.365935954950273e-05,6.547153640740211e-05,5.759199182624186e-05,0.4125,0.4125,6.300733008438031e-05,1,0.125,4,0.5,1,0.125,4,0.5,5,0.625,2,0.25,2,0.25,3,0.375
