method,shortlist_size,target,encoders,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean
facility_subspace,8,gtsrb,4,0.0,0.41666666666666663,0.007593332626819577,0.20774033045546375,0.004530003666877724,0.5294117647058824,0.0,0.5,8.0,0.4285714285714286
facility_subspace,8,oxford_pets,4,0.0,0.5,0.002649457805344535,0.11489027531370975,0.002085044980049161,0.5294117647058824,0.0,0.5833333333333333,8.0,0.4285714285714286
full_merged_rank,3,beans,4,0.25,0.25,0.00635074094504709,0.220012317608016,-0.006249999999999978,0.8235294117647058,0.25,0.25,3.0,0.7857142857142857
full_merged_rank,3,dtd,4,0.75,0.5833333333333333,2.6597976684583635e-05,0.0010792269925420797,-0.0027393668889999223,0.8235294117647058,1.0,0.75,3.0,0.7857142857142857
full_merged_rank,3,eurosat,4,0.5,0.5,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.8235294117647058,0.5,0.5833333333333333,3.0,0.7857142857142857
full_merged_rank,3,flowers102,4,0.75,0.75,0.0010130721330642578,0.019350816370410535,-0.00019000768661497913,0.8235294117647058,0.75,0.8333333333333333,3.0,0.7857142857142857
full_merged_rank,3,food101,4,0.75,0.6666666666666666,0.00010333350102109673,0.0029467724918582046,0.00037999749183655063,0.8235294117647058,1.0,0.875,3.0,0.7857142857142857
full_merged_rank,3,gtsrb,4,1.0,0.5,0.0,0.0,0.0,0.8235294117647058,1.0,0.6666666666666666,3.0,0.7857142857142857
full_merged_rank,3,oxford_pets,4,1.0,0.5,0.0,0.0,0.0,0.8235294117647058,1.0,0.6666666666666666,3.0,0.7857142857142857
full_merged_rank,5,beans,4,0.25,0.41666666666666663,0.005673756516225648,0.19609927123310902,-0.0054687499999999944,0.7058823529411764,0.25,0.41666666666666663,4.0,0.7142857142857143
full_merged_rank,5,dtd,4,1.0,1.0,0.0,0.0,0.0,0.7058823529411764,1.0,1.0,4.0,0.7142857142857143
full_merged_rank,5,eurosat,4,0.5,0.6666666666666666,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.7058823529411764,0.5,0.6666666666666666,4.0,0.7142857142857143
full_merged_rank,5,flowers102,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.7058823529411764,1.0,0.9166666666666666,4.0,0.7142857142857143
full_merged_rank,5,food101,4,1.0,1.0,0.0,0.0,0.0,0.7058823529411764,1.0,1.0,4.0,0.7142857142857143
full_merged_rank,5,gtsrb,4,1.0,0.75,0.0,0.0,0.0,0.7058823529411764,1.0,0.75,4.0,0.7142857142857143
full_merged_rank,5,oxford_pets,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.7058823529411764,1.0,0.8333333333333333,4.0,0.7142857142857143
full_merged_rank,8,beans,4,0.75,0.75,0.003433268016227037,0.10586481113272866,-0.0035156249999999944,0.5294117647058824,0.75,0.75,6.25,0.5535714285714286
full_merged_rank,8,dtd,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,6.25,0.5535714285714286
full_merged_rank,8,eurosat,4,0.5,0.6666666666666666,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.5294117647058824,0.5,0.6666666666666666,6.25,0.5535714285714286
full_merged_rank,8,flowers102,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,6.25,0.5535714285714286
full_merged_rank,8,food101,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,6.25,0.5535714285714286
full_merged_rank,8,gtsrb,4,1.0,0.75,0.0,0.0,0.0,0.5294117647058824,1.0,0.8333333333333333,6.25,0.5535714285714286
full_merged_rank,8,oxford_pets,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,6.25,0.5535714285714286
kcenter_subspace,3,beans,4,0.25,0.25,0.003255963312050081,0.20042400460498913,0.009374999999999994,0.8235294117647058,0.25,0.25,3.0,0.7857142857142857
kcenter_subspace,3,dtd,4,0.5,0.3333333333333333,0.0008333361148834262,0.03109244229632305,-0.0016489386558532493,0.8235294117647058,0.5,0.375,3.0,0.7857142857142857
kcenter_subspace,3,eurosat,4,0.25,0.3333333333333333,0.0007000029329459478,0.05310220585556225,0.001259258389472967,0.8235294117647058,0.25,0.3333333333333333,3.0,0.7857142857142857
kcenter_subspace,3,flowers102,4,0.25,0.3333333333333333,0.003823530872662878,0.0978850362459836,0.001059982180595359,0.8235294117647058,0.25,0.3333333333333333,3.0,0.7857142857142857
kcenter_subspace,3,food101,4,0.5,0.25,0.0031399997234344557,0.11032536646860591,0.00394999384880064,0.8235294117647058,0.5,0.25,3.0,0.7857142857142857
kcenter_subspace,3,gtsrb,4,0.75,0.41666666666666663,0.0009633322487274665,0.041051102490038155,0.0010400027036666926,0.8235294117647058,0.75,0.41666666666666663,3.0,0.7857142857142857
kcenter_subspace,3,oxford_pets,4,0.75,0.3333333333333333,0.0015036229864842654,0.052201254403264105,0.003338786959648149,0.8235294117647058,0.75,0.3333333333333333,3.0,0.7857142857142857
kcenter_subspace,5,beans,4,0.5,0.41666666666666663,0.0014023210966225275,0.06742780332514686,0.0031250000000000167,0.7058823529411764,0.5,0.41666666666666663,5.0,0.6428571428571428
kcenter_subspace,5,dtd,4,0.5,0.3333333333333333,0.0008333361148834262,0.03109244229632305,-0.0016489386558532493,0.7058823529411764,0.5,0.375,5.0,0.6428571428571428
kcenter_subspace,5,eurosat,4,0.25,0.3333333333333333,0.0007000029329459478,0.05310220585556225,0.001259258389472967,0.7058823529411764,0.25,0.3333333333333333,5.0,0.6428571428571428
