encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,bloodmnist,medical,4,eurosat,0.8978666410923003,0.008548294940007466,0.8787275553|0.9031936526|0.9049049020|0.9097291827|0.8895581961|0.8946321607|0.8932135701|0.9009009004|0.8936809897|0.9006023407|0.9025844336|0.9021956325|0.8858858347|0.8966900110|0.9116466045,0.8971999832|0.8965999657|0.8997999744,0.0013888456667822762,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9088888764381409,500,600,256,128,0.01,1.2480501718819141,0.10216217115521431,npu:5
clip_b32,bloodmnist,medical,4,flowers102,0.8225490848223368,0.024555498381327718,0.8431373239|0.8431373239|0.8382353783|0.8088235855|0.7892157435|0.8137255907|0.8431373239|0.8235294819|0.8578431606|0.7745099068|0.8529412150|0.8039216399|0.8431372643|0.8039216399|0.7990196943,0.8245098710|0.8225490928|0.8205882907,0.0016009784593768236,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8303999900817871,500,600,256,128,0.01,1.2480501718819141,0.0994276124984026,npu:5
clip_b32,bloodmnist,medical,4,food101,0.6866000371376674,0.012205595088107354,0.6960396767|0.6772277355|0.6960396171|0.6861386299|0.6843750477|0.6782178879|0.6841584444|0.6722773314|0.6950495243|0.6916667223|0.6633663774|0.6742574573|0.6861386299|0.7059406042|0.7093750238,0.6880000323|0.6842000546|0.6876000245,0.0017048828973869736,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7417999505996704,500,600,256,128,0.01,1.2480501718819141,0.10248496197164059,npu:5
clip_b32,bloodmnist,medical,4,gtsrb,0.8121333404938381,0.01150341986195366,0.8210422993|0.8000000119|0.8191808462|0.8249496818|0.7934893370|0.8161258698|0.8000000119|0.8001998067|0.8309859037|0.8067141771|0.8269420266|0.8019900322|0.8031967878|0.8148893118|0.8219735622,0.8118000119|0.8108000105|0.8137999991,0.0012472139463632205,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.740399956703186,500,600,256,128,0.01,1.2480501718819141,0.10033395700156689,npu:5
clip_b32,bloodmnist,medical,4,oxford_pets,0.8312499972573225,0.010971063492585533,0.8240865469|0.8464673758|0.8274456859|0.8435374498|0.8337874413|0.8119078875|0.8301631212|0.8532608747|0.8326531053|0.8119890690|0.8322055936|0.8274456859|0.8342391253|0.8231292963|0.8365122676,0.8350543421|0.8279891301|0.8307065195,0.002909848928647072,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7964022159576416,500,600,256,128,0.01,1.2480501718819141,0.09670504368841648,npu:5
clip_b32,breastmnist,medical,0,beans,0.8591231565410902,0.01712995750839752,0.8653846979|0.8454105854|0.8888888359|0.8543689251|0.8737864494|0.8461539149|0.8550724983|0.8502415419|0.8932039142|0.8495146036|0.8269231319|0.8743960857|0.8647342920|0.8446601629|0.8543689251,0.8655706040|0.8588008078|0.8529980578,0.005137779086828652,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.890625,500,600,256,128,0.01,1.2749460898339748,0.12396722473204136,npu:5
clip_b32,breastmnist,medical,0,dtd,0.6445035815238953,0.0156566410910713,0.6635638475|0.6250000000|0.6422872543|0.6369681358|0.6449468136|0.6609042883|0.6595745087|0.6449468732|0.6156915426|0.6436170340|0.6555851698|0.6170213223|0.6688830256|0.6502659917|0.6382979155,0.6425532103|0.6449468493|0.6460106850,0.0014458901783492388,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6712765693664551,500,600,256,128,0.01,1.2749460898339748,0.10753114894032478,npu:5
clip_b32,breastmnist,medical,0,eurosat,0.8962666560808819,0.010848384071872157,0.8807156682|0.8992016315|0.9129129648|0.9047141075|0.8795180321|0.9005963802|0.8922155499|0.8908908963|0.8836508989|0.9136545658|0.8876739144|0.8932135701|0.9059059620|0.8906720281|0.9086345434,0.8953999948|0.8961999678|0.8972000057,0.0007363628159971618,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9051852226257324,500,600,256,128,0.01,1.2749460898339748,0.10835783183574677,npu:5
clip_b32,breastmnist,medical,0,flowers102,0.8003268718719482,0.021364656926228475,0.8284314871|0.8088235855|0.8382353783|0.7696079016|0.7892157435|0.7990196943|0.8039216399|0.7843137980|0.7892158031|0.7892158031|0.8137255311|0.8382353783|0.7941176891|0.7941176891|0.7647059560,0.8068628192|0.7931373477|0.8009804487,0.00562242616527109,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8141999840736389,500,600,256,128,0.01,1.2749460898339748,0.10844721272587776,npu:5
clip_b32,breastmnist,medical,0,food101,0.6760666911999383,0.015176645111965073,0.6920791864|0.6643564701|0.6861386299|0.6762376428|0.6572917104|0.6514851451|0.6950495243|0.6702970266|0.6831682920|0.6895833611|0.6495050192|0.6792079806|0.6633663774|0.6920792460|0.6916667223,0.6754000181|0.6778000029|0.6750000526,0.0012364654671103313,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7289999723434448,500,600,256,128,0.01,1.2749460898339748,0.10471186973154545,npu:5
