encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
vit_b16,facility_subspace,5,18,538.7401614079998,0.7914987685341475,5.0,0.0,5.0,0.0,0.0,0.001621432602405548,0.07725911204599673
vit_b16,facility_subspace,8,18,584.9023279923209,0.8617746342487346,8.0,0.0,5.0,0.0,0.0,0.001621432602405548,0.08866163881288634
vit_b16,facility_subspace,10,18,598.0335356687752,0.7988318186781682,10.0,0.0,5.0,0.1111111111111111,0.0,0.001621432602405548,0.09944889715148343
vit_b16,lineage_deduplicated_rank,3,18,495.1019076116917,14.02077732735424,3.0,0.0,1.6666666666666667,0.05555555555555555,0.0,4.82090852326817e-05,0.07087801355454657
vit_b16,lineage_deduplicated_rank,5,18,571.0472413088938,2.685018184207,5.0,0.0,2.0,0.05555555555555555,0.0,4.82090852326817e-05,0.07802904614557822
vit_b16,lineage_deduplicated_rank,8,18,598.5641149806575,0.9302919488956292,8.0,0.0,2.0,0.16666666666666666,0.0,4.82090852326817e-05,0.08978835193233357
vit_b16,lineage_deduplicated_rank,10,18,610.1642664793054,1.8137702887665894,10.0,0.0,2.8333333333333335,0.3333333333333333,0.0,4.82090852326817e-05,0.09957617366065581
vit_b16,random,3,1800,448.034843505465,38.42691834586617,2.9677777777777776,0.03222222222222222,2.528888888888889,0.03944444444444444,0.0183,0.0,0.07163831089933713
vit_b16,random,5,1800,525.0935093116274,28.165611128454568,4.873333333333333,0.12666666666666668,3.5344444444444445,0.15388888888888888,0.06260444444444445,0.0,0.07865111720748245
vit_b16,random,8,1800,561.2822940297543,19.182348966473775,7.6338888888888885,0.3661111111111111,4.410555555555556,0.445,0.16482888888888889,0.0,0.09006536205195718
vit_b16,random,10,1800,572.4448484964407,15.151516005604401,9.394444444444444,0.6055555555555555,4.703888888888889,0.7227777777777777,0.2528888888888889,0.0,0.10050795000356932
vit_b16,rank_l_gram,3,18,505.01985942097457,1.1400569023293774,3.0,0.0,3.0,0.0,0.0,3.8357908689520426,0.07099102892809445
vit_b16,rank_l_gram,5,18,564.4679552288385,1.2738500870207268,5.0,0.0,4.0,0.0,0.0,3.8357908689520426,0.07767684167871873
vit_b16,rank_l_gram,8,18,594.2655663503804,5.412099293711713,8.0,0.0,4.277777777777778,0.1111111111111111,0.0,3.8357908689520426,0.08856178468300237
vit_b16,rank_l_gram,10,18,598.9741093717455,0.9370423002514382,10.0,0.0,5.0,0.16666666666666666,0.0,3.8357908689520426,0.09856555010709497
vit_b16,rank_only,3,18,466.13507282058384,47.86641760779962,2.5555555555555554,0.4444444444444444,1.6666666666666667,0.5,0.25555555555555554,1.9459778236018286e-05,0.061019621789455414
vit_b16,rank_only,5,18,559.0650011412181,12.749420921388325,4.444444444444445,0.5555555555555556,2.0,0.6111111111111112,0.3248888888888889,1.9459778236018286e-05,0.07708591740164492
vit_b16,rank_only,8,18,593.7160499679488,5.054957525326227,7.055555555555555,0.9444444444444444,2.0,1.1111111111111112,0.43333333333333335,1.9459778236018286e-05,0.08862693711287445
vit_b16,rank_only,10,18,601.6812230255101,4.375656975976392,8.333333333333334,1.6666666666666667,2.0,2.0,0.43333333333333335,1.9459778236018286e-05,0.09910084472762214
