encoder,target_domain,readout,method,shortlist_size,repeat_count,score_seconds,resident_seconds,median_resident_seconds,test_brier_score,test_nll,test_error_rate,feature_seconds,source_blocks_charged,raw_additive_seconds,resident_vs_full_seconds,raw_vs_full_seconds,paired_test_brier_score,paired_test_nll,paired_test_error_rate
resnet50,quickdraw,ridge,random,227,3,0.000460989773273468,0.7547701423366865,0.7659464478492737,0.9895845957535397,4.585186746063868,0.95947265625,26.62325482815504,15.0,27.378024970491726,-0.7644236559669176,-0.7644236559669189,2.9455139073153447e-05,0.0014458028463684158,0.0029296875
resnet50,quickdraw,ridge,second_moment_mmd,10,3,0.036872831483682,0.07869865745306015,0.0817197933793068,0.9895862847201086,4.585339012838768,0.94970703125,29.364743761718273,15.0,29.443442419171333,-1.440495140850544,1.3009937927126884,3.1144105641978115e-05,0.0015980696212682943,-0.0068359375
resnet50,quickdraw,ridge,second_moment_mmd,25,3,0.036872831483682,0.12715222934881845,0.13264823704957962,0.98955335334634,4.583705122631902,0.951171875,29.364743761718273,15.0,29.491895991067093,-1.3920415689547856,1.349447364608448,-1.7872681266073442e-06,-3.582058559725709e-05,-0.00537109375
resnet50,quickdraw,ridge,second_moment_mmd,50,3,0.036872831483682,0.2128823921084404,0.21594149619340897,0.9895551406144666,4.583740943217499,0.951171875,29.364743761718273,15.0,29.577626153826714,-1.3063114061951637,1.4351775273680687,0.0,0.0,-0.00537109375
resnet50,quickdraw,ridge,second_moment_mmd,100,3,0.036872831483682,0.378195084631443,0.3830929100513458,0.9895551406144666,4.583740943217499,0.9599609375,29.364743761718273,15.0,29.742938846349716,-1.140998713672161,1.6004902198910713,0.0,0.0,0.00341796875
resnet50,quickdraw,ridge,second_moment_mmd,227,3,0.036872831483682,0.7874902362624804,0.7856223955750465,0.9895551406144666,4.583740943217499,0.95654296875,29.364743761718273,15.0,30.152233997980755,-0.7317035620411237,2.00978537152211,0.0,0.0,0.0
resnet50,quickdraw,ridge,target_a,10,3,0.3652467156449954,0.4035051763057709,0.4045141562819481,0.9895862847201086,4.585339012838768,0.9541015625,29.364743761718273,15.0,29.768248938024044,-1.1156886219978333,1.6258003115653992,3.1144105641978115e-05,0.0015980696212682943,-0.00244140625
resnet50,quickdraw,ridge,target_a,25,3,0.3652467156449954,0.4544783408443133,0.4549545571208,0.9895952332798564,4.585896523651055,0.9541015625,29.364743761718273,15.0,29.819222102562588,-1.0647154574592907,1.6767734761039428,4.0092665389845905e-05,0.0021555804335555706,-0.00244140625
resnet50,quickdraw,ridge,target_a,50,3,0.3652467156449954,0.5373326862851778,0.5375471636652946,0.98955335334634,4.583705122631902,0.9541015625,29.364743761718273,15.0,29.902076448003452,-0.9818611120184263,1.7596278215448073,-1.7872681266073442e-06,-3.582058559725709e-05,-0.00244140625
resnet50,quickdraw,ridge,target_a,100,3,0.3652467156449954,0.7011724958817164,0.6997484862804413,0.9895551406144666,4.583740943217499,0.951171875,29.364743761718273,15.0,30.06591625759999,-0.8180213024218878,1.923467631141346,0.0,0.0,-0.00537109375
resnet50,quickdraw,ridge,target_a,227,3,0.3652467156449954,1.1086684639255207,1.113419696688652,0.9895551406144666,4.583740943217499,0.95654296875,29.364743761718273,15.0,30.473412225643795,-0.4105253343780835,2.33096359918515,0.0,0.0,0.0
resnet50,real,logistic,exhaustive,455,3,0.0003138606746991475,47.39896751691898,47.32459597289562,0.8402256782376525,3.1337320773482573,0.541015625,25.87089103460312,15.0,73.2698585515221,0.0,0.0,0.0,0.0,0.0
resnet50,real,logistic,random,10,3,0.0004678666591644287,1.0540122464299202,1.0799323171377182,0.8835071352396531,3.432057611871643,0.6233723958333334,22.464945333699387,12.666666666666666,23.518957580129307,-46.34495527048906,-49.750900971392795,0.04328145700200059,0.2983255345233857,0.08235677083333337
resnet50,real,logistic,random,25,3,0.0004678666591644287,2.6071796640753746,2.688625641167164,0.8672149706961753,3.286212452834198,0.5948893229166666,25.87089103460312,15.0,28.478070698678493,-44.791787852843605,-44.79178785284361,0.026989292458522773,0.15248037548594073,0.05387369791666663
resnet50,real,logistic,random,50,3,0.0004678666591644287,5.184188204507033,5.265390604734421,0.8665933245940775,3.286212452834198,0.591796875,25.87089103460312,15.0,31.055079239110153,-42.21477931241195,-42.21477931241195,0.026367646356424967,0.15248037548594073,0.05078125
resnet50,real,logistic,random,100,3,0.0004678666591644287,10.393103865285715,10.32305809110403,0.8602477262896482,3.228715809248921,0.5810546875,25.87089103460312,15.0,36.263994899888836,-37.00586365163326,-37.00586365163327,0.0200220480519957,0.09498373190066367,0.0400390625
resnet50,real,logistic,random,227,3,0.0004678666591644287,23.404952426751453,23.250930041074753,0.8447584724300614,3.1337320773482573,0.5618489583333334,25.87089103460312,15.0,49.27584346135457,-23.994015090167526,-23.994015090167537,0.004532794192408929,0.0,0.02083333333333337
resnet50,real,logistic,second_moment_mmd,10,3,0.035162895917892456,0.9184478024641672,0.9179242625832558,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,30.245857926706474,-46.480519714454815,-43.02400062481563,0.0,0.0,0.0
resnet50,real,logistic,second_moment_mmd,25,3,0.035162895917892456,2.262306752304236,2.290799595415592,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,31.589716876546543,-45.136660764614746,-41.68014167497556,0.0,0.0,0.0
resnet50,real,logistic,second_moment_mmd,50,3,0.035162895917892456,4.6217545221249265,4.657226324081421,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,33.94916464636723,-42.777212994794056,-39.320693905154876,0.0,0.0,0.0
resnet50,real,logistic,second_moment_mmd,100,3,0.035162895917892456,9.476779341697693,9.449796669185162,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,38.80418946594,-37.92218817522129,-34.46566908558211,0.0,0.0,0.0
resnet50,real,logistic,second_moment_mmd,227,3,0.035162895917892456,22.660823623339336,22.554048098623753,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,51.988233747581646,-24.738143893579643,-21.28162480394046,0.0,0.0,0.0
resnet50,real,logistic,target_a,10,3,0.3481253882249196,1.2561371872822444,1.2589332237839699,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,30.58354731152455,-46.14283032963674,-42.68631123999755,0.0,0.0,0.0
resnet50,real,logistic,target_a,25,3,0.3481253882249196,2.609744720160961,2.6164771765470505,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,31.937154844403267,-44.78922279675802,-41.33270370711884,0.0,0.0,0.0
resnet50,real,logistic,target_a,50,3,0.3481253882249196,4.977834274371465,4.9569347351789474,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,34.30524439861377,-42.42113324254751,-38.96461415290833,0.0,0.0,0.0
resnet50,real,logistic,target_a,100,3,0.3481253882249196,9.879302469392618,9.776073262095451,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,39.206712593634926,-37.51966504752636,-34.06314595788718,0.0,0.0,0.0
resnet50,real,logistic,target_a,227,3,0.3481253882249196,23.084542339046795,22.86208614706993,0.8402256782376525,3.1337320773482573,0.541015625,29.327410124242306,15.0,52.4119524632891,-24.314425177872184,-20.85790608823301,0.0,0.0,0.0
resnet50,real,ridge,exhaustive,455,3,0.0003599226474761963,1.5032711277405422,1.4993126541376114,0.9859710076037965,4.432559299405327,0.5146484375,25.87089103460312,15.0,27.374162162343662,0.0,0.0,0.0,0.0,0.0
resnet50,real,ridge,random,10,3,0.00046339382727940875,0.04511298735936483,0.04631258547306061,0.9865359934781918,4.454899720405361,0.5851236979166666,22.464945333699387,12.666666666666666,22.51005832105875,-1.4581581403811774,-4.864103841284912,0.0005649858743952407,0.022340421000034638,0.07047526041666663
resnet50,real,ridge,random,25,3,0.00046339382727940875,0.09421050051848094,0.09062279760837555,0.9863074664840097,4.446401930909187,0.5691731770833334,25.87089103460312,15.0,25.9651015351216,-1.4090606272220612,-1.4090606272220612,0.00033645888021316406,0.013842631503860225,0.05452473958333337
resnet50,real,ridge,random,50,3,0.00046339382727940875,0.17566580325365067,0.1719323694705963,0.9862992733381984,4.445532950541325,0.5672200520833334,25.87089103460312,15.0,26.04655683785677,-1.3276053244868915,-1.3276053244868926,0.0003282657344019224,0.012973651135998132,0.05257161458333337
resnet50,real,ridge,random,100,3,0.00046339382727940875,0.33532198270161945,0.32418790459632874,0.9861705175601424,4.440121076632896,0.5455729166666666,25.87089103460312,15.0,26.206213017304737,-1.1679491450389228,-1.167949145038925,0.00019950995634587798,0.007561777227569344,0.03092447916666663
resnet50,real,ridge,random,227,3,0.00046339382727940875,0.7506607274214426,0.7417946234345436,0.9859894386551495,4.432559299405327,0.5315755208333334,25.87089103460312,15.0,26.621551762024563,-0.7526104003190995,-0.7526104003190994,1.843105135301837e-05,0.0,0.01692708333333337
resnet50,real,ridge,second_moment_mmd,10,3,0.035811287661393486,0.0754259725411733,0.07641895115375519,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.402836096783478,-1.427845155199369,2.0286739344398157,0.0,0.0,0.0
resnet50,real,ridge,second_moment_mmd,25,3,0.035811287661393486,0.12453904996315639,0.12063323706388474,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.451949174205463,-1.3787320777773857,2.077787011861801,0.0,0.0,0.0
resnet50,real,ridge,second_moment_mmd,50,3,0.035811287661393486,0.20820860813061395,0.2044636681675911,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.53561873237292,-1.2950625196099281,2.1614565700292587,0.0,0.0,0.0
resnet50,real,ridge,second_moment_mmd,100,3,0.035811287661393486,0.37128566950559616,0.3631511703133583,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.698695793747902,-1.131985458234946,2.3245336314042397,0.0,0.0,0.0
resnet50,real,ridge,second_moment_mmd,227,3,0.035811287661393486,0.8051957115530968,0.8192073628306389,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,30.132605835795403,-0.6980754161874454,2.7584436734517404,0.0,0.0,0.0
resnet50,real,ridge,target_a,10,3,0.3847847878932953,0.42784183224042255,0.4358920231461525,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.755251956482727,-1.0754292955001197,2.381089794139065,0.0,0.0,0.0
resnet50,real,ridge,target_a,25,3,0.3847847878932953,0.4803333356976509,0.48686733841896057,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.807743459939957,-1.0229377920428913,2.4335812975962945,0.0,0.0,0.0
resnet50,real,ridge,target_a,50,3,0.3847847878932953,0.5758818884690603,0.5844719856977463,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,29.903292012711365,-0.9273892392714819,2.5291298503677027,0.0,0.0,0.0
resnet50,real,ridge,target_a,100,3,0.3847847878932953,0.7501135145624479,0.7527862191200256,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,30.077523638804752,-0.7531576131780943,2.7033614764610903,0.0,0.0,0.0
resnet50,real,ridge,target_a,227,3,0.3847847878932953,1.1739989320437114,1.184293419122696,0.9859710076037965,4.432559299405327,0.5146484375,29.327410124242306,15.0,30.50140905628602,-0.32927219569683075,3.127246893942356,0.0,0.0,0.0
resnet50,sketch,logistic,exhaustive,455,3,0.00031638145446777344,45.18187849223614,44.67963466048241,0.9215280225505212,3.7980970093888176,0.76318359375,25.89562465250492,15.0,71.07750314474106,0.0,0.0,0.0,0.0,0.0
resnet50,sketch,logistic,random,10,3,0.0006048058470090231,1.003782754143079,1.027915745973587,0.9357138080893516,3.8931626100295915,0.7957356770833334,20.829094131787617,11.333333333333334,21.832876885930695,-44.178095738093056,-49.244626258810364,0.01418578553883032,0.09506560064077396,0.03255208333333337
resnet50,sketch,logistic,random,25,3,0.0006048058470090231,2.5132863968610764,2.4592488408088684,0.9273630953997198,3.8824845689384553,0.7874348958333334,25.89562465250492,15.0,28.408911049365997,-42.66859209537506,-42.66859209537506,0.005835072849198597,0.08438755954963773,0.02425130208333337
resnet50,sketch,logistic,random,50,3,0.0006048058470090231,5.028566050032775,4.985597990453243,0.9272762659620118,3.8582541127834276,0.78955078125,25.89562465250492,15.0,30.924190702537697,-40.153312442203365,-40.15331244220336,0.005748243411490606,0.06015710339461,0.0263671875
resnet50,sketch,logistic,random,100,3,0.0006048058470090231,9.90175391236941,9.897359415888786,0.923768155538581,3.8085985811508003,0.7727864583333334,25.89562465250492,15.0,35.79737856487433,-35.28012457986673,-35.28012457986673,0.0022401329880598064,0.010501571761982742,0.00960286458333337
resnet50,sketch,logistic,random,227,3,0.0006048058470090231,22.9171196470658,22.954583071172237,0.9213527455205969,3.8042714171810736,0.7688802083333334,25.89562465250492,15.0,48.812744299570724,-22.264758845170338,-22.264758845170334,-0.00017527702992437,0.006174407792256087,0.00569661458333337
resnet50,sketch,logistic,second_moment_mmd,10,3,0.035221261282761894,0.961655780673027,0.9509450495243073,0.9210021914607479,3.811078501297997,0.76513671875,29.15600971877575,15.0,30.117665499448776,-44.22022271156311,-40.95983764529228,-0.000525831089773332,0.012981491909179521,0.001953125
resnet50,sketch,logistic,second_moment_mmd,25,3,0.035221261282761894,2.3608325024445853,2.381462551653385,0.9210021914607479,3.7927514292727444,0.7734375,29.15600971877575,15.0,31.516842221220333,-42.82104598979155,-39.56066092352073,-0.000525831089773332,-0.005345580116073112,0.01025390625
resnet50,sketch,logistic,second_moment_mmd,50,3,0.035221261282761894,4.658907398581505,4.611260987818241,0.9210021914607479,3.7927514292727444,0.7734375,29.15600971877575,15.0,33.814917117357254,-40.52297109365463,-37.262586027383804,-0.000525831089773332,-0.005345580116073112,0.01025390625
resnet50,sketch,logistic,second_moment_mmd,100,3,0.035221261282761894,9.392088018357754,9.272455543279648,0.9215280225505212,3.7980970093888176,0.76318359375,29.15600971877575,15.0,38.5480977371335,-35.789790473878384,-32.529405407607555,0.0,0.0,0.0
resnet50,sketch,logistic,second_moment_mmd,227,3,0.035221261282761894,22.17329254746437,21.92232934385538,0.9215280225505212,3.7980970093888176,0.76318359375,29.15600971877575,15.0,51.32930226624012,-23.008585944771767,-19.74820087850094,0.0,0.0,0.0
resnet50,sketch,logistic,target_a,10,3,0.34822458773851395,1.1971847414970398,1.1968041062355042,0.9215280225505212,3.836734909969918,0.7802734375,29.15600971877575,15.0,30.35319446027279,-43.9846937507391,-40.72430868446827,0.0,0.03863790058110039,0.01708984375
resnet50,sketch,logistic,target_a,25,3,0.34822458773851395,2.479488745331764,2.4699458852410316,0.9215280225505212,3.772991297652632,0.7548828125,29.15600971877575,15.0,31.635498464107513,-42.70238974690437,-39.442004680633545,0.0,-0.025105711736185476,-0.00830078125
resnet50,sketch,logistic,target_a,50,3,0.34822458773851395,4.78953368216753,4.778057254850864,0.9215280225505212,3.772991297652632,0.7734375,29.15600971877575,15.0,33.94554340094328,-40.39234481006861,-37.13195974379778,0.0,-0.025105711736185476,0.01025390625
resnet50,sketch,logistic,target_a,100,3,0.34822458773851395,9.627424634993076,9.491107791662216,0.9215280225505212,3.7980970093888176,0.76318359375,29.15600971877575,15.0,38.783434353768826,-35.55445385724306,-32.29406879097223,0.0,0.0,0.0
resnet50,sketch,logistic,target_a,227,3,0.34822458773851395,21.950382913152378,21.769020289182663,0.9215280225505212,3.7980970093888176,0.76318359375,29.15600971877575,15.0,51.10639263192813,-23.23149557908376,-19.971110512812928,0.0,0.0,0.0
resnet50,sketch,ridge,exhaustive,455,3,0.000295815368493398,1.4985921929279964,1.5129000321030617,0.9878935421792648,4.5125702153636205,0.7509765625,25.89562465250492,15.0,27.39421684543292,0.0,0.0,0.0,0.0,0.0
resnet50,sketch,ridge,random,10,3,0.00043096890052159625,0.03981294979651769,0.04035313427448273,0.9881231017305862,4.522165089426708,0.7794596354166666,20.829094131787617,11.333333333333334,20.868907081584133,-1.4587792431314788,-6.525309763848785,0.00022955955132131223,0.009594874063087566,0.02848307291666663
resnet50,sketch,ridge,random,25,3,0.00043096890052159625,0.08787693331638972,0.08692693710327148,0.9880597357684264,4.520604959354894,0.7705078125,25.89562465250492,15.0,25.983501585821312,-1.4107152596116066,-1.4107152596116066,0.00016619358916158955,0.008034743991273352,0.01953125
resnet50,sketch,ridge,random,50,3,0.00043096890052159625,0.16960656891266504,0.16816642880439758,0.988008528958407,4.5185834948994,0.7666015625,25.89562465250492,15.0,26.065231221417587,-1.3289856240153313,-1.3289856240153313,0.0001149867791421233,0.006013279535779681,0.015625
resnet50,sketch,ridge,random,100,3,0.00043096890052159625,0.3322183887163798,0.33414601534605026,0.9879559729497519,4.515944991130837,0.7511393229166666,25.89562465250492,15.0,26.227843041221302,-1.1663738042116165,-1.1663738042116165,6.243077048706525e-05,0.0033747757672166756,0.00016276041666662966
resnet50,sketch,ridge,random,227,3,0.00043096890052159625,0.7393080766002337,0.7415419593453407,0.9878956299993389,4.513773009173748,0.7535807291666666,25.89562465250492,15.0,26.634932729105156,-0.7592841163277627,-0.7592841163277626,2.0878200740481745e-06,0.0012027938101271118,0.0026041666666666297
resnet50,sketch,ridge,second_moment_mmd,10,3,0.03790696213642756,0.07747562477986018,0.07864145189523697,0.9878998056394869,4.513102536521377,0.75146484375,29.15600971877575,15.0,29.23348534355561,-1.4211165681481361,1.839268498122692,6.263460222033501e-06,0.0005323211577561437,0.00048828125
resnet50,sketch,ridge,second_moment_mmd,25,3,0.03790696213642756,0.13269856572151184,0.1335175260901451,0.9879066063647143,4.513451518112154,0.7509765625,29.15600971877575,15.0,29.28870828449726,-1.3658936272064846,1.8944914390643426,1.3064185449440657e-05,0.0008813027485334857,0.0
resnet50,sketch,ridge,second_moment_mmd,50,3,0.03790696213642756,0.2174954613049825,0.21564628928899765,0.9879066063647143,4.513451518112154,0.7509765625,29.15600971877575,15.0,29.37350518008073,-1.281096731623014,1.979288334647812,1.3064185449440657e-05,0.0008813027485334857,0.0
resnet50,sketch,ridge,second_moment_mmd,100,3,0.03790696213642756,0.3844122141599655,0.3828009143471718,0.9878935421792648,4.5125702153636205,0.7509765625,29.15600971877575,15.0,29.540421932935715,-1.1141799787680309,2.1462050875027963,0.0,0.0,0.0
resnet50,sketch,ridge,second_moment_mmd,227,3,0.03790696213642756,0.8068771585822105,0.8097543343901634,0.9878935421792648,4.5125702153636205,0.7509765625,29.15600971877575,15.0,29.96288687735796,-0.6917150343457859,2.5686700319250413,0.0,0.0,0.0
resnet50,sketch,ridge,target_a,10,3,0.373054176568985,0.4168803369005521,0.41378727555274963,0.9878935421792648,4.5125702153636205,0.751953125,29.15600971877575,15.0,29.5728900556763,-1.0817118560274444,2.1786732102433817,0.0,0.0,0.0009765625
resnet50,sketch,ridge,target_a,25,3,0.373054176568985,0.4653469944993655,0.45715881139039993,0.9878935421792648,4.5125702153636205,0.751953125,29.15600971877575,15.0,29.621356713275116,-1.0332451984286308,2.2271398678421974,0.0,0.0,0.0009765625
resnet50,sketch,ridge,target_a,50,3,0.373054176568985,0.5480102052291235,0.5363578051328659,0.9878935421792648,4.5125702153636205,0.7509765625,29.15600971877575,15.0,29.70401992400487,-0.9505819876988729,2.309803078571953,0.0,0.0,0.0
resnet50,sketch,ridge,target_a,100,3,0.373054176568985,0.715850700934728,0.7019613981246948,0.9878935421792648,4.5125702153636205,0.7509765625,29.15600971877575,15.0,29.871860419710476,-0.7827414919932684,2.4776435742775575,0.0,0.0,0.0
resnet50,sketch,ridge,target_a,227,3,0.373054176568985,1.1253433724244435,1.1231119930744171,0.9878935421792648,4.5125702153636205,0.7509765625,29.15600971877575,15.0,30.28135309120019,-0.3732488205035529,2.887136245767273,0.0,0.0,0.0
