dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,dinov2_b14,Art,5,facility_subspace,-1,Clipart__block_01|Product__block_01|Real World__block_01|Real World__block_02|Real World__block_03,5474,0.9605063830066608,0.9603660846031591,0.00014608846121392247,17,10,0,27
office_home,dinov2_b14,Art,5,kcenter_subspace,-1,Clipart__block_00|Clipart__block_03|Product__block_00|Real World__block_00|Real World__block_03,5568,0.960804626286975,0.9603660846031591,0.0004566401196864176,190,10,0,122
office_home,dinov2_b14,Art,5,random,0,Clipart__block_01|Clipart__block_02|Clipart__block_03|Product__block_00|Product__block_01,5481,0.9625478417367768,0.9603660846031591,0.0022717973578994318,734,10,0,766
office_home,dinov2_b14,Art,5,random,1,Clipart__block_01|Clipart__block_02|Product__block_00|Product__block_01|Real World__block_03,5524,0.9613873967822176,0.9603660846031591,0.0010634613148386713,492,10,0,473
office_home,dinov2_b14,Art,5,random,2,Clipart__block_02|Product__block_01|Product__block_03|Real World__block_00|Real World__block_02,5371,0.9612951110172542,0.9603660846031591,0.0009673669541120684,423,10,0,398
office_home,dinov2_b14,Art,5,random,3,Clipart__block_00|Clipart__block_03|Product__block_03|Real World__block_02|Real World__block_03,5539,0.960735349945719,0.9603660846031591,0.0003845047721697337,134,10,0,114
office_home,dinov2_b14,Art,5,random,4,Clipart__block_02|Clipart__block_03|Product__block_00|Product__block_02|Real World__block_01,5491,0.9616026521743227,0.9603660846031591,0.001287600208908471,614,10,0,576
office_home,dinov2_b14,Art,5,random,5,Clipart__block_01|Clipart__block_02|Clipart__block_03|Product__block_01|Real World__block_03,5486,0.9611380235912201,0.9603660846031591,0.000803796594274806,332,10,0,627
office_home,dinov2_b14,Art,5,random,6,Product__block_00|Product__block_01|Product__block_03|Real World__block_00|Real World__block_03,5515,0.9620783193127872,0.9603660846031591,0.0017828979355676018,685,10,0,537
office_home,dinov2_b14,Art,5,random,7,Clipart__block_02|Product__block_01|Product__block_03|Real World__block_02|Real World__block_03,5468,0.9611789731586191,0.9603660846031591,0.0008464361335666319,363,10,0,275
office_home,dinov2_b14,Art,5,random,8,Clipart__block_00|Clipart__block_03|Product__block_01|Product__block_03|Real World__block_01,5470,0.9614981738208175,0.9603660846031591,0.0011788100764993114,568,10,0,651
office_home,dinov2_b14,Art,5,random,9,Clipart__block_01|Product__block_00|Product__block_02|Real World__block_01|Real World__block_02,5491,0.9610482736793323,0.9603660846031591,0.0007103427402427765,279,10,0,201
office_home,dinov2_b14,Art,5,random,10,Clipart__block_02|Clipart__block_03|Product__block_02|Product__block_03|Real World__block_00,5411,0.9616464768639684,0.9603660846031591,0.0013332335255658463,629,10,0,636
office_home,dinov2_b14,Art,5,random,11,Clipart__block_02|Clipart__block_03|Product__block_02|Real World__block_00|Real World__block_01,5399,0.9609089356658442,0.9603660846031591,0.0005652543039454186,243,10,0,370
office_home,dinov2_b14,Art,5,random,12,Clipart__block_00|Clipart__block_01|Clipart__block_02|Real World__block_01|Real World__block_02,5412,0.960827826792976,0.9603660846031591,0.00048079810107795715,207,10,0,416
office_home,dinov2_b14,Art,5,random,13,Clipart__block_00|Clipart__block_01|Clipart__block_02|Product__block_00|Product__block_02,5524,0.9627527512294362,0.9603660846031591,0.0024851633814862192,751,10,0,743
office_home,dinov2_b14,Art,5,random,14,Clipart__block_00|Clipart__block_02|Clipart__block_03|Product__block_01|Real World__block_01,5452,0.9613827010920023,0.9603660846031591,0.0010585718354093048,488,10,0,709
office_home,dinov2_b14,Art,5,random,15,Clipart__block_00|Clipart__block_02|Clipart__block_03|Product__block_00|Real World__block_01,5495,0.9614318866495252,0.9603660846031591,0.0011097872607678469,523,10,0,652
office_home,dinov2_b14,Art,5,random,16,Clipart__block_00|Clipart__block_01|Clipart__block_03|Product__block_02|Real World__block_01,5492,0.9613409049304007,0.9603660846031591,0.0010150507633184733,456,10,0,669
office_home,dinov2_b14,Art,5,random,17,Clipart__block_00|Product__block_00|Product__block_02|Real World__block_00|Real World__block_01,5503,0.9612889619685077,0.9603660846031591,0.0009609641366395432,420,10,0,284
office_home,dinov2_b14,Art,5,random,18,Clipart__block_00|Product__block_01|Product__block_02|Real World__block_01|Real World__block_03,5557,0.961131092862824,0.9603660846031591,0.0007965798375533879,326,10,0,252
office_home,dinov2_b14,Art,5,random,19,Clipart__block_02|Product__block_02|Real World__block_00|Real World__block_01|Real World__block_02,5381,0.960781796606809,0.9603660846031591,0.0004328682679601816,171,10,0,69
office_home,dinov2_b14,Art,5,second_moment_mmd,-1,Clipart__block_01|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5425,0.9604136240829584,0.9603660846031591,4.9501414680778654e-05,5,10,1,2
office_home,dinov2_b14,Art,5,size,-1,Clipart__block_00|Clipart__block_03|Product__block_00|Product__block_02|Real World__block_03,5639,0.9614647139841485,0.9603660846031591,0.0011439693660603837,548,10,0,433
office_home,dinov2_b14,Art,5,spectrum_rank_l,-1,Clipart__block_00|Clipart__block_01|Product__block_00|Real World__block_00|Real World__block_03,5541,0.9607844353857242,0.9603660846031591,0.0004356159482016754,175,10,0,118
office_home,dinov2_b14,Art,5,target_a,-1,Clipart__block_00|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5473,0.9604610749835166,0.9603660846031591,9.891059449146627e-05,12,10,0,1
office_home,dinov2_b14,Art,5,target_energy,-1,Clipart__block_00|Clipart__block_01|Clipart__block_02|Clipart__block_03|Real World__block_03,5512,0.9615549067949775,0.9603660846031591,0.0012378843972917016,599,10,0,729
office_home,dinov2_b14,Clipart,1,bayesian_d,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,collapse_4s,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,domain_balance,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,dpp_subspace,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,effective_rank,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,facility_subspace,-1,Real World__block_02,1087,0.970654003692723,0.9704195694087047,0.0002415803343302478,3,10,1,3
office_home,dinov2_b14,Clipart,1,kcenter_subspace,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,random,0,Product__block_02,1121,0.9721266583487113,0.9704195694087047,0.0017591246032339991,5,10,1,6
office_home,dinov2_b14,Clipart,1,random,1,Real World__block_00,1054,0.9705642326802439,0.9704195694087047,0.00014907291247993535,2,10,1,2
office_home,dinov2_b14,Clipart,1,random,2,Art__block_02,595,0.9737754251454013,0.9704195694087047,0.003458149281492127,11,10,0,11
office_home,dinov2_b14,Clipart,1,random,3,Art__block_02,595,0.9737754251454013,0.9704195694087047,0.003458149281492127,11,10,0,11
office_home,dinov2_b14,Clipart,1,random,4,Product__block_00,1142,0.9722414148583535,0.9704195694087047,0.0018773791327795382,6,10,1,5
office_home,dinov2_b14,Clipart,1,random,5,Product__block_03,1077,0.9723908807661507,0.9704195694087047,0.0020314010759770137,7,10,1,7
office_home,dinov2_b14,Clipart,1,random,6,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,random,7,Product__block_01,1099,0.9726053800566347,0.9704195694087047,0.002252438756219492,8,10,1,8
office_home,dinov2_b14,Clipart,1,random,8,Product__block_00,1142,0.9722414148583535,0.9704195694087047,0.0018773791327795382,6,10,1,5
office_home,dinov2_b14,Clipart,1,random,9,Art__block_00,608,0.973486265127479,0.9704195694087047,0.003160175057725782,10,10,1,10
office_home,dinov2_b14,Clipart,1,random,10,Product__block_01,1099,0.9726053800566347,0.9704195694087047,0.002252438756219492,8,10,1,8
office_home,dinov2_b14,Clipart,1,random,11,Real World__block_01,1066,0.9708681548691771,0.9704195694087047,0.00046225928929459974,4,10,1,4
office_home,dinov2_b14,Clipart,1,random,12,Art__block_03,582,0.973839619073026,0.9704195694087047,0.0035242999751181883,12,10,0,12
office_home,dinov2_b14,Clipart,1,random,13,Art__block_02,595,0.9737754251454013,0.9704195694087047,0.003458149281492127,11,10,0,11
office_home,dinov2_b14,Clipart,1,random,14,Art__block_03,582,0.973839619073026,0.9704195694087047,0.0035242999751181883,12,10,0,12
office_home,dinov2_b14,Clipart,1,random,15,Art__block_02,595,0.9737754251454013,0.9704195694087047,0.003458149281492127,11,10,0,11
office_home,dinov2_b14,Clipart,1,random,16,Real World__block_02,1087,0.970654003692723,0.9704195694087047,0.0002415803343302478,3,10,1,3
office_home,dinov2_b14,Clipart,1,random,17,Real World__block_02,1087,0.970654003692723,0.9704195694087047,0.0002415803343302478,3,10,1,3
office_home,dinov2_b14,Clipart,1,random,18,Art__block_01,642,0.9730154811711449,0.9704195694087047,0.002675040615701894,9,10,1,9
office_home,dinov2_b14,Clipart,1,random,19,Art__block_01,642,0.9730154811711449,0.9704195694087047,0.002675040615701894,9,10,1,9
office_home,dinov2_b14,Clipart,1,second_moment_mmd,-1,Art__block_00,608,0.973486265127479,0.9704195694087047,0.003160175057725782,10,10,1,10
office_home,dinov2_b14,Clipart,1,size,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
