seed,target,accuracy,config,construction_seed,overlap,budget,method,selected
2,food101,0.2772276997566223,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,gtsrb,0.6372092962265015,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
2,oxford_pets,0.9099099636077881,seed20260831_overlap0.25_k3,20260831,0.25,3,random_2,breastmnist|stl10|tiny_imagenet__overlap_025
0,beans,0.8258706331253052,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,dtd,0.5659574270248413,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,eurosat,0.8449999690055847,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,fgvc_aircraft,0.125,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,flowers102,0.7009804844856262,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,food101,0.26237621903419495,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,gtsrb,0.6418604850769043,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
0,oxford_pets,0.8738739490509033,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,beans,0.7910447716712952,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,dtd,0.5148935317993164,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,eurosat,0.8299999833106995,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,fgvc_aircraft,0.1550000011920929,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,flowers102,0.5686275362968445,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,food101,0.2227722704410553,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,gtsrb,0.6232558488845825,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
1,oxford_pets,0.8828828930854797,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
2,beans,0.86069655418396,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
2,dtd,0.5361701846122742,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
2,eurosat,0.8349999785423279,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
2,fgvc_aircraft,0.09999999403953552,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
2,flowers102,0.6372549533843994,seed20260831_overlap0.25_k3,20260831,0.25,3,random_3,cifar100_coarse|cifar100_coarse__overlap_025|tiny_imagenet
