encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,cifar100_coarse,general_vision,1,gtsrb,0.6647001504898071,0.5708000063896179,500,600,256,128,0.01,1.3100068978965282,0.01460115984082222,npu:6
resnet50,cifar100_coarse,general_vision,1,oxford_pets,0.907983660697937,0.8860724568367004,500,600,256,128,0.01,1.3100068978965282,0.012134570628404617,npu:6
resnet50,cifar100_coarse,general_vision,2,beans,0.8557692766189575,0.8984375,500,600,256,128,0.01,1.3962065409868956,0.008970379829406738,npu:6
resnet50,cifar100_coarse,general_vision,2,dtd,0.6329787969589233,0.6154255270957947,500,600,256,128,0.01,1.3962065409868956,0.011746939271688461,npu:6
resnet50,cifar100_coarse,general_vision,2,eurosat,0.8916500806808472,0.9040740728378296,500,600,256,128,0.01,1.3962065409868956,0.013492915779352188,npu:6
resnet50,cifar100_coarse,general_vision,2,flowers102,0.7009804844856262,0.6749999523162842,500,600,256,128,0.01,1.3962065409868956,0.01257372461259365,npu:6
resnet50,cifar100_coarse,general_vision,2,food101,0.4108911156654358,0.4463999569416046,500,600,256,128,0.01,1.3962065409868956,0.015473403036594391,npu:6
resnet50,cifar100_coarse,general_vision,2,gtsrb,0.6529006958007812,0.5662000179290771,500,600,256,128,0.01,1.3962065409868956,0.0152601208537817,npu:6
resnet50,cifar100_coarse,general_vision,2,oxford_pets,0.9052773714065552,0.884164571762085,500,600,256,128,0.01,1.3962065409868956,0.022262167185544968,npu:6
resnet50,cifar100_coarse,general_vision,3,beans,0.8413462042808533,0.875,500,600,256,128,0.01,1.32585952244699,0.008894680067896843,npu:6
resnet50,cifar100_coarse,general_vision,3,dtd,0.6263298392295837,0.6255319118499756,500,600,256,128,0.01,1.32585952244699,0.01177825964987278,npu:6
resnet50,cifar100_coarse,general_vision,3,eurosat,0.8856858015060425,0.8988889455795288,500,600,256,128,0.01,1.32585952244699,0.01326899416744709,npu:6
resnet50,cifar100_coarse,general_vision,3,flowers102,0.6813726425170898,0.6807999610900879,500,600,256,128,0.01,1.32585952244699,0.012194963172078133,npu:6
resnet50,cifar100_coarse,general_vision,3,food101,0.39108914136886597,0.4411999583244324,500,600,256,128,0.01,1.32585952244699,0.026402218267321587,npu:6
resnet50,cifar100_coarse,general_vision,3,gtsrb,0.6440511345863342,0.5793999433517456,500,600,256,128,0.01,1.32585952244699,0.015288690105080605,npu:6
resnet50,cifar100_coarse,general_vision,3,oxford_pets,0.907983660697937,0.8898882269859314,500,600,256,128,0.01,1.32585952244699,0.01253083162009716,npu:6
resnet50,cifar100_coarse,general_vision,4,beans,0.8653846979141235,0.859375,500,600,256,128,0.01,1.2239951565861702,0.00849703885614872,npu:6
