encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
vit_b16,rank_l_gram,0.0,3,10,17.46932651912753,13.566941278864622,10,0,0,1.0,17.953031299184097,13.748713153652707,10,0,0,1.0
vit_b16,rank_l_gram,0.0,5,10,1.6066813182215356,9.847900181695142,5,0,5,0.5,12.337045348708534,9.961933302475945,10,0,0,1.0
vit_b16,rank_l_gram,0.0,8,10,1.0355853000512183,1.1152171842352199,9,0,1,0.9,5.1566616781116865,1.4396439985703153,10,0,0,1.0
vit_b16,rank_l_gram,0.0,10,10,2.2676929750324804,0.579321931567033,10,0,0,1.0,5.311098987580533,0.5029627551780605,10,0,0,1.0
vit_b16,rank_l_gram,0.1,3,10,20.720363885738408,15.055097390179014,10,0,0,1.0,21.254784172780795,14.971624941058153,10,0,0,1.0
vit_b16,rank_l_gram,0.1,5,10,2.722815271348702,10.441915758034217,5,0,5,0.5,13.328179834272452,10.696741520436046,10,0,0,1.0
vit_b16,rank_l_gram,0.1,8,10,1.9261535481700662,1.3696435724597573,10,0,0,1.0,5.9920762144165,1.485851529143333,10,0,0,1.0
vit_b16,rank_l_gram,0.1,10,10,3.243077253954027,0.6785799336576888,10,0,0,1.0,6.034642188971224,0.4767878002324127,10,0,0,1.0
vit_b16,rank_l_gram,0.25,3,10,27.54962602944476,18.615516867682068,10,0,0,1.0,28.13301663986268,18.72409640365194,10,0,0,1.0
vit_b16,rank_l_gram,0.25,5,10,7.418782104769344,10.057955813444327,9,0,1,0.9,18.095591576614083,9.931386665113763,10,0,0,1.0
vit_b16,rank_l_gram,0.25,8,10,2.7753702228633528,1.4721260376046934,10,0,0,1.0,7.088180823152982,1.6848057183153908,10,0,0,1.0
vit_b16,rank_l_gram,0.25,10,10,4.746652253749653,0.7003258274462835,10,0,0,1.0,7.5398046476660285,0.5566731192970168,10,0,0,1.0
vit_b16,rank_l_gram,0.5,3,10,35.94927747220096,25.22959512274701,10,0,0,1.0,36.654134871294524,24.652712134209644,10,0,0,1.0
