encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
resnet50,clipart,nll,random,11,100,0.1,0.11500000000000002,0.0,0.2
resnet50,clipart,nll,random,11,227,0.6,0.5763499999999999,0.4,0.7
resnet50,clipart,nll,random,12,10,0.0,0.0021500000000000004,0.0,0.0
resnet50,clipart,nll,random,12,25,0.0,0.0021500000000000004,0.0,0.0
resnet50,clipart,nll,random,12,50,0.0,0.006549999999999999,0.0,0.1
resnet50,clipart,nll,random,12,100,0.1,0.10325000000000002,0.1,0.2
resnet50,clipart,nll,random,12,227,0.3,0.29779999999999995,0.2,0.4
resnet50,clipart,nll,random,13,10,0.1,0.10000000000000002,0.1,0.1
resnet50,clipart,nll,random,13,25,0.1,0.11440000000000003,0.1,0.2
resnet50,clipart,nll,random,13,50,0.2,0.21665000000000004,0.2,0.3
resnet50,clipart,nll,random,13,100,0.3,0.31344999999999995,0.3,0.4
resnet50,clipart,nll,random,13,227,0.4,0.36565,0.3,0.5
resnet50,clipart,nll,random,14,10,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,14,25,0.3,0.2986999999999999,0.2,0.4
resnet50,clipart,nll,random,14,50,0.3,0.2986999999999999,0.2,0.4
resnet50,clipart,nll,random,14,100,0.4,0.39815000000000006,0.3,0.5
resnet50,clipart,nll,random,14,227,0.5,0.4716,0.4,0.6
resnet50,clipart,nll,random,15,10,0.0,0.0044,0.0,0.1
resnet50,clipart,nll,random,15,25,0.0,0.0045,0.0,0.1
resnet50,clipart,nll,random,15,50,0.0,0.018900000000000004,0.0,0.1
resnet50,clipart,nll,random,15,100,0.1,0.13685000000000003,0.1,0.2
resnet50,clipart,nll,random,15,227,0.7,0.6502499999999999,0.5,0.8
resnet50,clipart,nll,random,16,10,0.0,0.00325,0.0,0.1
resnet50,clipart,nll,random,16,25,0.1,0.10005000000000001,0.0,0.2
resnet50,clipart,nll,random,16,50,0.1,0.10005000000000001,0.0,0.2
resnet50,clipart,nll,random,16,100,0.2,0.21815000000000004,0.1,0.3
resnet50,clipart,nll,random,16,227,0.2,0.24509999999999998,0.2,0.4
resnet50,clipart,nll,random,17,10,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,17,25,0.0,0.0174,0.0,0.1
resnet50,clipart,nll,random,17,50,0.1,0.11535000000000002,0.1,0.2
resnet50,clipart,nll,random,17,100,0.2,0.2372,0.2,0.3
resnet50,clipart,nll,random,17,227,0.4,0.48625,0.4,0.6
resnet50,clipart,nll,random,18,10,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,18,25,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,18,50,0.0,0.04065,0.0,0.1
resnet50,clipart,nll,random,18,100,0.1,0.13925,0.1,0.2
resnet50,clipart,nll,random,18,227,0.5,0.5390499999999999,0.4,0.7
resnet50,clipart,nll,random,19,10,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,19,25,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,19,50,0.0,0.0,0.0,0.0
resnet50,clipart,nll,random,19,100,0.0,0.02025,0.0,0.1
resnet50,clipart,nll,random,19,227,0.2,0.22610000000000002,0.2,0.3
resnet50,clipart,nll,second_moment_mmd,-1,10,0.1,0.11400000000000003,0.0,0.2
resnet50,clipart,nll,second_moment_mmd,-1,25,0.2,0.21335,0.1,0.3
resnet50,clipart,nll,second_moment_mmd,-1,50,0.5,0.5039,0.4,0.6
resnet50,clipart,nll,second_moment_mmd,-1,100,0.8,0.8397500000000002,0.8,0.9
resnet50,clipart,nll,second_moment_mmd,-1,227,0.9,0.8902500000000002,0.8,1.0
resnet50,clipart,nll,target_a,-1,10,0.0,0.0174,0.0,0.1
resnet50,clipart,nll,target_a,-1,25,0.4,0.33475,0.2,0.4
resnet50,clipart,nll,target_a,-1,50,0.5,0.45875,0.3,0.6
resnet50,clipart,nll,target_a,-1,100,0.6,0.5811,0.4,0.7
resnet50,clipart,nll,target_a,-1,227,0.9,0.8902500000000002,0.8,1.0
resnet50,clipart,nll,target_energy,-1,10,0.0,0.0,0.0,0.0
resnet50,clipart,nll,target_energy,-1,25,0.0,0.0,0.0,0.0
resnet50,clipart,nll,target_energy,-1,50,0.0,0.0,0.0,0.0
resnet50,clipart,nll,target_energy,-1,100,0.0,0.0,0.0,0.0
resnet50,clipart,nll,target_energy,-1,227,0.5,0.5199,0.3,0.7
resnet50,clipart,error_rate,bayesian_d,-1,10,0.0,0.0216,0.0,0.2
resnet50,clipart,error_rate,bayesian_d,-1,25,0.1,0.14280000000000004,0.1,0.3
resnet50,clipart,error_rate,bayesian_d,-1,50,0.4,0.43320000000000003,0.3,0.6
resnet50,clipart,error_rate,bayesian_d,-1,100,0.6,0.6473,0.5,0.8
resnet50,clipart,error_rate,bayesian_d,-1,227,1.0,0.99385,0.9,1.0
resnet50,clipart,error_rate,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,domain_balance,-1,50,0.0,0.009349999999999999,0.0,0.1
resnet50,clipart,error_rate,domain_balance,-1,100,0.1,0.06955000000000001,0.0,0.2
resnet50,clipart,error_rate,domain_balance,-1,227,0.2,0.19665000000000005,0.0,0.3
resnet50,clipart,error_rate,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,dpp_subspace,-1,25,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,dpp_subspace,-1,50,0.0,0.0001,0.0,0.0
resnet50,clipart,error_rate,dpp_subspace,-1,100,0.1,0.10740000000000002,0.1,0.2
resnet50,clipart,error_rate,dpp_subspace,-1,227,0.3,0.34914999999999996,0.3,0.5
resnet50,clipart,error_rate,merged_effective_rank,-1,10,0.0,0.0216,0.0,0.2
resnet50,clipart,error_rate,merged_effective_rank,-1,25,0.1,0.14250000000000002,0.1,0.3
resnet50,clipart,error_rate,merged_effective_rank,-1,50,0.4,0.43320000000000003,0.3,0.6
resnet50,clipart,error_rate,merged_effective_rank,-1,100,0.6,0.6473,0.5,0.8
resnet50,clipart,error_rate,merged_effective_rank,-1,227,1.0,0.99385,0.9,1.0
resnet50,clipart,error_rate,random,0,10,0.0,0.00065,0.0,0.0
resnet50,clipart,error_rate,random,0,25,0.0,0.00075,0.0,0.0
resnet50,clipart,error_rate,random,0,50,0.0,0.0074,0.0,0.1
resnet50,clipart,error_rate,random,0,100,0.1,0.10840000000000002,0.0,0.2
resnet50,clipart,error_rate,random,0,227,0.6,0.55595,0.4,0.7
resnet50,clipart,error_rate,random,1,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,random,1,25,0.0,0.0070999999999999995,0.0,0.1
resnet50,clipart,error_rate,random,1,50,0.1,0.07575,0.0,0.2
resnet50,clipart,error_rate,random,1,100,0.4,0.36090000000000005,0.2,0.5
resnet50,clipart,error_rate,random,1,227,0.5,0.49735,0.4,0.6
resnet50,clipart,error_rate,random,2,10,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,2,25,0.1,0.10070000000000001,0.1,0.1
resnet50,clipart,error_rate,random,2,50,0.2,0.21650000000000005,0.2,0.3
resnet50,clipart,error_rate,random,2,100,0.4,0.4001,0.3,0.5
resnet50,clipart,error_rate,random,2,227,0.7,0.7041499999999999,0.6,0.8
resnet50,clipart,error_rate,random,3,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,random,3,25,0.0,0.0001,0.0,0.0
resnet50,clipart,error_rate,random,3,50,0.1,0.08170000000000001,0.0,0.2
resnet50,clipart,error_rate,random,3,100,0.1,0.0874,0.0,0.2
resnet50,clipart,error_rate,random,3,227,0.2,0.16775000000000007,0.0,0.3
resnet50,clipart,error_rate,random,4,10,0.0,0.02155,0.0,0.2
resnet50,clipart,error_rate,random,4,25,0.0,0.03565000000000001,0.0,0.2
resnet50,clipart,error_rate,random,4,50,0.0,0.04225,0.0,0.2
resnet50,clipart,error_rate,random,4,100,0.5,0.45735000000000003,0.3,0.6
resnet50,clipart,error_rate,random,4,227,0.5,0.49379999999999996,0.4,0.6
resnet50,clipart,error_rate,random,5,10,0.0,0.021150000000000002,0.0,0.1
resnet50,clipart,error_rate,random,5,25,0.0,0.021150000000000002,0.0,0.1
resnet50,clipart,error_rate,random,5,50,0.1,0.12120000000000002,0.1,0.2
resnet50,clipart,error_rate,random,5,100,0.1,0.1365,0.1,0.2
resnet50,clipart,error_rate,random,5,227,0.3,0.34919999999999995,0.3,0.5
resnet50,clipart,error_rate,random,6,10,0.0,0.02105,0.0,0.1
resnet50,clipart,error_rate,random,6,25,0.1,0.12090000000000002,0.1,0.2
resnet50,clipart,error_rate,random,6,50,0.1,0.12665000000000004,0.1,0.2
resnet50,clipart,error_rate,random,6,100,0.3,0.31810000000000005,0.2,0.4
resnet50,clipart,error_rate,random,6,227,0.7,0.6817499999999999,0.6,0.8
resnet50,clipart,error_rate,random,7,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,random,7,25,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,7,50,0.0,0.00075,0.0,0.0
resnet50,clipart,error_rate,random,7,100,0.0,0.01565,0.0,0.1
resnet50,clipart,error_rate,random,7,227,0.4,0.4280000000000001,0.3,0.6
resnet50,clipart,error_rate,random,8,10,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,8,25,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,8,50,0.0,0.0001,0.0,0.0
resnet50,clipart,error_rate,random,8,100,0.0,0.0211,0.0,0.1
resnet50,clipart,error_rate,random,8,227,0.4,0.4048,0.3,0.5
resnet50,clipart,error_rate,random,9,10,0.1,0.06914999999999999,0.0,0.2
resnet50,clipart,error_rate,random,9,25,0.3,0.2687,0.2,0.4
resnet50,clipart,error_rate,random,9,50,0.3,0.2781,0.2,0.4
resnet50,clipart,error_rate,random,9,100,0.4,0.36985,0.2,0.5
resnet50,clipart,error_rate,random,9,227,0.7,0.6065999999999999,0.4,0.7
resnet50,clipart,error_rate,random,10,10,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,10,25,0.0,0.00065,0.0,0.0
resnet50,clipart,error_rate,random,10,50,0.0,0.00065,0.0,0.0
resnet50,clipart,error_rate,random,10,100,0.2,0.15220000000000003,0.0,0.3
resnet50,clipart,error_rate,random,10,227,0.4,0.39445,0.3,0.5
resnet50,clipart,error_rate,random,11,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,random,11,25,0.0,0.019600000000000003,0.0,0.1
resnet50,clipart,error_rate,random,11,50,0.0,0.0256,0.0,0.1
resnet50,clipart,error_rate,random,11,100,0.3,0.2273,0.1,0.3
resnet50,clipart,error_rate,random,11,227,0.7,0.6774499999999999,0.6,0.8
resnet50,clipart,error_rate,random,12,10,0.0,0.00025,0.0,0.0
resnet50,clipart,error_rate,random,12,25,0.0,0.00025,0.0,0.0
resnet50,clipart,error_rate,random,12,50,0.0,0.01525,0.0,0.1
resnet50,clipart,error_rate,random,12,100,0.1,0.09615000000000001,0.0,0.2
resnet50,clipart,error_rate,random,12,227,0.2,0.15700000000000003,0.0,0.3
resnet50,clipart,error_rate,random,13,10,0.1,0.10000000000000002,0.1,0.1
resnet50,clipart,error_rate,random,13,25,0.1,0.10085000000000002,0.1,0.1
resnet50,clipart,error_rate,random,13,50,0.2,0.20115000000000002,0.2,0.2
resnet50,clipart,error_rate,random,13,100,0.4,0.3125,0.2,0.4
resnet50,clipart,error_rate,random,13,227,0.6,0.5668499999999999,0.4,0.6
resnet50,clipart,error_rate,random,14,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,random,14,25,0.1,0.10665000000000002,0.1,0.2
resnet50,clipart,error_rate,random,14,50,0.1,0.10665000000000002,0.1,0.2
resnet50,clipart,error_rate,random,14,100,0.2,0.22090000000000004,0.2,0.3
resnet50,clipart,error_rate,random,14,227,0.5,0.4859,0.4,0.6
resnet50,clipart,error_rate,random,15,10,0.0,0.014,0.0,0.1
resnet50,clipart,error_rate,random,15,25,0.0,0.025800000000000003,0.0,0.1
resnet50,clipart,error_rate,random,15,50,0.0,0.027299999999999998,0.0,0.1
resnet50,clipart,error_rate,random,15,100,0.2,0.21845,0.1,0.3
resnet50,clipart,error_rate,random,15,227,0.8,0.7563,0.6,0.8
resnet50,clipart,error_rate,random,16,10,0.0,0.00065,0.0,0.0
resnet50,clipart,error_rate,random,16,25,0.1,0.05159999999999999,0.0,0.1
resnet50,clipart,error_rate,random,16,50,0.1,0.05875,0.0,0.2
resnet50,clipart,error_rate,random,16,100,0.3,0.25639999999999996,0.1,0.4
resnet50,clipart,error_rate,random,16,227,0.3,0.27864999999999995,0.2,0.4
resnet50,clipart,error_rate,random,17,10,0.0,0.0001,0.0,0.0
resnet50,clipart,error_rate,random,17,25,0.0,0.0001,0.0,0.0
resnet50,clipart,error_rate,random,17,50,0.0,0.00675,0.0,0.1
resnet50,clipart,error_rate,random,17,100,0.3,0.29779999999999995,0.2,0.4
resnet50,clipart,error_rate,random,17,227,0.7,0.6280499999999999,0.5,0.7
resnet50,clipart,error_rate,random,18,10,0.1,0.09055,0.0,0.1
resnet50,clipart,error_rate,random,18,25,0.1,0.10325000000000001,0.0,0.2
resnet50,clipart,error_rate,random,18,50,0.2,0.21885000000000004,0.1,0.3
resnet50,clipart,error_rate,random,18,100,0.2,0.24665,0.2,0.4
resnet50,clipart,error_rate,random,18,227,0.5,0.5185,0.4,0.6
resnet50,clipart,error_rate,random,19,10,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,19,25,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,19,50,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,random,19,100,0.1,0.09915000000000002,0.0,0.2
resnet50,clipart,error_rate,random,19,227,0.3,0.349,0.2,0.5
resnet50,clipart,error_rate,second_moment_mmd,-1,10,0.1,0.06875,0.0,0.2
resnet50,clipart,error_rate,second_moment_mmd,-1,25,0.2,0.16690000000000002,0.1,0.3
resnet50,clipart,error_rate,second_moment_mmd,-1,50,0.5,0.47915,0.4,0.6
resnet50,clipart,error_rate,second_moment_mmd,-1,100,1.0,0.9577,0.8,1.0
resnet50,clipart,error_rate,second_moment_mmd,-1,227,1.0,0.9998499999999999,1.0,1.0
resnet50,clipart,error_rate,target_a,-1,10,0.0,0.0,0.0,0.0
resnet50,clipart,error_rate,target_a,-1,25,0.3,0.3444999999999999,0.3,0.5
resnet50,clipart,error_rate,target_a,-1,50,0.7,0.6899,0.6,0.8
resnet50,clipart,error_rate,target_a,-1,100,0.8,0.8220500000000002,0.7,0.9
resnet50,clipart,error_rate,target_a,-1,227,1.0,0.9998499999999999,1.0,1.0
resnet50,clipart,error_rate,target_energy,-1,10,0.0,5e-05,0.0,0.0
resnet50,clipart,error_rate,target_energy,-1,25,0.0,0.00605,0.0,0.1
resnet50,clipart,error_rate,target_energy,-1,50,0.0,0.00605,0.0,0.1
resnet50,clipart,error_rate,target_energy,-1,100,0.0,0.006149999999999999,0.0,0.1
resnet50,clipart,error_rate,target_energy,-1,227,0.3,0.2621,0.1,0.4
resnet50,infograph,brier_score,bayesian_d,-1,10,0.2,0.12190000000000001,0.0,0.2
resnet50,infograph,brier_score,bayesian_d,-1,25,0.3,0.23475,0.1,0.4
resnet50,infograph,brier_score,bayesian_d,-1,50,0.6,0.5022,0.3,0.7
resnet50,infograph,brier_score,bayesian_d,-1,100,0.7,0.6081999999999999,0.4,0.8
resnet50,infograph,brier_score,bayesian_d,-1,227,1.0,0.9993500000000001,1.0,1.0
resnet50,infograph,brier_score,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,domain_balance,-1,50,0.0,0.001,0.0,0.0
resnet50,infograph,brier_score,domain_balance,-1,100,0.0,0.06505000000000001,0.0,0.2
resnet50,infograph,brier_score,domain_balance,-1,227,0.3,0.36660000000000004,0.2,0.5
resnet50,infograph,brier_score,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,dpp_subspace,-1,50,0.1,0.09010000000000001,0.0,0.1
resnet50,infograph,brier_score,dpp_subspace,-1,100,0.1,0.09620000000000002,0.0,0.2
resnet50,infograph,brier_score,dpp_subspace,-1,227,0.5,0.43260000000000004,0.2,0.7
resnet50,infograph,brier_score,merged_effective_rank,-1,10,0.2,0.12190000000000001,0.0,0.2
resnet50,infograph,brier_score,merged_effective_rank,-1,25,0.3,0.23475,0.1,0.4
resnet50,infograph,brier_score,merged_effective_rank,-1,50,0.6,0.5022,0.3,0.7
resnet50,infograph,brier_score,merged_effective_rank,-1,100,0.7,0.6081999999999999,0.4,0.8
resnet50,infograph,brier_score,merged_effective_rank,-1,227,1.0,0.99925,1.0,1.0
resnet50,infograph,brier_score,random,0,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,0,25,0.0,0.02855,0.0,0.1
resnet50,infograph,brier_score,random,0,50,0.1,0.12850000000000003,0.1,0.2
resnet50,infograph,brier_score,random,0,100,0.2,0.22040000000000004,0.1,0.3
resnet50,infograph,brier_score,random,0,227,0.4,0.4569,0.3,0.6
resnet50,infograph,brier_score,random,1,10,0.0,0.0322,0.0,0.1
resnet50,infograph,brier_score,random,1,25,0.1,0.08345000000000001,0.0,0.2
resnet50,infograph,brier_score,random,1,50,0.2,0.15225,0.0,0.3
resnet50,infograph,brier_score,random,1,100,0.4,0.30715,0.1,0.5
resnet50,infograph,brier_score,random,1,227,0.6,0.5660499999999999,0.3,0.8
resnet50,infograph,brier_score,random,2,10,0.0,0.0425,0.0,0.1
resnet50,infograph,brier_score,random,2,25,0.0,0.0425,0.0,0.1
resnet50,infograph,brier_score,random,2,50,0.0,0.0709,0.0,0.2
resnet50,infograph,brier_score,random,2,100,0.0,0.07330000000000002,0.0,0.2
resnet50,infograph,brier_score,random,2,227,0.6,0.6807499999999999,0.5,0.9
resnet50,infograph,brier_score,random,3,10,0.0,0.01775,0.0,0.1
resnet50,infograph,brier_score,random,3,25,0.0,0.0178,0.0,0.1
resnet50,infograph,brier_score,random,3,50,0.1,0.12325000000000003,0.1,0.2
resnet50,infograph,brier_score,random,3,100,0.5,0.45945,0.3,0.6
resnet50,infograph,brier_score,random,3,227,0.7,0.6536,0.5,0.8
resnet50,infograph,brier_score,random,4,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,4,25,0.1,0.07479999999999999,0.0,0.1
resnet50,infograph,brier_score,random,4,50,0.2,0.17360000000000003,0.1,0.2
resnet50,infograph,brier_score,random,4,100,0.5,0.43705,0.3,0.5
resnet50,infograph,brier_score,random,4,227,0.5,0.53745,0.4,0.7
resnet50,infograph,brier_score,random,5,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,5,25,0.0,0.01455,0.0,0.1
resnet50,infograph,brier_score,random,5,50,0.0,0.0147,0.0,0.1
resnet50,infograph,brier_score,random,5,100,0.0,0.01475,0.0,0.1
resnet50,infograph,brier_score,random,5,227,0.3,0.26580000000000004,0.1,0.4
resnet50,infograph,brier_score,random,6,10,0.0,0.00055,0.0,0.0
resnet50,infograph,brier_score,random,6,25,0.1,0.0994,0.1,0.1
resnet50,infograph,brier_score,random,6,50,0.1,0.11970000000000001,0.1,0.2
resnet50,infograph,brier_score,random,6,100,0.2,0.22860000000000003,0.2,0.3
resnet50,infograph,brier_score,random,6,227,0.6,0.63005,0.5,0.8
resnet50,infograph,brier_score,random,7,10,0.0,0.00035,0.0,0.0
resnet50,infograph,brier_score,random,7,25,0.0,0.00035,0.0,0.0
resnet50,infograph,brier_score,random,7,50,0.1,0.0913,0.0,0.1
resnet50,infograph,brier_score,random,7,100,0.1,0.12345000000000002,0.0,0.2
resnet50,infograph,brier_score,random,7,227,0.3,0.34905,0.1,0.5
resnet50,infograph,brier_score,random,8,10,0.0,0.00705,0.0,0.1
resnet50,infograph,brier_score,random,8,25,0.0,0.0070999999999999995,0.0,0.1
resnet50,infograph,brier_score,random,8,50,0.0,0.016800000000000002,0.0,0.1
resnet50,infograph,brier_score,random,8,100,0.2,0.24325000000000002,0.1,0.4
resnet50,infograph,brier_score,random,8,227,0.4,0.4111,0.2,0.6
resnet50,infograph,brier_score,random,9,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,9,25,0.0,5e-05,0.0,0.0
resnet50,infograph,brier_score,random,9,50,0.0,0.020900000000000002,0.0,0.1
resnet50,infograph,brier_score,random,9,100,0.1,0.14255000000000004,0.1,0.3
resnet50,infograph,brier_score,random,9,227,0.2,0.33335000000000004,0.2,0.5
resnet50,infograph,brier_score,random,10,10,0.2,0.17540000000000003,0.1,0.2
resnet50,infograph,brier_score,random,10,25,0.2,0.17540000000000003,0.1,0.2
resnet50,infograph,brier_score,random,10,50,0.3,0.24914999999999998,0.1,0.4
resnet50,infograph,brier_score,random,10,100,0.5,0.43335,0.3,0.5
resnet50,infograph,brier_score,random,10,227,0.9,0.76475,0.6,0.9
resnet50,infograph,brier_score,random,11,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,11,25,0.2,0.18430000000000005,0.1,0.3
resnet50,infograph,brier_score,random,11,50,0.2,0.20475000000000004,0.1,0.4
resnet50,infograph,brier_score,random,11,100,0.3,0.29729999999999995,0.2,0.4
resnet50,infograph,brier_score,random,11,227,0.7,0.6686999999999999,0.5,0.8
resnet50,infograph,brier_score,random,12,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,12,25,0.1,0.05055,0.0,0.1
resnet50,infograph,brier_score,random,12,50,0.2,0.11575000000000002,0.0,0.3
resnet50,infograph,brier_score,random,12,100,0.2,0.11870000000000001,0.0,0.3
resnet50,infograph,brier_score,random,12,227,0.4,0.3495,0.2,0.5
resnet50,infograph,brier_score,random,13,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,13,25,0.0,0.014850000000000002,0.0,0.1
resnet50,infograph,brier_score,random,13,50,0.1,0.10135000000000002,0.0,0.2
resnet50,infograph,brier_score,random,13,100,0.2,0.19175000000000006,0.1,0.3
resnet50,infograph,brier_score,random,13,227,0.5,0.40365,0.2,0.6
resnet50,infograph,brier_score,random,14,10,0.0,0.026699999999999998,0.0,0.1
resnet50,infograph,brier_score,random,14,25,0.0,0.047099999999999996,0.0,0.1
resnet50,infograph,brier_score,random,14,50,0.1,0.08985,0.0,0.2
resnet50,infograph,brier_score,random,14,100,0.3,0.22675,0.1,0.3
resnet50,infograph,brier_score,random,14,227,0.5,0.42465,0.3,0.5
resnet50,infograph,brier_score,random,15,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,15,25,0.1,0.042199999999999994,0.0,0.1
resnet50,infograph,brier_score,random,15,50,0.1,0.04234999999999999,0.0,0.1
resnet50,infograph,brier_score,random,15,100,0.2,0.15415000000000004,0.1,0.3
resnet50,infograph,brier_score,random,15,227,0.5,0.48160000000000003,0.3,0.6
resnet50,infograph,brier_score,random,16,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,16,25,0.0,0.0002,0.0,0.0
resnet50,infograph,brier_score,random,16,50,0.2,0.14905000000000004,0.0,0.2
resnet50,infograph,brier_score,random,16,100,0.3,0.3198,0.2,0.4
resnet50,infograph,brier_score,random,16,227,0.5,0.5072000000000001,0.4,0.7
resnet50,infograph,brier_score,random,17,10,0.0,5e-05,0.0,0.0
resnet50,infograph,brier_score,random,17,25,0.1,0.0768,0.0,0.2
resnet50,infograph,brier_score,random,17,50,0.1,0.09735,0.0,0.2
resnet50,infograph,brier_score,random,17,100,0.1,0.15345000000000003,0.0,0.3
resnet50,infograph,brier_score,random,17,227,0.6,0.569,0.4,0.8
resnet50,infograph,brier_score,random,18,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,18,25,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,18,50,0.2,0.17615000000000003,0.0,0.2
resnet50,infograph,brier_score,random,18,100,0.3,0.27104999999999996,0.2,0.4
resnet50,infograph,brier_score,random,18,227,0.6,0.5584999999999999,0.4,0.7
resnet50,infograph,brier_score,random,19,10,0.0,0.0,0.0,0.0
resnet50,infograph,brier_score,random,19,25,0.2,0.15495,0.0,0.3
resnet50,infograph,brier_score,random,19,50,0.2,0.16325,0.0,0.3
resnet50,infograph,brier_score,random,19,100,0.2,0.18619999999999998,0.0,0.4
resnet50,infograph,brier_score,random,19,227,0.7,0.6648,0.5,0.8
resnet50,infograph,brier_score,second_moment_mmd,-1,10,0.0,0.028450000000000003,0.0,0.2
resnet50,infograph,brier_score,second_moment_mmd,-1,25,0.0,0.08205000000000001,0.0,0.2
resnet50,infograph,brier_score,second_moment_mmd,-1,50,0.2,0.3383,0.2,0.6
resnet50,infograph,brier_score,second_moment_mmd,-1,100,0.6,0.6436999999999998,0.5,0.8
resnet50,infograph,brier_score,second_moment_mmd,-1,227,1.0,0.9999,1.0,1.0
resnet50,infograph,brier_score,target_a,-1,10,0.2,0.18620000000000003,0.1,0.3
resnet50,infograph,brier_score,target_a,-1,25,0.3,0.28179999999999994,0.1,0.4
resnet50,infograph,brier_score,target_a,-1,50,0.6,0.5720999999999999,0.3,0.8
