excluded_encoder,method,shortlist_size,rows,encoders,encoder_target_pairs,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean,passing_encoders,passes_overall
resnet50,facility_subspace,10,21,3,21,0.2857142857142857,0.5396825396825397,0.002107126474793957,0.08303171812465042,0.004107037612370079,0.5238095238095238,0.3333333333333333,0.611111111111111,10.0,0.4117647058823529,0,False
resnet50,full_merged_rank,10,21,3,21,0.9047619047619048,0.888888888888889,5.536850708564076e-05,0.005967858395297189,0.00042460418882823915,0.5238095238095238,0.9047619047619048,0.8968253968253967,8.333333333333334,0.5098039215686274,2,True
resnet50,kcenter_subspace,10,21,3,21,0.5238095238095238,0.5238095238095238,0.0009197792568260963,0.04192546543351096,0.0026818292481558667,0.5238095238095238,0.5714285714285714,0.5873015873015872,10.0,0.4117647058823529,0,False
resnet50,pool_vendi_subspace,10,21,3,21,0.7142857142857143,0.5714285714285714,0.0005285380666040335,0.020875618319577776,0.0013671381132943348,0.5238095238095238,0.7619047619047619,0.6031746031746031,10.0,0.4117647058823529,0,False
resnet50,rank_only,10,21,3,21,0.9047619047619048,0.8412698412698413,5.536850708564076e-05,0.005967858395297189,0.00042460418882823915,0.5238095238095238,0.9047619047619048,0.8492063492063492,7.333333333333333,0.5686274509803921,2,True
vit_b16,dpp_subspace,3,21,3,21,0.6666666666666666,0.4126984126984127,0.0015601316104554286,0.06081364700677,-0.0013234144165402378,0.8571428571428571,0.6666666666666666,0.5793650793650793,3.0,0.8235294117647058,0,False
vit_b16,facility_subspace,3,21,3,21,0.047619047619047616,0.2857142857142857,0.004801163042783464,0.16948417867951723,0.0027186910311380874,0.8571428571428571,0.09523809523809523,0.3492063492063492,3.0,0.8235294117647058,0,False
vit_b16,full_merged_rank,3,21,3,21,0.7142857142857143,0.5079365079365079,0.0015005395353488518,0.05467730673870723,-0.0008055914015997003,0.8571428571428571,0.7142857142857143,0.5952380952380952,3.0,0.8235294117647058,0,False
vit_b16,kcenter_subspace,3,21,3,21,0.47619047619047616,0.30158730158730157,0.002365442429111033,0.10295826506166594,0.003557684308006647,0.8571428571428571,0.47619047619047616,0.30952380952380953,3.0,0.8235294117647058,0,False
vit_b16,pool_vendi_subspace,3,21,3,21,0.47619047619047616,0.30158730158730157,0.002365442429111033,0.10295826506166594,0.003557684308006647,0.8571428571428571,0.47619047619047616,0.30952380952380953,3.0,0.8235294117647058,0,False
vit_b16,rank_only,3,21,3,21,0.6666666666666666,0.5238095238095238,0.0017128899416415906,0.06929661495568368,0.00014643328530447719,0.8571428571428571,0.6666666666666666,0.5317460317460317,2.3333333333333335,0.8627450980392156,0,False
vit_b16,dpp_subspace,5,21,3,21,0.7619047619047619,0.492063492063492,0.0010928273099057545,0.040099067012407896,-0.0004191285087948754,0.7619047619047619,0.8095238095238095,0.753968253968254,5.0,0.7058823529411764,0,False
vit_b16,facility_subspace,5,21,3,21,0.09523809523809523,0.4126984126984127,0.0034735565693558975,0.12099559916843586,0.00456943455196561,0.7619047619047619,0.14285714285714285,0.47619047619047616,5.0,0.7058823529411764,0,False
vit_b16,full_merged_rank,5,21,3,21,0.7619047619047619,0.7142857142857143,0.0011786239997515755,0.046529172895947095,-0.0006205899374825645,0.7619047619047619,0.7619047619047619,0.7142857142857143,4.0,0.7647058823529411,0,False
vit_b16,kcenter_subspace,5,21,3,21,0.47619047619047616,0.31746031746031744,0.0023378105226363,0.09991875628355708,0.004599350974673312,0.7619047619047619,0.47619047619047616,0.35714285714285715,5.0,0.7058823529411764,0,False
vit_b16,pool_vendi_subspace,5,21,3,21,0.5238095238095238,0.39682539682539675,0.0021401371838003554,0.08153533063470841,0.003324946335383827,0.7619047619047619,0.5238095238095238,0.40476190476190477,5.0,0.7058823529411764,0,False
vit_b16,rank_only,5,21,3,21,0.7619047619047619,0.7142857142857143,0.0011786239997515755,0.046529172895947095,-0.0006205899374825645,0.7619047619047619,0.7619047619047619,0.7142857142857143,4.0,0.7647058823529411,0,False
vit_b16,dpp_subspace,10,21,3,21,0.8095238095238095,0.7777777777777777,0.0008626095866690767,0.03387580771631733,-0.0009470894223167836,0.5238095238095238,0.8095238095238095,0.8015873015873015,8.333333333333334,0.5098039215686274,1,False
vit_b16,facility_subspace,10,21,3,21,0.19047619047619047,0.5396825396825397,0.002848152240464226,0.09363992780219414,0.0037156445639473937,0.5238095238095238,0.23809523809523808,0.6190476190476191,10.0,0.4117647058823529,0,False
vit_b16,full_merged_rank,10,21,3,21,0.8095238095238095,0.8253968253968254,0.0007518642854661259,0.029619463782342974,-0.000248566127958755,0.5238095238095238,0.8095238095238095,0.8333333333333334,8.333333333333334,0.5098039215686274,1,False
vit_b16,kcenter_subspace,10,21,3,21,0.5714285714285714,0.5396825396825397,0.000925507084299377,0.043656694806783955,0.0032476345698038674,0.5238095238095238,0.6190476190476191,0.5952380952380952,9.666666666666666,0.4313725490196078,0,False
vit_b16,pool_vendi_subspace,10,21,3,21,0.7619047619047619,0.5873015873015872,0.0005342658940773142,0.02260684769285078,0.0019329434349423353,0.5238095238095238,0.8095238095238095,0.611111111111111,9.666666666666666,0.4313725490196078,0,False
vit_b16,rank_only,10,21,3,21,0.8095238095238095,0.7777777777777777,0.00085625140960405,0.03283824050741041,-0.0006205899374825645,0.5238095238095238,0.8095238095238095,0.7857142857142857,7.333333333333333,0.5686274509803921,1,False
