encoder,target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
dinov2_b14,infograph,bayesian_d,100,0.7802197802197802,0.2,7.995176370341277e-05,7.995176370341277e-05,0.48054960342231384
dinov2_b14,infograph,bayesian_d,227,0.5010989010989011,1.0,0.0,0.0,0.48054960342231384
dinov2_b14,infograph,domain_balance,10,0.978021978021978,0.0,0.0004633797227859888,0.0004633797227859888,0.113829770970972
dinov2_b14,infograph,domain_balance,25,0.945054945054945,0.0,0.0004633797227859888,0.0004455718808980033,0.113829770970972
dinov2_b14,infograph,domain_balance,50,0.8901098901098901,0.0,0.00029234284895199243,0.00027542956414574774,0.113829770970972
dinov2_b14,infograph,domain_balance,100,0.7802197802197802,0.1,0.00011671600987710524,0.00011671600987710524,0.113829770970972
dinov2_b14,infograph,domain_balance,227,0.5010989010989011,0.6,7.995176370341277e-05,7.995176370341277e-05,0.113829770970972
dinov2_b14,infograph,dpp_subspace,10,0.978021978021978,0.0,0.0007095756645733979,0.0007095756645733979,-0.2226605993125817
dinov2_b14,infograph,dpp_subspace,25,0.945054945054945,0.0,0.0006274335195822634,0.0006274335195822634,-0.2226605993125817
dinov2_b14,infograph,dpp_subspace,50,0.8901098901098901,0.0,0.0005417343273257905,0.0005417343273257905,-0.2226605993125817
dinov2_b14,infograph,dpp_subspace,100,0.7802197802197802,0.0,0.0001832991171828497,0.0001832991171828497,-0.2226605993125817
dinov2_b14,infograph,dpp_subspace,227,0.5010989010989011,0.0,0.0001832991171828497,0.0001832991171828497,-0.2226605993125817
dinov2_b14,infograph,merged_effective_rank,10,0.978021978021978,0.0,0.00032367789007624206,0.00032367789007624206,0.4677507051260819
dinov2_b14,infograph,merged_effective_rank,25,0.945054945054945,0.0,0.0001832991171828497,0.0001832991171828497,0.4677507051260819
dinov2_b14,infograph,merged_effective_rank,50,0.8901098901098901,0.0,0.0001832991171828497,0.0001832991171828497,0.4677507051260819
dinov2_b14,infograph,merged_effective_rank,100,0.7802197802197802,0.2,7.995176370341277e-05,7.995176370341277e-05,0.4677507051260819
dinov2_b14,infograph,merged_effective_rank,227,0.5010989010989011,0.9,0.0,0.0,0.4677507051260819
dinov2_b14,infograph,random,10,0.9780219780219779,0.015000000000000003,0.0003223003512219422,0.0003223003512219422,-0.014423962311743439
dinov2_b14,infograph,random,25,0.945054945054945,0.025,0.0002463019043694024,0.0002300835257943789,-0.014423962311743439
dinov2_b14,infograph,random,50,0.8901098901098902,0.07500000000000002,0.00013828077748475608,0.00013594112685206948,-0.014423962311743439
dinov2_b14,infograph,random,100,0.7802197802197803,0.19,8.670327686593156e-05,8.541000909800868e-05,-0.014423962311743439
dinov2_b14,infograph,random,227,0.5010989010989011,0.5349999999999999,4.4299025757231475e-05,4.065747899689747e-05,-0.014423962311743439
dinov2_b14,infograph,second_moment_mmd,10,0.978021978021978,0.2,0.0,0.0,0.7136819938697981
dinov2_b14,infograph,second_moment_mmd,25,0.945054945054945,0.6,0.0,0.0,0.7136819938697981
dinov2_b14,infograph,second_moment_mmd,50,0.8901098901098901,0.9,0.0,0.0,0.7136819938697981
dinov2_b14,infograph,second_moment_mmd,100,0.7802197802197802,1.0,0.0,0.0,0.7136819938697981
dinov2_b14,infograph,second_moment_mmd,227,0.5010989010989011,1.0,0.0,0.0,0.7136819938697981
dinov2_b14,infograph,target_a,10,0.978021978021978,0.0,0.00022384602013558492,0.00022384602013558492,0.6447317463431537
dinov2_b14,infograph,target_a,25,0.945054945054945,0.0,0.0001986252992843681,0.0001986252992843681,0.6447317463431537
dinov2_b14,infograph,target_a,50,0.8901098901098901,0.1,7.995176370341277e-05,7.995176370341277e-05,0.6447317463431537
dinov2_b14,infograph,target_a,100,0.7802197802197802,0.4,7.995176370341277e-05,7.995176370341277e-05,0.6447317463431537
dinov2_b14,infograph,target_a,227,0.5010989010989011,1.0,0.0,0.0,0.6447317463431537
dinov2_b14,infograph,target_energy,10,0.978021978021978,0.0,0.0007981851908081237,0.0007981851908081237,-0.12246721514052838
dinov2_b14,infograph,target_energy,25,0.945054945054945,0.0,0.0002938037319958205,0.0002938037319958205,-0.12246721514052838
dinov2_b14,infograph,target_energy,50,0.8901098901098901,0.0,0.00027305089951391225,0.00027305089951391225,-0.12246721514052838
dinov2_b14,infograph,target_energy,100,0.7802197802197802,0.3,0.0,0.0,-0.12246721514052838
dinov2_b14,infograph,target_energy,227,0.5010989010989011,0.7,0.0,0.0,-0.12246721514052838
dinov2_b14,painting,bayesian_d,10,0.978021978021978,0.0,0.00045015172103110915,0.00045015172103110915,0.6193663165028804
dinov2_b14,painting,bayesian_d,25,0.945054945054945,0.1,0.0002209324471545592,0.0002209324471545592,0.6193663165028804
dinov2_b14,painting,bayesian_d,50,0.8901098901098901,0.6,9.307837265984301e-05,9.307837265984301e-05,0.6193663165028804
dinov2_b14,painting,bayesian_d,100,0.7802197802197802,1.0,0.0,0.0,0.6193663165028804
dinov2_b14,painting,bayesian_d,227,0.5010989010989011,1.0,0.0,0.0,0.6193663165028804
dinov2_b14,painting,domain_balance,10,0.978021978021978,0.0,0.00060819459060438,0.00060819459060438,0.019535241016808372
dinov2_b14,painting,domain_balance,25,0.945054945054945,0.0,0.00060819459060438,0.00060819459060438,0.019535241016808372
dinov2_b14,painting,domain_balance,50,0.8901098901098901,0.2,6.837404117109089e-05,6.837404117109089e-05,0.019535241016808372
dinov2_b14,painting,domain_balance,100,0.7802197802197802,0.3,6.837404117109089e-05,6.837404117109089e-05,0.019535241016808372
dinov2_b14,painting,domain_balance,227,0.5010989010989011,0.6,9.307837265984301e-05,6.837404117109089e-05,0.019535241016808372
dinov2_b14,painting,dpp_subspace,10,0.978021978021978,0.0,0.0008726840379064,0.0008726840379064,0.08713689510118909
dinov2_b14,painting,dpp_subspace,25,0.945054945054945,0.0,0.0008726840379064,0.0008726840379064,0.08713689510118909
dinov2_b14,painting,dpp_subspace,50,0.8901098901098901,0.0,0.0005964318215800922,0.0005964318215800922,0.08713689510118909
dinov2_b14,painting,dpp_subspace,100,0.7802197802197802,0.1,0.0002209324471545592,0.0002209324471545592,0.08713689510118909
dinov2_b14,painting,dpp_subspace,227,0.5010989010989011,0.3,9.307837265984301e-05,9.307837265984301e-05,0.08713689510118909
dinov2_b14,painting,merged_effective_rank,10,0.978021978021978,0.0,0.00045015172103110915,0.00045015172103110915,0.6279799379845751
dinov2_b14,painting,merged_effective_rank,25,0.945054945054945,0.1,0.0002209324471545592,0.0002209324471545592,0.6279799379845751
dinov2_b14,painting,merged_effective_rank,50,0.8901098901098901,0.6,9.307837265984301e-05,9.307837265984301e-05,0.6279799379845751
dinov2_b14,painting,merged_effective_rank,100,0.7802197802197802,1.0,0.0,0.0,0.6279799379845751
dinov2_b14,painting,merged_effective_rank,227,0.5010989010989011,1.0,0.0,0.0,0.6279799379845751
dinov2_b14,painting,random,10,0.9780219780219779,0.015000000000000003,0.0006663216208920889,0.0006663216208920889,0.009488385484212054
dinov2_b14,painting,random,25,0.945054945054945,0.045,0.0003318988310648243,0.0003318988310648243,0.009488385484212054
dinov2_b14,painting,random,50,0.8901098901098902,0.12500000000000003,0.0001756383485437202,0.0001725691714103258,0.009488385484212054
dinov2_b14,painting,random,100,0.7802197802197803,0.265,0.00012256297270191947,0.00011672174893025777,0.009488385484212054
dinov2_b14,painting,random,227,0.5010989010989011,0.51,8.342904422661735e-05,7.783475933279331e-05,0.009488385484212054
dinov2_b14,painting,second_moment_mmd,10,0.978021978021978,0.4,9.307837265984301e-05,9.307837265984301e-05,0.6663207068841198
dinov2_b14,painting,second_moment_mmd,25,0.945054945054945,0.6,0.0,0.0,0.6663207068841198
dinov2_b14,painting,second_moment_mmd,50,0.8901098901098901,0.9,0.0,0.0,0.6663207068841198
