encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,cifar100,general_vision,1,flowers102,0.9993464112281799,0.0016663309507233693,1.0000000000|0.9950981140|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000,0.9990196228|0.9990196109|1.0000000000,0.0004621570526869711,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9954000115394592,500,600,256,128,0.01,1.2178016416728497,0.10458952002227306,npu:4
dinov2_b14,cifar100,general_vision,1,food101,0.7701333644787471,0.011522657156935153,0.7831683159|0.7831683159|0.7732673883|0.7653465271|0.7531250715|0.7603960633|0.7653465271|0.7841584086|0.7574257851|0.7895834446|0.7504950762|0.7762376666|0.7722772360|0.7643564939|0.7739583850,0.7718000243|0.7712000318|0.7674000374,0.0019482137821403016,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8109999895095825,500,600,256,128,0.01,1.2178016416728497,0.11718296073377132,npu:4
dinov2_b14,cifar100,general_vision,1,gtsrb,0.6404000005125999,0.010919038595106251,0.6401180029|0.6626865864|0.6393606663|0.6338027716|0.6398779154|0.6332350373|0.6268656254|0.6543456316|0.6378269196|0.6286877394|0.6283186078|0.6497512460|0.6363636255|0.6348088384|0.6602238417,0.6432000002|0.6361999939|0.6418000074,0.003024349685791929,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5269999504089355,500,600,256,128,0.01,1.2178016416728497,0.12089189514517784,npu:4
dinov2_b14,cifar100,general_vision,1,oxford_pets,0.9480072441578343,0.005626446750563022,0.9566981792|0.9415760636|0.9456521869|0.9414966702|0.9536784291|0.9553450346|0.9429347515|0.9388587475|0.9442178011|0.9495912790|0.9458726645|0.9497282505|0.9538043737|0.9551020861|0.9455040693,0.9478260778|0.9461956735|0.9499999811,0.001558376316417856,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9321340322494507,500,600,256,128,0.01,1.2178016416728497,0.13926384411752224,npu:4
dinov2_b14,cifar100,general_vision,2,beans,0.9113475363113125,0.019685986898953553,0.8798077703|0.9323671460|0.9082125425|0.8883495331|0.9417476058|0.9230769873|0.9227052927|0.9033816457|0.9077669978|0.9271844625|0.9326924086|0.9178743958|0.9082125425|0.9077670574|0.8689320087,0.9100580487|0.9168278631|0.9071566972,0.004052155505633515,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.921875,500,600,256,128,0.01,1.2342984657734632,0.11844280548393726,npu:4
dinov2_b14,cifar100,general_vision,2,dtd,0.75124116341273,0.01202671743314181,0.7406915426|0.7473404408|0.7526596189|0.7353723645|0.7699468136|0.7566490173|0.7593085766|0.7526595592|0.7220745087|0.7632979155|0.7579787970|0.7420212626|0.7659574747|0.7513297796|0.7513297796,0.7492021561|0.7507979155|0.7537234187,0.0018722189222909586,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7680851221084595,500,600,256,128,0.01,1.2342984657734632,0.11027289927005768,npu:4
dinov2_b14,cifar100,general_vision,2,eurosat,0.911799993399779,0.006705160328753408,0.9075546265|0.9101796150|0.9249249697|0.9137412310|0.9056224227|0.9105367661|0.9251497388|0.9039039016|0.9177532196|0.8995983601|0.9125248194|0.9111776352|0.9089089632|0.9137412310|0.9116466045,0.9123999827|0.9113999898|0.9116000077,0.0004320433208661597,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9129629135131836,500,600,256,128,0.01,1.2342984657734632,0.11290223523974419,npu:4
dinov2_b14,cifar100,general_vision,2,flowers102,0.9986928224563599,0.0021677087233710085,1.0000000000|1.0000000000|1.0000000000|0.9950981140|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950981140|0.9950980544,0.9990196228|0.9990196109|0.9980392337,0.0004621570526869711,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9959999322891235,500,600,256,128,0.01,1.2342984657734632,0.12860190868377686,npu:4
dinov2_b14,cifar100,general_vision,2,food101,0.7674666912953058,0.013008674322489573,0.7663366795|0.7742574215|0.7712871432|0.7702970505|0.7583333850|0.7722772360|0.7564356327|0.7683168650|0.7524752617|0.7927083969|0.7435643673|0.7821782231|0.7653465867|0.7861386538|0.7520833611,0.7682000254|0.7682000213|0.7660000272,0.0010370881418565192,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8097999095916748,500,600,256,128,0.01,1.2342984657734632,0.12880324013531208,npu:4
dinov2_b14,cifar100,general_vision,2,gtsrb,0.6322666707277298,0.009143778524812494,0.6234021783|0.6358208656|0.6383616328|0.6297786832|0.6378433704|0.6529006958|0.6268656850|0.6423576474|0.6277666092|0.6185147762|0.6302851439|0.6298507452|0.6283715963|0.6187123060|0.6429297924,0.6330000048|0.6338000121|0.6299999953,0.0016357192525486702,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5293999910354614,500,600,256,128,0.01,1.2342984657734632,0.12389549240469933,npu:4
dinov2_b14,cifar100,general_vision,2,oxford_pets,0.9473731799672048,0.005481074539843781,0.9580513239|0.9388587475|0.9470108747|0.9455783367|0.9441416264|0.9458726645|0.9415761232|0.9429347515|0.9455782771|0.9564031959|0.9472259283|0.9442934990|0.9565217495|0.9510204792|0.9455040693,0.9467391309|0.9464673593|0.9489130497,0.0010944904774833598,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9381301999092102,500,600,256,128,0.01,1.2342984657734632,0.16083514876663685,npu:4
dinov2_b14,cifar100,general_vision,3,beans,0.9148936325084924,0.015485773271113152,0.9182692766|0.9323672056|0.9178743958|0.9271844625|0.9077669978|0.9230769873|0.9178743362|0.9033816457|0.9223300815|0.9029126167|0.9086539149|0.9275362492|0.8792270422|0.9417476058|0.8932039142,0.9206963461|0.9139264966|0.9100580549,0.0043965762519938365,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.921875,500,600,256,128,0.01,1.2563364189118147,0.148831307888031,npu:4
dinov2_b14,cifar100,general_vision,3,dtd,0.7520390351613363,0.01388648152584691,0.7539893985|0.7686170340|0.7500000000|0.7460106611|0.7553191781|0.7553191781|0.7646276951|0.7632978559|0.7180851698|0.7433511019|0.7699468136|0.7367022038|0.7686170340|0.7380319834|0.7486702204,0.7547872543|0.7489362001|0.7523936510,0.0024018080810894685,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7611701488494873,500,600,256,128,0.01,1.2563364189118147,0.14051137305796146,npu:4
dinov2_b14,cifar100,general_vision,3,eurosat,0.9098666485110919,0.007697751878053931,0.9125247598|0.9091816545|0.9209209681|0.9257773161|0.8995983601|0.9075546265|0.9131736755|0.8968968391|0.9127382040|0.9056224823|0.9155068994|0.9001995921|0.9029029012|0.9127382040|0.9126505852,0.9135999848|0.9071999802|0.9087999805,0.002719479121904776,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9074074029922485,500,600,256,128,0.01,1.2563364189118147,0.1576312966644764,npu:4
dinov2_b14,cifar100,general_vision,3,flowers102,0.9986928184827168,0.0021677153128987665,1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950981140|1.0000000000|1.0000000000|0.9950980544|0.9950980544|1.0000000000|1.0000000000|1.0000000000,0.9990196109|0.9990196228|0.9980392218,0.00046216267226680365,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9958000183105469,500,600,256,128,0.01,1.2563364189118147,0.1449041459709406,npu:4
dinov2_b14,cifar100,general_vision,3,food101,0.7606666961510976,0.012123496934472075,0.7544554472|0.7653465271|0.7514851689|0.7722772360|0.7593750358|0.7514851689|0.7574257851|0.7762376070|0.7386139631|0.7781250477|0.7376238108|0.7643564939|0.7613861561|0.7742574215|0.7687500715,0.7606000115|0.7602000390|0.7612000380,0.00041096195994683496,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8093999624252319,500,600,256,128,0.01,1.2563364189118147,0.1092113945633173,npu:4
dinov2_b14,cifar100,general_vision,3,gtsrb,0.642266677459081,0.013535680960064125,0.6401180029|0.6656716466|0.6513486505|0.6277666092|0.6429298520|0.6460177302|0.6328358054|0.6583416462|0.6478873491|0.6195320487|0.6401180029|0.6606965065|0.6183816195|0.6348088980|0.6469990015,0.6456000134|0.6410000066|0.6402000124,0.002379543929134437,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5266000032424927,500,600,256,128,0.01,1.2563364189118147,0.14891201816499233,npu:4
dinov2_b14,cifar100,general_vision,3,oxford_pets,0.9457427433705416,0.005169487702000133,0.9553450346|0.9456521273|0.9442934990|0.9414966702|0.9427792430|0.9485790730|0.9470108747|0.9402173758|0.9401360750|0.9441416264|0.9391068220|0.9551630616|0.9456522465|0.9537415504|0.9427792430,0.9459239072|0.9440217109|0.9472826120,0.0013374065000162478,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9378576278686523,500,600,256,128,0.01,1.2563364189118147,0.1527018304914236,npu:4
dinov2_b14,cifar100,general_vision,4,beans,0.9110251775793227,0.01563537373973608,0.9182693362|0.9033816457|0.8985507488|0.9174757004|0.9126213789|0.8894231319|0.9033817053|0.8888888955|0.9368932247|0.9368932247|0.9134616256|0.8985507488|0.9130434990|0.9368932247|0.8980582952,0.9100580522|0.9110251783|0.9119923023,0.0007896542965512718,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.921875,500,600,256,128,0.01,1.3016697708517313,0.10184455290436745,npu:4
dinov2_b14,cifar100,general_vision,4,dtd,0.7515957713127136,0.013778554935933189,0.7460106611|0.7606383562|0.7460106611|0.7340425253|0.7619681358|0.7553191781|0.7739361525|0.7606383562|0.7247340679|0.7593085766|0.7566490173|0.7273936272|0.7686170340|0.7500000000|0.7486702204,0.7497340679|0.7547872663|0.7502659798,0.002267151300091998,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7547872066497803,500,600,256,128,0.01,1.3016697708517313,0.10395089723169804,npu:4
dinov2_b14,cifar100,general_vision,4,eurosat,0.9101333142717679,0.007280176394041396,0.9095426798|0.9021955729|0.9259259701|0.9137412310|0.9036144018|0.9105367064|0.9181636572|0.8938938975|0.9147442579|0.9116465449|0.9145128727|0.9091816545|0.9029029012|0.9097291827|0.9116465449,0.9109999791|0.9097999797|0.9095999840,0.0006182397097567828,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9125925898551941,500,600,256,128,0.01,1.3016697708517313,0.10314278304576874,npu:4
dinov2_b14,cifar100,general_vision,4,flowers102,0.9990196108818054,0.0019607782363891602,1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|0.9950980544|1.0000000000|1.0000000000,1.0000000000|0.9990196109|0.9980392218,0.000800484362984632,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9961999654769897,500,600,256,128,0.01,1.3016697708517313,0.11131606064736843,npu:4
dinov2_b14,cifar100,general_vision,4,food101,0.7694666911363601,0.01024469426312848,0.7693069577|0.7851485610|0.7564356327|0.7742574215|0.7645834088|0.7554455996|0.7801980376|0.7722772360|0.7544554472|0.7854167223|0.7603960633|0.7732673287|0.7762376070|0.7762376070|0.7583334446,0.7700000262|0.7694000274|0.7690000198,0.00041096330699206304,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8191999793052673,500,600,256,128,0.01,1.3016697708517313,0.13989843800663948,npu:4
dinov2_b14,cifar100,general_vision,4,gtsrb,0.6393333493471146,0.010106598532913359,0.6302851439|0.6557214260|0.6463536620|0.6398390532|0.6490336061|0.6568338871|0.6268656850|0.6423576474|0.6368209124|0.6408952475|0.6450344324|0.6208955050|0.6273726225|0.6327967644|0.6388607025,0.6442000187|0.6408000194|0.6330000099,0.0046885242853128605,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5324000120162964,500,600,256,128,0.01,1.3016697708517313,0.1519830971956253,npu:4
dinov2_b14,cifar100,general_vision,4,oxford_pets,0.9450181132371442,0.004460625389871337,0.9458727241|0.9497282505|0.9415761232|0.9496599436|0.9427792430|0.9485790730|0.9388586879|0.9442934990|0.9414966702|0.9455040693|0.9377536178|0.9510869980|0.9497282505|0.9496599436|0.9386920929,0.9459239090|0.9437499956|0.9453804351,0.0009237361243090394,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9359498023986816,500,600,256,128,0.01,1.3016697708517313,0.13837945275008678,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,beans,0.9065119279614576,0.01607167205245029,0.8798077703|0.8985507488|0.8985506892|0.9029126167|0.9320387840|0.9086538553|0.8743961453|0.9130434990|0.9126213789|0.9368931651|0.8990384936|0.9033816457|0.9227052927|0.9077669978|0.9077669382,0.9023210855|0.9090909133|0.9081237850,0.002989560106044241,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.953125,500,600,256,128,0.01,1.3347967602312565,0.12610206194221973,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,dtd,0.7437943538029987,0.01172091399477983,0.7380319834|0.7420213223|0.7406914830|0.7260638475|0.7526595592|0.7486702204|0.7593085766|0.7500000000|0.7247340679|0.7473404408|0.7539893985|0.7287234664|0.7672872543|0.7367021441|0.7406915426,0.7398936391|0.7460106611|0.7454787612,0.002766756326022244,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.75,500,600,256,128,0.01,1.3347967602312565,0.13606830686330795,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,eurosat,0.9074666455070178,0.008595390816720774,0.9015903473|0.9041916132|0.9209209681|0.9107321501|0.8985943198|0.8996023536|0.9151696563|0.9009009600|0.9087262154|0.9116465449|0.9125247598|0.8862275481|0.9129129052|0.9117351770|0.9166666269,0.9071999658|0.9072000036|0.9079999672,0.0003771153561652736,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9077777862548828,500,600,256,128,0.01,1.3347967602312565,0.19492311216890812,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,flowers102,0.9986928184827168,0.0021677153128987665,1.0000000000|1.0000000000|0.9950980544|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|0.9950981140|1.0000000000,0.9980392218|0.9990196109|0.9990196228,0.00046216267226680365,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9955999851226807,500,600,256,128,0.01,1.3347967602312565,0.16309474408626556,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,food101,0.7558000241120656,0.012626452851816312,0.7752475739|0.7603960037|0.7445545197|0.7504950762|0.7510417104|0.7376238108|0.7504950762|0.7673267126|0.7475247383|0.7770833969|0.7386138439|0.7732673883|0.7524752617|0.7653465271|0.7458333969,0.7564000294|0.7558000205|0.7552000225,0.0004899007907156069,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8085999488830566,500,600,256,128,0.01,1.3347967602312565,0.15691346488893032,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,gtsrb,0.6371333374738694,0.015752802988187535,0.6489676237|0.6676616669|0.6313686371|0.6277666092|0.6459817290|0.6460177302|0.6278606653|0.6343656778|0.6438632011|0.6113936901|0.6430678368|0.6099501848|0.6273726225|0.6287726164|0.6622583866,0.6444000207|0.6328000126|0.6341999791,0.0051700090385358175,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5303999781608582,500,600,256,128,0.01,1.3347967602312565,0.14266431517899036,npu:4
dinov2_b14,cifar100_coarse,general_vision,0,oxford_pets,0.9445652143354865,0.0068112025414569025,0.9485790730|0.9470108747|0.9388586879|0.9469388723|0.9427793026|0.9472259283|0.9429347515|0.9402173758|0.9455783367|0.9455040693|0.9269281626|0.9565217495|0.9551630020|0.9455783367|0.9386920929,0.9448369599|0.9442934758|0.9445652073,0.00022187642496088576,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9354046583175659,500,600,256,128,0.01,1.3347967602312565,0.13843265175819397,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,beans,0.9039329748665571,0.015260747363654206,0.9134616256|0.9130434990|0.9033816457|0.8737864494|0.9271844625|0.9038462639|0.8985507488|0.8985507488|0.9077669978|0.9126213789|0.9086539149|0.8695652485|0.8937197924|0.9223300815|0.9126213789,0.9061895850|0.9042553564|0.9013539832,0.0019872441144708963,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.921875,500,600,256,128,0.01,1.2874639313668013,0.15990849398076534,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,dtd,0.7512411793073017,0.014851344409165143,0.7513298392|0.7539893985|0.7539893985|0.7220745087|0.7765958309|0.7473404408|0.7686170340|0.7619681358|0.7234042883|0.7539893389|0.7632979155|0.7380319834|0.7579787970|0.7579787970|0.7380319834,0.7515957952|0.7510638475|0.7510638952,0.0002507512710762604,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7531914710998535,500,600,256,128,0.01,1.2874639313668013,0.19259674474596977,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,eurosat,0.9089999816298485,0.008804883739031138,0.9025844336|0.9111776352|0.9269269705|0.9167501926|0.8945782781|0.9105367661|0.9181636572|0.8938938975|0.9117351770|0.9116465449|0.9145128727|0.9041916132|0.9129129648|0.8976930380|0.9076305032,0.9103999762|0.9091999810|0.9073999876,0.0012328781187912704,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9100000262260437,500,600,256,128,0.01,1.2874639313668013,0.1829386930912733,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,flowers102,0.9980392376581828,0.0024014336222241543,0.9950981140|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950981140|0.9950981140|1.0000000000|1.0000000000|0.9950980544|1.0000000000|0.9950981140|1.0000000000,0.9980392337|0.9980392456|0.9980392337,5.619579780517972e-09,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9953999519348145,500,600,256,128,0.01,1.2874639313668013,0.17042802833020687,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,food101,0.7602666846513748,0.009896118908530668,0.7702970505|0.7653465271|0.7603960633|0.7603960037|0.7531250715|0.7405940890|0.7603960037|0.7712870836|0.7574257851|0.7718750238|0.7405940890|0.7603960633|0.7712871432|0.7683168650|0.7520834208,0.7620000139|0.7602000028|0.7586000372,0.0013888353141516916,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8071999549865723,500,600,256,128,0.01,1.2874639313668013,0.19347168877720833,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,gtsrb,0.633400005666415,0.015963947079214138,0.6312684417|0.6398009658|0.6343656778|0.6187123060|0.6439471245|0.6578171253|0.6228855848|0.6293705702|0.6408450603|0.6276704073|0.6420845985|0.6159204245|0.6363636255|0.5965794325|0.6632757187,0.6336000150|0.6357999941|0.6308000080,0.0020461293609295313,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5325999855995178,500,600,256,128,0.01,1.2874639313668013,0.1970661599189043,npu:4
dinov2_b14,cifar100_coarse,general_vision,1,oxford_pets,0.9432065066112125,0.0062316372554103916,0.9539917707|0.9402173758|0.9415761232|0.9414966106|0.9386920333|0.9512854218|0.9334239364|0.9402173758|0.9387755394|0.9455040693|0.9323409200|0.9510869980|0.9470108747|0.9496599436|0.9427792430,0.9432064932|0.9418478100|0.9445652166,0.0011093765966320138,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9424910545349121,500,600,256,128,0.01,1.2874639313668013,0.17871595919132233,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,beans,0.9187620990626817,0.024490826170219183,0.8942308426|0.9275362492|0.9323671460|0.9077669978|0.9368932247|0.9134615660|0.8792270422|0.9227052927|0.9320389032|0.9466019273|0.9615384936|0.8792270422|0.9130434990|0.9466018677|0.8883495331,0.9197292301|0.9187620988|0.9177949683,0.0007896590502898893,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.921875,500,600,256,128,0.01,1.2055289801210165,0.11264189518988132,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,dtd,0.7412234266599019,0.01467031599871948,0.7500000000|0.7260638475|0.7420213223|0.7260638475|0.7672872543|0.7526596189|0.7646276951|0.7460106611|0.7127659917|0.7300531864|0.7539893985|0.7287234068|0.7446808815|0.7380319238|0.7353723645,0.7422872543|0.7412234306|0.7401595950,0.000868613280423408,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7484042644500732,500,600,256,128,0.01,1.2055289801210165,0.12521824799478054,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,eurosat,0.9091999874393145,0.005651901894280059,0.9085486531|0.9081836939|0.9119119048|0.9087261558|0.9066264629|0.9055665731|0.9181637168|0.9019019008|0.9117351770|0.9056224823|0.9085486531|0.8972055912|0.9099099040|0.9157472253|0.9196786880,0.9087999867|0.9085999959|0.9101999797,0.0007117993406835782,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9188889265060425,500,600,256,128,0.01,1.2055289801210165,0.12311528995633125,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,flowers102,0.9996732036272684,0.001222760062001847,1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000,1.0000000000|0.9990196109|1.0000000000,0.0004621598624512372,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9953999519348145,500,600,256,128,0.01,1.2055289801210165,0.1192369107156992,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,food101,0.765800026933352,0.011048774440080815,0.7801980376|0.7712871432|0.7673267126|0.7603960633|0.7583334446|0.7613861561|0.7613861561|0.7752475739|0.7405940294|0.7822917104|0.7504950762|0.7752475739|0.7633663416|0.7772277594|0.7625000477,0.7676000286|0.7640000193|0.7658000329,0.0014696976514344195,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8109999895095825,500,600,256,128,0.01,1.2055289801210165,0.1487844381481409,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,gtsrb,0.6248666692296664,0.011452456892231956,0.6332349777|0.6169154048|0.6233766079|0.6348088980|0.6297050118|0.6430678964|0.6029850245|0.6363636255|0.6327967644|0.6185147762|0.6086529493|0.6199004650|0.6263736486|0.6096579432|0.6368260384,0.6276000020|0.6267999996|0.6202000061,0.003315952317308463,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5357999801635742,500,600,256,128,0.01,1.2055289801210165,0.14673389121890068,npu:4
dinov2_b14,cifar100_coarse,general_vision,2,oxford_pets,0.9469202917285156,0.006558888418267864,0.9526386261|0.9510869980|0.9429348111|0.9401361346|0.9414168596|0.9566981792|0.9402173758|0.9442934990|0.9455783367|0.9550408125|0.9350472689|0.9483696222|0.9578804374|0.9496599436|0.9427792430,0.9456521821|0.9483695631|0.9467391300,0.0011167376690478942,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9373126029968262,500,600,256,128,0.01,1.2055289801210165,0.14000547863543034,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,beans,0.9116699004042617,0.016710331155467183,0.9134616256|0.9178743958|0.9130434990|0.8932039142|0.9320387840|0.8894231319|0.9082125425|0.8937198520|0.9174757004|0.9514563084|0.8894231319|0.9130434990|0.8985506892|0.9271844625|0.9174757004,0.9139265166|0.9119922736|0.9090909110,0.0019872449591887683,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.953125,500,600,256,128,0.01,1.2285956665873528,0.11515627428889275,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,dtd,0.7476064125696817,0.013467009394213511,0.7646276951|0.7433511019|0.7553191781|0.7313829660|0.7486702204|0.7579787374|0.7446808815|0.7579787970|0.7220745087|0.7579787374|0.7593085170|0.7460106611|0.7632979155|0.7393617630|0.7220745087,0.7486702323|0.7481383324|0.7460106730,0.001149062764152284,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7537233829498291,500,600,256,128,0.01,1.2285956665873528,0.1186037752777338,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,eurosat,0.9118666594028473,0.006493951051197156,0.9025844336|0.9061876535|0.9239239693|0.9127382040|0.9106425047|0.9115307331|0.9231536984|0.9049049020|0.9167502522|0.9066264629|0.9145128727|0.9141716957|0.9039039612|0.9077231884|0.9186747074,0.9111999877|0.9125999758|0.9118000147,0.0005734822418936847,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9111111164093018,500,600,256,128,0.01,1.2285956665873528,0.1199523787945509,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,flowers102,0.9990196188290913,0.001960762341857484,1.0000000000|1.0000000000|1.0000000000|0.9950981140|0.9950981140|1.0000000000|0.9950980544|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000|1.0000000000,0.9980392456|0.9990196109|1.0000000000,0.0008004746296066152,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9958000183105469,500,600,256,128,0.01,1.2285956665873528,0.1457908283919096,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,food101,0.7569333638747534,0.00968572231792652,0.7673267126|0.7603960633|0.7613861561|0.7465346456|0.7437500954|0.7465346456|0.7495049834|0.7742574215|0.7415841818|0.7677084208|0.7564356923|0.7693069577|0.7584158778|0.7574257851|0.7531250715,0.7560000210|0.7558000257|0.7590000449,0.001463643285986604,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8057999610900879,500,600,256,128,0.01,1.2285956665873528,0.1493102889508009,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,gtsrb,0.6340000074426333,0.011167454692421728,0.6322517395|0.6437810659|0.6493506432|0.6146881580|0.6378433704|0.6440510750|0.6129353046|0.6553446054|0.6237424612|0.6358088255|0.6312684417|0.6338308454|0.6303696632|0.6348088980|0.6297050118,0.6356000093|0.6343999913|0.6320000218,0.0014966557809296265,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5218000411987305,500,600,256,128,0.01,1.2285956665873528,0.14686913043260574,npu:4
dinov2_b14,cifar100_coarse,general_vision,3,oxford_pets,0.9463768079552962,0.008510337933765903,0.9553449750|0.9538043737|0.9470108747|0.9306123257|0.9441416264|0.9553450346|0.9483696222|0.9361413121|0.9414966702|0.9550408125|0.9296345711|0.9429348111|0.9551630020|0.9523810148|0.9482288361,0.9461956447|0.9472826188|0.9456521603,0.0006778464942004004,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9351321458816528,500,600,256,128,0.01,1.2285956665873528,0.1451318934559822,npu:4
