config,construction_seed,overlap,budget,method,replicate,selected,selection_seconds,metric_seconds,preprocessing_seconds,merged_reff,unique_families,duplicate_count
seed20260831_overlap0.25_k5,20260831,0.25,5,random,3,cifar100|organsmnist|stl10__overlap_025|tiny_imagenet|tissuemnist,3.524122759699822e-05,0.3135496824979782,6.130028273910284,718.9594856439354,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,4,cifar100__overlap_025|organcmnist__overlap_025|pathmnist|stl10|tiny_imagenet__overlap_025,3.524122759699822e-05,0.31076384149491787,6.130028273910284,720.7950725466103,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,5,bloodmnist|organamnist|rendered_sst2|stl10__overlap_025|svhn,3.524122759699822e-05,0.308968348428607,6.130028273910284,525.0641833325817,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,6,bloodmnist|breastmnist|cifar100|svhn|tiny_imagenet__overlap_025,3.524122759699822e-05,0.31364767998456955,6.130028273910284,628.848375737737,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,7,cifar10|cifar100|organcmnist__overlap_025|organsmnist|usps,3.524122759699822e-05,0.3137060310691595,6.130028273910284,606.3878408086938,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,8,dermamnist|fashion_mnist|mnist|rendered_sst2|stl10,3.524122759699822e-05,0.3102642334997654,6.130028273910284,501.2971313205732,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,9,bloodmnist|cifar100|cifar10__overlap_025|organcmnist__overlap_025|rendered_sst2,3.524122759699822e-05,0.31334145925939083,6.130028273910284,552.9998496582375,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,10,octmnist|retinamnist|semeion|svhn|tissuemnist,3.524122759699822e-05,0.31188894622027874,6.130028273910284,399.48180838952686,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,11,cifar10|cifar100|cifar100__overlap_025|mnist|retinamnist,3.524122759699822e-05,0.31059839203953743,6.130028273910284,592.0672459563025,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,12,cifar100|fashion_mnist|semeion|stl10__overlap_025|svhn,3.524122759699822e-05,0.30571827106177807,6.130028273910284,629.1842616155176,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,13,cifar10__overlap_025|mnist|retinamnist|tiny_imagenet|tissuemnist,3.524122759699822e-05,0.30065283738076687,6.130028273910284,593.1833344767023,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,14,cifar100|octmnist|rendered_sst2|tiny_imagenet__overlap_025|usps,3.524122759699822e-05,0.30354050919413567,6.130028273910284,523.2497103706969,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,15,cifar100|dermamnist|pneumoniamnist|semeion|tissuemnist,3.524122759699822e-05,0.30672537721693516,6.130028273910284,494.27419198444284,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,16,cifar100|mnist|octmnist|pathmnist|rendered_sst2,3.524122759699822e-05,0.3073262795805931,6.130028273910284,454.5586494792495,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,17,cifar10|cifar100|cifar100_coarse__overlap_025|octmnist|semeion,3.524122759699822e-05,0.30858897417783737,6.130028273910284,613.6555549012737,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,18,cifar100_coarse__overlap_025|dermamnist|mnist|organsmnist|stl10,3.524122759699822e-05,0.30518703162670135,6.130028273910284,638.9387052785845,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,19,bloodmnist|breastmnist|cifar10__overlap_025|organamnist|semeion,3.524122759699822e-05,0.30772905237972736,6.130028273910284,516.3283117186025,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,20,bloodmnist|breastmnist|cifar100_coarse__overlap_025|svhn|tiny_imagenet__overlap_025,3.524122759699822e-05,0.30717679113149643,6.130028273910284,629.5692893490163,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,21,octmnist|rendered_sst2|retinamnist|semeion|usps,3.524122759699822e-05,0.30846304446458817,6.130028273910284,296.2914868781958,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,22,bloodmnist|cifar100_coarse|dermamnist|tiny_imagenet__overlap_025|tissuemnist,3.524122759699822e-05,0.31089839339256287,6.130028273910284,613.1239196921643,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,23,cifar10|cifar10__overlap_025|fashion_mnist|rendered_sst2|tiny_imagenet,3.524122759699822e-05,0.3068404495716095,6.130028273910284,592.3355955762504,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,24,cifar100_coarse__overlap_025|organsmnist|svhn|tiny_imagenet|tissuemnist,3.524122759699822e-05,0.3100803382694721,6.130028273910284,653.726600083394,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,25,cifar100|dermamnist|fashion_mnist|organcmnist|rendered_sst2,3.524122759699822e-05,0.30817446298897266,6.130028273910284,505.4836759675402,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,26,cifar100_coarse|octmnist|organcmnist|semeion|tiny_imagenet,3.524122759699822e-05,0.30996269918978214,6.130028273910284,608.3643807734943,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,27,cifar100|cifar100_coarse|cifar100_coarse__overlap_025|fashion_mnist|usps,3.524122759699822e-05,0.3098251987248659,6.130028273910284,612.8938120250416,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,28,cifar100_coarse__overlap_025|cifar10__overlap_025|organcmnist__overlap_025|retinamnist|svhn,3.524122759699822e-05,0.31264527700841427,6.130028273910284,602.9833618273526,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,29,breastmnist|octmnist|organcmnist|organsmnist|tiny_imagenet__overlap_025,3.524122759699822e-05,0.30864870361983776,6.130028273910284,566.3857032467988,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,30,cifar10|dermamnist|organamnist|pneumoniamnist|stl10,3.524122759699822e-05,0.3088547643274069,6.130028273910284,619.1489598736605,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,31,cifar100_coarse|dermamnist|mnist|svhn|tissuemnist,3.524122759699822e-05,0.31192414835095406,6.130028273910284,535.8625156453354,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,32,cifar10__overlap_025|organsmnist|retinamnist|stl10__overlap_025|svhn,3.524122759699822e-05,0.3117922469973564,6.130028273910284,622.2834437564076,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,33,cifar100_coarse|cifar100_coarse__overlap_025|octmnist|organcmnist|pathmnist,3.524122759699822e-05,0.31124458461999893,6.130028273910284,568.9347517481332,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,34,cifar100|organsmnist|retinamnist|stl10|tiny_imagenet,3.524122759699822e-05,0.31787742488086224,6.130028273910284,697.4671213593741,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,35,cifar100_coarse__overlap_025|organsmnist|rendered_sst2|svhn|tissuemnist,3.524122759699822e-05,0.31100924126803875,6.130028273910284,500.0854279208412,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,36,cifar100|cifar100__overlap_025|cifar100_coarse|organcmnist__overlap_025|retinamnist,3.524122759699822e-05,0.3065789695829153,6.130028273910284,606.3998700889174,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,37,cifar100__overlap_025|rendered_sst2|svhn|tissuemnist|usps,3.524122759699822e-05,0.3283919934183359,6.130028273910284,447.765810329012,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,38,cifar100_coarse|organsmnist|pathmnist|pneumoniamnist|retinamnist,3.524122759699822e-05,0.32532724365592003,6.130028273910284,520.3342126022219,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,39,dermamnist|organcmnist__overlap_025|organsmnist|semeion|svhn,3.524122759699822e-05,0.3235358037054539,6.130028273910284,480.3879318320577,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,40,breastmnist|organcmnist|pneumoniamnist|retinamnist|svhn,3.524122759699822e-05,0.3125331085175276,6.130028273910284,449.17246471492206,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,41,fashion_mnist|organamnist|pneumoniamnist|retinamnist|usps,3.524122759699822e-05,0.3077203594148159,6.130028273910284,443.8204381721869,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,42,fashion_mnist|octmnist|organsmnist|pneumoniamnist|retinamnist,3.524122759699822e-05,0.3074158113449812,6.130028273910284,454.59102537194775,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,43,breastmnist|cifar100|organamnist|retinamnist|tissuemnist,3.524122759699822e-05,0.3195026833564043,6.130028273910284,503.392035105181,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,44,breastmnist|cifar10|mnist|organsmnist|rendered_sst2,3.524122759699822e-05,0.3055992927402258,6.130028273910284,476.46864357078124,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,45,dermamnist|mnist|organsmnist|pathmnist|svhn,3.524122759699822e-05,0.3053395841270685,6.130028273910284,487.1893406056549,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,46,fashion_mnist|mnist|pneumoniamnist|stl10|tiny_imagenet,3.524122759699822e-05,0.30441221222281456,6.130028273910284,658.275822638289,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,47,bloodmnist|cifar10|retinamnist|svhn|usps,3.524122759699822e-05,0.30232762172818184,6.130028273910284,486.37790293129694,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,48,octmnist|organamnist|pneumoniamnist|semeion|stl10__overlap_025,3.524122759699822e-05,0.30507844127714634,6.130028273910284,531.594094831499,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,49,cifar10|pneumoniamnist|retinamnist|stl10__overlap_025|tiny_imagenet__overlap_025,3.524122759699822e-05,0.3033947180956602,6.130028273910284,667.3628132228374,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,50,bloodmnist|mnist|octmnist|pathmnist|pneumoniamnist,3.524122759699822e-05,0.3048627991229296,6.130028273910284,445.2513783391577,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,51,cifar100__overlap_025|fashion_mnist|tiny_imagenet|tissuemnist|usps,3.524122759699822e-05,0.3046638499945402,6.130028273910284,614.7511163711955,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,52,breastmnist|cifar10|cifar100__overlap_025|tissuemnist|usps,3.524122759699822e-05,0.3018121235072613,6.130028273910284,548.7420183059937,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,53,breastmnist|octmnist|organcmnist__overlap_025|pathmnist|usps,3.524122759699822e-05,0.30437146686017513,6.130028273910284,424.8377622290256,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,54,cifar100_coarse|fashion_mnist|pneumoniamnist|rendered_sst2|svhn,3.524122759699822e-05,0.30528693087399006,6.130028273910284,497.412330354263,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,55,bloodmnist|cifar100_coarse__overlap_025|rendered_sst2|retinamnist|stl10,3.524122759699822e-05,0.30236224085092545,6.130028273910284,526.7828693486709,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,56,bloodmnist|cifar10|pathmnist|stl10__overlap_025|tissuemnist,3.524122759699822e-05,0.31624736078083515,6.130028273910284,606.7478365925789,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,57,cifar100_coarse|organamnist|organcmnist__overlap_025|rendered_sst2|stl10__overlap_025,3.524122759699822e-05,0.3105704914778471,6.130028273910284,588.5824474635823,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,58,cifar100|fashion_mnist|organcmnist__overlap_025|pathmnist|usps,3.524122759699822e-05,0.30405911803245544,6.130028273910284,548.4635666263923,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,59,cifar10|octmnist|pneumoniamnist|stl10|tiny_imagenet,3.524122759699822e-05,0.3047874718904495,6.130028273910284,677.8671462455543,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,60,breastmnist|cifar10|organsmnist|pathmnist|tiny_imagenet,3.524122759699822e-05,0.3030189573764801,6.130028273910284,625.5817418505135,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,61,bloodmnist|cifar10__overlap_025|organcmnist__overlap_025|pathmnist|tiny_imagenet__overlap_025,3.524122759699822e-05,0.30509033240377903,6.130028273910284,644.439565320408,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,62,bloodmnist|semeion|stl10|svhn|usps,3.524122759699822e-05,0.30322312749922276,6.130028273910284,518.67221478245,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,63,bloodmnist|retinamnist|stl10__overlap_025|tiny_imagenet|tissuemnist,3.524122759699822e-05,0.3023800551891327,6.130028273910284,607.3010494211819,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,64,breastmnist|pneumoniamnist|semeion|stl10|tiny_imagenet__overlap_025,3.524122759699822e-05,0.3023951221257448,6.130028273910284,606.6620787181389,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,65,cifar100|organamnist|organcmnist__overlap_025|retinamnist|tissuemnist,3.524122759699822e-05,0.302551444619894,6.130028273910284,532.7840264300758,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,66,bloodmnist|organamnist|pathmnist|svhn|tissuemnist,3.524122759699822e-05,0.3030528165400028,6.130028273910284,486.8327137993624,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,67,cifar100_coarse|cifar100_coarse__overlap_025|mnist|organamnist|tissuemnist,3.524122759699822e-05,0.30127318762242794,6.130028273910284,581.940523708908,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,68,cifar100|cifar100__overlap_025|organcmnist|pneumoniamnist|rendered_sst2,3.524122759699822e-05,0.2992057129740715,6.130028273910284,514.2705533147803,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,69,cifar100|cifar100_coarse__overlap_025|rendered_sst2|semeion|tiny_imagenet__overlap_025,3.524122759699822e-05,0.30094269663095474,6.130028273910284,593.5976338771751,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,70,bloodmnist|cifar100_coarse__overlap_025|organsmnist|pneumoniamnist|usps,3.524122759699822e-05,0.30619309656322,6.130028273910284,526.4160552276824,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,71,breastmnist|cifar100_coarse|stl10|tiny_imagenet|usps,3.524122759699822e-05,0.3062721248716116,6.130028273910284,668.6071388414691,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,72,cifar10|organsmnist|pathmnist|rendered_sst2|stl10,3.524122759699822e-05,0.3045601099729538,6.130028273910284,564.643879166195,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,73,cifar100__overlap_025|pathmnist|pneumoniamnist|rendered_sst2|semeion,3.524122759699822e-05,0.30299630388617516,6.130028273910284,438.1918995502657,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,74,bloodmnist|cifar10|octmnist|rendered_sst2|svhn,3.524122759699822e-05,0.3027938548475504,6.130028273910284,465.0297344371141,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,75,breastmnist|fashion_mnist|octmnist|retinamnist|usps,3.524122759699822e-05,0.300929669290781,6.130028273910284,395.6649607344878,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,76,breastmnist|fashion_mnist|organsmnist|stl10__overlap_025|tiny_imagenet__overlap_025,3.524122759699822e-05,0.3036027066409588,6.130028273910284,671.0427836731127,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,77,cifar100__overlap_025|dermamnist|pneumoniamnist|tiny_imagenet__overlap_025|usps,3.524122759699822e-05,0.30522085167467594,6.130028273910284,590.2668899826278,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,78,breastmnist|mnist|organamnist|organsmnist|usps,3.524122759699822e-05,0.30186702124774456,6.130028273910284,463.9922885715078,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,79,cifar100|rendered_sst2|retinamnist|tiny_imagenet__overlap_025|tissuemnist,3.524122759699822e-05,0.3016855102032423,6.130028273910284,523.3704150029594,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,80,cifar100_coarse__overlap_025|mnist|tiny_imagenet__overlap_025|tissuemnist|usps,3.524122759699822e-05,0.30618669651448727,6.130028273910284,602.6368732580554,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,81,cifar100|cifar100_coarse__overlap_025|organsmnist|pathmnist|tissuemnist,3.524122759699822e-05,0.305135665461421,6.130028273910284,607.4946582270813,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,82,breastmnist|mnist|octmnist|rendered_sst2|retinamnist,3.524122759699822e-05,0.30068397894501686,6.130028273910284,337.02085468896354,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,83,cifar10__overlap_025|fashion_mnist|pathmnist|stl10|stl10__overlap_025,3.524122759699822e-05,0.30384104885160923,6.130028273910284,656.1216690101801,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,84,breastmnist|cifar10__overlap_025|fashion_mnist|pathmnist|rendered_sst2,3.524122759699822e-05,0.30351176857948303,6.130028273910284,472.12515664494816,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,85,cifar100__overlap_025|cifar100_coarse|dermamnist|pathmnist|usps,3.524122759699822e-05,0.30562206357717514,6.130028273910284,555.4959079862832,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,86,breastmnist|cifar100_coarse|mnist|organcmnist__overlap_025|rendered_sst2,3.524122759699822e-05,0.3038634601980448,6.130028273910284,480.3397288221755,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,87,fashion_mnist|octmnist|organcmnist__overlap_025|pathmnist|semeion,3.524122759699822e-05,0.30785188265144825,6.130028273910284,456.96742369573957,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,88,cifar100__overlap_025|dermamnist|retinamnist|tiny_imagenet__overlap_025|usps,3.524122759699822e-05,0.30365920439362526,6.130028273910284,565.6348037030849,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,89,breastmnist|fashion_mnist|organcmnist__overlap_025|stl10|svhn,3.524122759699822e-05,0.3055549245327711,6.130028273910284,593.6738407090694,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,90,bloodmnist|cifar100__overlap_025|pathmnist|pneumoniamnist|retinamnist,3.524122759699822e-05,0.30562327429652214,6.130028273910284,496.5265739679346,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,91,bloodmnist|dermamnist|pathmnist|pneumoniamnist|stl10,3.524122759699822e-05,0.30430569872260094,6.130028273910284,529.6569545515101,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,92,organamnist|organcmnist__overlap_025|stl10__overlap_025|tiny_imagenet|tiny_imagenet__overlap_025,3.524122759699822e-05,0.30642365477979183,6.130028273910284,713.8912708209854,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,93,cifar10|cifar100__overlap_025|dermamnist|pathmnist|stl10,3.524122759699822e-05,0.30428577959537506,6.130028273910284,656.1241786727725,5,0
seed20260831_overlap0.25_k5,20260831,0.25,5,random,94,bloodmnist|cifar100_coarse|cifar100_coarse__overlap_025|rendered_sst2|usps,3.524122759699822e-05,0.3014210108667612,6.130028273910284,473.70385109536323,4,1
seed20260831_overlap0.25_k5,20260831,0.25,5,random,95,cifar100_coarse__overlap_025|dermamnist|pathmnist|rendered_sst2|retinamnist,3.524122759699822e-05,0.3003015760332346,6.130028273910284,423.1140880428311,5,0
