dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,resnet50,cartoon,1,random,19,art_painting__block_02,501,0.7962559430958095,0.78814644318388,0.010289331357215093,4,10,1,3
pacs,resnet50,cartoon,1,second_moment_mmd,-1,art_painting__block_00,506,0.7959661489922449,0.78814644318388,0.00992164067476543,2,10,1,2
pacs,resnet50,cartoon,1,size,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,1,spectrum_rank_l,-1,art_painting__block_00,506,0.7959661489922449,0.78814644318388,0.00992164067476543,2,10,1,2
pacs,resnet50,cartoon,1,target_a,-1,art_painting__block_01,522,0.78814644318388,0.78814644318388,0.0,1,10,1,1
pacs,resnet50,cartoon,1,target_energy,-1,sketch__block_00,1032,0.8105180970406632,0.78814644318388,0.028385148534589948,6,10,1,5
pacs,resnet50,cartoon,3,bayesian_d,-1,art_painting__block_00|art_painting__block_01|art_painting__block_03,1547,0.7783028359922131,0.7587840840081829,0.02572372351423715,114,10,0,113
pacs,resnet50,cartoon,3,collapse_4s,-1,art_painting__block_01|art_painting__block_03|sketch__block_00,2073,0.7593017589905684,0.7587840840081829,0.0006822428056885114,3,10,1,3
pacs,resnet50,cartoon,3,domain_balance,-1,art_painting__block_01|photo__block_00|sketch__block_00,1987,0.763380277442616,0.7587840840081829,0.006057313972842393,24,10,0,26
pacs,resnet50,cartoon,3,dpp_subspace,-1,art_painting__block_00|art_painting__block_01|sketch__block_00,2060,0.7587840840081829,0.7587840840081829,0.0,1,10,1,1
pacs,resnet50,cartoon,3,effective_rank,-1,art_painting__block_01|art_painting__block_03|sketch__block_00,2073,0.7593017589905684,0.7587840840081829,0.0006822428056885114,3,10,1,3
pacs,resnet50,cartoon,3,facility_subspace,-1,art_painting__block_03|photo__block_00|sketch__block_00,1984,0.7676269590310103,0.7587840840081829,0.01165400699513364,80,10,0,51
pacs,resnet50,cartoon,3,kcenter_subspace,-1,art_painting__block_01|photo__block_01|sketch__block_00,1969,0.7639279267033622,0.7587840840081829,0.006779059818977226,33,10,0,35
pacs,resnet50,cartoon,3,random,0,art_painting__block_02|photo__block_03|sketch__block_02,1891,0.7691548453636251,0.7587840840081829,0.013667605283257889,101,10,0,55
pacs,resnet50,cartoon,3,random,1,photo__block_01|sketch__block_00|sketch__block_01,2423,0.7867025006801378,0.7587840840081829,0.036793624511045835,145,10,0,162
pacs,resnet50,cartoon,3,random,2,art_painting__block_02|photo__block_02|sketch__block_03,1854,0.7684898194827652,0.7587840840081829,0.012791169028365707,92,10,0,90
pacs,resnet50,cartoon,3,random,3,art_painting__block_02|photo__block_01|sketch__block_00,1948,0.7671542504899117,0.7587840840081829,0.01103102537089928,70,10,0,76
pacs,resnet50,cartoon,3,random,4,art_painting__block_01|art_painting__block_03|photo__block_01,1456,0.7830909264164633,0.7587840840081829,0.032033938139401294,127,10,0,132
pacs,resnet50,cartoon,3,random,5,art_painting__block_00|photo__block_03|sketch__block_02,1896,0.7690229061783128,0.7587840840081829,0.013493722899463887,98,10,0,37
pacs,resnet50,cartoon,3,random,6,art_painting__block_03|photo__block_01|sketch__block_01,1910,0.7677098646163181,0.7587840840081829,0.011763268097277256,81,10,0,110
pacs,resnet50,cartoon,3,random,7,art_painting__block_01|art_painting__block_03|sketch__block_03,1999,0.7613107162796462,0.7587840840081829,0.003329843528236258,12,10,0,12
pacs,resnet50,cartoon,3,random,8,art_painting__block_02|photo__block_00|photo__block_01,1349,0.7936611148988014,0.7587840840081829,0.045964368027311485,197,10,0,183
pacs,resnet50,cartoon,3,random,9,sketch__block_01|sketch__block_02|sketch__block_03,2897,0.8035323735705261,0.7587840840081829,0.058973679740310224,216,10,0,216
pacs,resnet50,cartoon,3,random,10,art_painting__block_00|art_painting__block_02|sketch__block_03,1965,0.7634865756900299,0.7587840840081829,0.006197404216765683,25,10,0,17
pacs,resnet50,cartoon,3,random,11,photo__block_01|photo__block_02|sketch__block_02,1773,0.7912831294281368,0.7587840840081829,0.04283042581531466,189,10,0,210
pacs,resnet50,cartoon,3,random,12,photo__block_03|sketch__block_00|sketch__block_01,2435,0.7872301296549681,0.7587840840081829,0.037488985663118424,150,10,0,146
pacs,resnet50,cartoon,3,random,13,art_painting__block_01|sketch__block_00|sketch__block_02,2517,0.7621046273111597,0.7587840840081829,0.004376137260861431,19,10,0,43
pacs,resnet50,cartoon,3,random,14,art_painting__block_02|art_painting__block_03|sketch__block_02,1983,0.7642573675113661,0.7587840840081829,0.007213229189351562,37,10,0,22
pacs,resnet50,cartoon,3,random,15,art_painting__block_03|photo__block_01|photo__block_02,1329,0.7958636718692585,0.7587840840081829,0.04886711337592554,210,10,0,201
pacs,resnet50,cartoon,3,random,16,art_painting__block_01|art_painting__block_03|sketch__block_00,2073,0.7593017589905684,0.7587840840081829,0.0006822428056885114,3,10,1,3
pacs,resnet50,cartoon,3,random,17,art_painting__block_03|photo__block_01|photo__block_03,1361,0.7968452217328131,0.7587840840081829,0.05016069594340596,211,10,0,182
pacs,resnet50,cartoon,3,random,18,sketch__block_00|sketch__block_01|sketch__block_03,2966,0.8022235847723281,0.7587840840081829,0.05724882964687594,213,10,0,215
pacs,resnet50,cartoon,3,random,19,art_painting__block_02|sketch__block_00|sketch__block_02,2496,0.7667286663446579,0.7587840840081829,0.010470148892038855,63,10,0,93
pacs,resnet50,cartoon,3,second_moment_mmd,-1,art_painting__block_00|art_painting__block_01|art_painting__block_03,1547,0.7783028359922131,0.7587840840081829,0.02572372351423715,114,10,0,113
pacs,resnet50,cartoon,3,size,-1,sketch__block_00|sketch__block_01|sketch__block_02,2971,0.8034321680200173,0.7587840840081829,0.05884161904923787,215,10,0,213
pacs,resnet50,cartoon,3,spectrum_rank_l,-1,art_painting__block_00|photo__block_03|sketch__block_02,1896,0.7690229061783128,0.7587840840081829,0.013493722899463887,98,10,0,37
