dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,resnet50,Clipart,3,random,8,Art__block_02|Product__block_00|Real World__block_02,2824,0.9743588816710665,0.9738628310741376,0.0005093639279587186,122,10,0,95
office_home,resnet50,Clipart,3,random,9,Art__block_00|Art__block_02|Product__block_00,2345,0.9748158279273327,0.9738628310741376,0.0009785740073311256,207,10,0,180
office_home,resnet50,Clipart,3,random,10,Art__block_00|Product__block_01|Real World__block_00,2761,0.974206798530728,0.9738628310741376,0.00035319908062513564,67,10,0,70
office_home,resnet50,Clipart,3,random,11,Art__block_03|Real World__block_00|Real World__block_01,2702,0.9742263931194284,0.9738628310741376,0.0003733195617392631,75,10,0,165
office_home,resnet50,Clipart,3,random,12,Art__block_03|Product__block_02|Real World__block_02,2790,0.9739942563632867,0.9738628310741376,0.0001349525671948628,12,10,0,103
office_home,resnet50,Clipart,3,random,13,Art__block_02|Real World__block_00|Real World__block_01,2715,0.9743715869809889,0.9738628310741376,0.0005224102313157878,126,10,0,160
office_home,resnet50,Clipart,3,random,14,Art__block_00|Art__block_03|Product__block_02,2311,0.9744480919980347,0.9738628310741376,0.0006009685401501348,146,10,0,184
office_home,resnet50,Clipart,3,random,15,Art__block_02|Real World__block_00|Real World__block_03,2799,0.9743137708626568,0.9738628310741376,0.000463042406107446,106,10,0,134
office_home,resnet50,Clipart,3,random,16,Art__block_02|Real World__block_02|Real World__block_03,2832,0.9744129768372223,0.9738628310741376,0.0005649109356374766,136,10,0,142
office_home,resnet50,Clipart,3,random,17,Art__block_01|Product__block_02|Real World__block_02,2850,0.9739954516353682,0.9738628310741376,0.00013617991877178253,13,10,0,74
office_home,resnet50,Clipart,3,random,18,Art__block_01|Art__block_02|Product__block_02,2358,0.9744723114833446,0.9738628310741376,0.0006258380438800662,148,10,0,172
office_home,resnet50,Clipart,3,random,19,Art__block_01|Product__block_03|Real World__block_03,2869,0.974150995840249,0.9738628310741376,0.0002958987209662168,49,10,0,65
office_home,resnet50,Clipart,3,second_moment_mmd,-1,Art__block_00|Product__block_01|Product__block_02,2828,0.9746295240602542,0.9738628310741376,0.0007872699949652034,178,10,0,122
office_home,resnet50,Clipart,3,size,-1,Product__block_00|Product__block_02|Real World__block_03,3413,0.9742232288599406,0.9738628310741376,0.0003700703777815239,74,10,0,19
office_home,resnet50,Clipart,3,spectrum_rank_l,-1,Art__block_03|Product__block_01|Real World__block_00,2735,0.9740945678525446,0.9738628310741376,0.00023795628194510168,29,10,0,83
office_home,resnet50,Clipart,3,target_a,-1,Product__block_01|Real World__block_00|Real World__block_03,3303,0.9739812152815247,0.9738628310741376,0.00012156148033343169,11,10,0,1
office_home,resnet50,Clipart,3,target_energy,-1,Product__block_00|Product__block_01|Product__block_02,3362,0.9750586588641375,0.9738628310741376,0.0012279221999682117,213,10,0,117
office_home,resnet50,Clipart,5,bayesian_d,-1,Product__block_00|Real World__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5499,0.9735439167089386,0.9732730177840065,0.0002783380613477137,236,10,0,11
office_home,resnet50,Clipart,5,collapse_4s,-1,Product__block_00|Product__block_02|Real World__block_01|Real World__block_02|Real World__block_03,5566,0.9735257236156261,0.9732730177840065,0.00025964536877318107,197,10,0,13
office_home,resnet50,Clipart,5,domain_balance,-1,Art__block_01|Product__block_00|Product__block_02|Real World__block_02|Real World__block_03,5142,0.9734756037075744,0.9732730177840065,0.00020814912143466978,109,10,0,49
office_home,resnet50,Clipart,5,dpp_subspace,-1,Art__block_01|Product__block_00|Real World__block_01|Real World__block_02|Real World__block_03,5087,0.9735532728166865,0.9732730177840065,0.00028795109651556875,260,10,0,104
office_home,resnet50,Clipart,5,effective_rank,-1,Art__block_01|Art__block_02|Art__block_03|Real World__block_02|Real World__block_03,4056,0.9737367760898267,0.9732730177840065,0.00047649354019495407,626,10,0,768
office_home,resnet50,Clipart,5,facility_subspace,-1,Art__block_00|Art__block_01|Art__block_02|Product__block_02|Real World__block_02,4053,0.973607325920395,0.9732730177840065,0.0003434885487215394,390,10,0,695
office_home,resnet50,Clipart,5,kcenter_subspace,-1,Art__block_00|Art__block_01|Art__block_03|Product__block_02|Real World__block_03,4103,0.9734561771715063,0.9732730177840065,0.00018818911461947663,80,10,0,678
