run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,1,oxford_pets,0.8931588530540466,adapter_states/resnet50__cifar10__seed1.pt,31d37f89852d542fda0d24ebb62c42573dae331bfa481b809656bc2c5d18c357,4695a5269a8d86cba7aca403e932c16c0a763216d0d7fffea367711008337b98,0.014298509806394577,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,beans,0.90625,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.011779172345995903,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,dtd,0.632446825504303,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.01651022769510746,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,flowers102,0.6785999536514282,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.016787288710474968,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,food101,0.4423999786376953,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.017647743225097656,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,gtsrb,0.571399986743927,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.018181636929512024,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,2,oxford_pets,0.888252854347229,adapter_states/resnet50__cifar10__seed2.pt,5e77234987faadb00804e520fff1e368183a8f84782e54f630b04141f9da1d25,848c83f2637cc2e754a18a216eb909957ca52e10ccb3fd8b70371e774b92516a,0.015859967097640038,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,beans,0.84375,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.012923823669552803,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,dtd,0.6292552947998047,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.0150976050645113,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,flowers102,0.6685999631881714,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.01901414804160595,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,food101,0.4357999563217163,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.019740460440516472,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,gtsrb,0.564799964427948,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.01922701671719551,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,3,oxford_pets,0.8847097158432007,adapter_states/resnet50__cifar10__seed3.pt,373be004279db2b735a27a787eb6348a312b79240174814ef1309d79dc6456c4,df0af0784a7e24b1451fad6982053d10cdffc6458cf46d9b6f9e6085b9e7f630,0.017154209315776825,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,4,beans,0.8515625,adapter_states/resnet50__cifar10__seed4.pt,aee07aa98717c797e4833b7506b7096a27b676a351cae8b72cb8a08b46b0c51e,2e1d063ba66f60294672e9a3011154a83c7bc5d47ba3f2fe0d853533f8fb3bfa,0.01394122838973999,npu:4
