encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,heldout_adapter_seeds
resnet50,beans,random,34,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|cifar100_coarse|organsmnist,cifar10|cifar100_shared_images|organmnist_views,17,3,0.8235294117647058,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,35,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,pathmnist|rendered_sst2|stl10,pathmnist|rendered_sst2|stl10,17,3,0.8235294117647058,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,36,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar100,cifar100_shared_images,bloodmnist|cifar100|organcmnist,bloodmnist|cifar100_shared_images|organmnist_views,17,3,0.8235294117647058,0.8653771935394701,0.8537717731786036,0.011605420360866425,0.2538787556157711,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8703125,0.018749999999999933,5
resnet50,beans,random,37,3,21,0.8571428571428572,0,0,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,octmnist,octmnist,mnist|octmnist|rendered_sst2,handwritten_digits|octmnist|rendered_sst2,17,3,0.8235294117647058,0.8653771935394701,0.8465506269269263,0.018826566612543782,0.41184766733888506,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8703125,0.018749999999999933,5
resnet50,beans,random,38,3,21,0.8571428571428572,0,1,0.3333333333333333,1,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100_coarse|fashion_mnist|mnist,cifar100_shared_images|fashion_mnist|handwritten_digits,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,39,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,pneumoniamnist,pneumoniamnist,pathmnist|pneumoniamnist|tiny_imagenet,pathmnist|pneumoniamnist|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8571244547476237,0.008252738791846403,0.18053590389202812,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8859375,0.0031249999999999334,5
resnet50,beans,random,40,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|cifar10|tissuemnist,breastmnist|cifar10|tissuemnist,17,3,0.8235294117647058,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,41,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,pneumoniamnist,pneumoniamnist,pneumoniamnist|retinamnist|svhn,pneumoniamnist|retinamnist|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8571244547476237,0.008252738791846403,0.18053590389202812,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8859375,0.0031249999999999334,5
resnet50,beans,random,42,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar10|fashion_mnist|svhn,cifar10|fashion_mnist|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,43,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,dermamnist|organcmnist|tiny_imagenet,dermamnist|organmnist_views|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,44,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,bloodmnist|stl10|tissuemnist,bloodmnist|stl10|tissuemnist,17,3,0.8235294117647058,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,45,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|organsmnist|pneumoniamnist,breastmnist|organmnist_views|pneumoniamnist,17,3,0.8235294117647058,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,46,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,octmnist|retinamnist|tiny_imagenet,octmnist|retinamnist|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8489361842242769,0.01644100931519321,0.35966150783158135,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8765625,0.012499999999999956,5
resnet50,beans,random,47,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,fashion_mnist|pathmnist|stl10,fashion_mnist|pathmnist|stl10,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,48,3,21,0.8571428571428572,0,1,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,cifar100_coarse|mnist|stl10,cifar100_shared_images|handwritten_digits|stl10,17,3,0.8235294117647058,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,49,3,21,0.8571428571428572,0,0,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,tissuemnist,tissuemnist,octmnist|svhn|tissuemnist,octmnist|svhn|tissuemnist,17,3,0.8235294117647058,0.8653771935394701,0.854867845512374,0.010509348027096022,0.22990121137266628,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,50,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|cifar100_coarse|organamnist,cifar10|cifar100_shared_images|organmnist_views,17,3,0.8235294117647058,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,51,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar10|stl10|usps,cifar10|handwritten_digits|stl10,17,3,0.8235294117647058,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,3,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,52,3,21,0.8571428571428572,0,0,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,retinamnist,retinamnist,octmnist|pathmnist|retinamnist,octmnist|pathmnist|retinamnist,17,3,0.8235294117647058,0.8653771935394701,0.8482269705879082,0.017150222951561878,0.3751761785516664,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,53,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,stl10,stl10,cifar100|stl10|tissuemnist,cifar100_shared_images|stl10|tissuemnist,17,3,0.8235294117647058,0.8653771935394701,0.8560928558972787,0.009284337642191387,0.2031030341015789,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8984375,-0.009375000000000022,5
resnet50,beans,random,54,3,21,0.8571428571428572,0,0,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,svhn,svhn,octmnist|rendered_sst2|svhn,octmnist|rendered_sst2|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8484203841361901,0.016956809403279927,0.3709450874381872,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,55,3,21,0.8571428571428572,0,0,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,organamnist,organmnist_views,mnist|octmnist|organamnist,handwritten_digits|octmnist|organmnist_views,17,3,0.8235294117647058,0.8653771935394701,0.8531915038843296,0.012185689655140441,0.2665726556875933,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8734375,0.015625,5
resnet50,beans,random,56,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,organamnist,organmnist_views,octmnist|organamnist|tiny_imagenet,octmnist|organmnist_views|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8531915038843296,0.012185689655140441,0.2665726556875933,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8734375,0.015625,5
resnet50,beans,random,57,3,21,0.8571428571428572,0,0,0.0,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,retinamnist,retinamnist,mnist|rendered_sst2|retinamnist,handwritten_digits|rendered_sst2|retinamnist,17,3,0.8235294117647058,0.8653771935394701,0.8482269705879082,0.017150222951561878,0.3751761785516664,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,58,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,organsmnist|svhn|usps,handwritten_digits|organmnist_views|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,3,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,59,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,dermamnist|pathmnist|retinamnist,dermamnist|pathmnist|retinamnist,17,3,0.8235294117647058,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,60,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,cifar100_coarse|dermamnist|organamnist,cifar100_shared_images|dermamnist|organmnist_views,17,3,0.8235294117647058,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,61,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar10|svhn|usps,cifar10|handwritten_digits|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,3,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,62,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|organamnist|tiny_imagenet,cifar10|organmnist_views|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,63,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|cifar100_coarse|octmnist,cifar10|cifar100_shared_images|octmnist,17,3,0.8235294117647058,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,64,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,cifar10,cifar10,cifar10|organsmnist|pneumoniamnist,cifar10|organmnist_views|pneumoniamnist,17,3,0.8235294117647058,0.8653771935394701,0.8589297360062677,0.0064474575332024164,0.14104379199692813,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.871875,0.017187500000000022,5
resnet50,beans,random,65,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,fashion_mnist|organamnist|tissuemnist,fashion_mnist|organmnist_views|tissuemnist,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,66,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,fashion_mnist|organcmnist|pneumoniamnist,fashion_mnist|organmnist_views|pneumoniamnist,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,67,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,dermamnist,dermamnist,bloodmnist|cifar10|dermamnist,bloodmnist|cifar10|dermamnist,17,3,0.8235294117647058,0.8653771935394701,0.8606060799631591,0.004771113576310992,0.10437229673642906,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.878125,0.010937499999999933,5
resnet50,beans,random,68,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|organamnist|organcmnist,breastmnist|organmnist_views,17,2,0.8823529411764706,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,69,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,pneumoniamnist,pneumoniamnist,bloodmnist|pneumoniamnist|rendered_sst2,bloodmnist|pneumoniamnist|rendered_sst2,17,3,0.8235294117647058,0.8653771935394701,0.8571244547476237,0.008252738791846403,0.18053590389202812,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8859375,0.0031249999999999334,5
resnet50,beans,random,70,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|retinamnist|stl10,breastmnist|retinamnist|stl10,17,3,0.8235294117647058,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,71,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|cifar100_coarse|pneumoniamnist,breastmnist|cifar100_shared_images|pneumoniamnist,17,3,0.8235294117647058,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,72,3,21,0.8571428571428572,0,1,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,organamnist,organmnist_views,organamnist|organcmnist|rendered_sst2,organmnist_views|rendered_sst2,17,2,0.8823529411764706,0.8653771935394701,0.8531915038843296,0.012185689655140441,0.2665726556875933,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8734375,0.015625,5
resnet50,beans,random,73,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100_coarse|fashion_mnist|tiny_imagenet,cifar100_shared_images|fashion_mnist|tiny_imagenet,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,74,3,21,0.8571428571428572,0,1,0.6666666666666666,0,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,breastmnist|dermamnist|fashion_mnist,breastmnist|dermamnist|fashion_mnist,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
resnet50,beans,random,75,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar10|retinamnist|usps,cifar10|handwritten_digits|retinamnist,17,3,0.8235294117647058,0.8653771935394701,0.8653771935394701,0.0,0.0,5,1e-12,0.0020631806878103065,3,21,1,1,1,1,0.8890625,0.8890625,0.0,5
resnet50,beans,random,76,3,21,0.8571428571428572,0,0,0.0,0,0.0,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,octmnist,octmnist,octmnist|organsmnist|rendered_sst2,octmnist|organmnist_views|rendered_sst2,17,3,0.8235294117647058,0.8653771935394701,0.8465506269269263,0.018826566612543782,0.41184766733888506,5,1e-12,0.0020631806878103065,3,21,0,0,0,0,0.8890625,0.8703125,0.018749999999999933,5
resnet50,beans,random,77,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,breastmnist,breastmnist,breastmnist|organsmnist|svhn,breastmnist|organmnist_views|svhn,17,3,0.8235294117647058,0.8653771935394701,0.8620889880978468,0.0032882054416232265,0.07193237985099471,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.875,0.014062499999999978,5
resnet50,beans,random,78,3,21,0.8571428571428572,0,1,0.6666666666666666,0,0.6666666666666666,usps,usps,1,breastmnist|cifar10|dermamnist|fashion_mnist|organcmnist|pneumoniamnist|stl10|tiny_imagenet|usps,9,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,breastmnist|fashion_mnist|octmnist,breastmnist|fashion_mnist|octmnist,17,3,0.8235294117647058,0.8653771935394701,0.8633140128516598,0.0020631806878103065,0.04513388824742805,5,1e-12,0.0020631806878103065,3,21,0,0,0,1,0.8890625,0.8828125,0.006249999999999978,5
